Labels,MOF 1 PBS Ar 420 nm 400us Delta OD 20 disparos,
101840.0000,-1.61595978E-2,
101880.0000,-8.47411435E-3,
101920.0000,-2.53616013E-2,
101960.0000,-2.27262508E-2,
1.02E05,-9.20569617E-3,
102040.0000,-1.30688800E-2,
102080.0000,-1.25253452E-2,
102120.0000,-7.11668050E-3,
102160.0000,-1.30443498E-2,
1.022E005,-1.13044064E-2,
102240.0000,-1.35799926E-2,
102280.0000,-1.81742720E-2,
102320.0000,-1.03053050E-2,
102360.0000,-1.88052300E-2,
1.024E005,-1.67598631E-2,
102440.0000,-1.81422997E-2,
102480.0000,-1.49511220E-2,
102520.0000,-1.29713882E-2,
102560.0000,-1.81423444E-2,
1.026E005,-7.24176737E-3,
102640.0000,-2.58581992E-2,
102680.0000,-9.90733691E-3,
102720.0000,-2.34342571E-2,
102760.0000,-2.18048785E-2,
1.028E005,-1.90718714E-2,
102840.0000,-4.57681483E-3,
102880.0000,-1.82707720E-2,
102920.0000,-1.70005523E-2,
102960.0000,-1.96058080E-2,
1.03E05,-7.16335233E-3,
103040.0000,-1.75735950E-2,
103080.0000,-7.24167144E-3,
103120.0000,-8.49166699E-3,
103160.0000,-1.35798985E-2,
1.032E005,-1.71540659E-2,
103240.0000,-2.16159876E-2,
103280.0000,-2.45252140E-2,
103320.0000,-1.75424945E-2,
103360.0000,-1.24541186E-2,
1.034E005,-1.35299861E-2,
103440.0000,-3.27391806E-3,
103480.0000,-1.47891575E-2,
103520.0000,-1.36051076E-2,
103560.0000,-1.94014665E-2,
1.036E005,-7.91839045E-3,
103640.0000,-2.02042442E-2,
103680.0000,-1.87722426E-2,
103720.0000,-1.93340685E-2,
103760.0000,-1.70923732E-2,
1.038E005,-1.10219652E-2,
103840.0000,-2.26874650E-2,
103880.0000,-9.86761972E-3,
103920.0000,-8.47406685E-3,
103960.0000,-1.29471961E-2,
1.04E05,-2.15041973E-2,
104040.0000,-1.29471477E-2,
104080.0000,-1.17012169E-2,
104120.0000,-9.24338959E-3,
104160.0000,-1.90719217E-2,
1.042E005,-1.87394526E-2,
104240.0000,-1.57554280E-2,
104280.0000,-7.68709322E-3,
104320.0000,-1.19051896E-2,
104360.0000,-1.41858142E-2,
1.044E005,-6.48017507E-3,
104440.0000,-2.00992171E-2,
104480.0000,-1.11944973E-2,
104520.0000,-8.58050678E-3,
104560.0000,-1.38087031E-2,
1.046E005,-1.25254411E-2,
104640.0000,-1.83031783E-2,
104680.0000,-1.99605711E-2,
104720.0000,-6.62754988E-3,
104760.0000,-1.22901369E-2,
1.048E005,-1.95032749E-2,
104840.0000,-6.59775874E-3,
104880.0000,-1.58127509E-2,
104920.0000,-1.43957585E-2,
104960.0000,-1.95372421E-2,
1.05E05,-1.84993930E-2,
105040.0000,-2.15786789E-2,
105080.0000,-2.86317300E-2,
105120.0000,-1.90045964E-2,
105160.0000,-2.08722763E-2,
1.052E005,-2.02394761E-2,
105240.0000,-6.48022257E-3,
105280.0000,-1.91346705E-2,
105320.0000,-9.11244564E-3,
105360.0000,-2.11744290E-2,
1.054E005,-2.32752506E-2,
105440.0000,-1.29713397E-2,
105480.0000,-1.62175894E-2,
105520.0000,-3.16460356E-2,
105560.0000,-1.30933383E-2,
1.056E005,-1.36554670E-2,
105640.0000,-1.38863362E-2,
105680.0000,-5.15415287E-3,
105720.0000,-5.95274521E-3,
105760.0000,-1.96401719E-2,
1.058E005,-1.63937081E-2,
105840.0000,-2.35143322E-2,
105880.0000,-2.06570011E-2,
105920.0000,-1.03255231E-2,
105960.0000,-1.69701912E-2,
1.06E05,-9.84784681E-3,
106040.0000,-2.23268159E-2,
106080.0000,-1.44223440E-2,
106120.0000,-2.08722260E-2,
106160.0000,-2.14670300E-2,
1.062E005,-6.49462454E-3,
106240.0000,-1.49510764E-2,
106280.0000,-2.20592450E-2,
106320.0000,-1.43427793E-2,
106360.0000,-9.78894252E-3,
1.064E005,-3.28357774E-3,
106440.0000,-1.76990330E-2,
106480.0000,-2.16910951E-2,
106520.0000,-2.26101913E-2,
106560.0000,-1.24777565E-2,
1.066E005,-1.36133295E-3,
106640.0000,-1.37317153E-2,
106680.0000,-1.77942272E-2,
106720.0000,-1.50332479E-2,
106760.0000,-1.82707720E-2,
1.068E005,-1.10646635E-2,
106840.0000,-2.75630727E-2,
106880.0000,-1.75112914E-2,
106920.0000,-3.29341064E-3,
106960.0000,-1.18366499E-2,
1.07E05,-1.32674063E-2,
107040.0000,-2.24042423E-2,
107080.0000,-2.17289403E-2,
107120.0000,-5.96682867E-3,
107160.0000,-1.33430539E-2,
1.072E005,-1.70616396E-2,
107240.0000,-1.31180175E-2,
107280.0000,-1.11077167E-2,
107320.0000,5.13635343E-3,
107360.0000,-3.18026617E-2,
1.074E005,-1.76361725E-2,
107440.0000,-1.11727528E-2,
107480.0000,-1.64530519E-2,
107520.0000,-1.81743167E-2,
107560.0000,-9.82813817E-3,
1.076E005,-1.42640155E-2,
107640.0000,-9.24334303E-3,
107680.0000,-1.50330532E-2,
107720.0000,-2.59016249E-2,
107760.0000,-1.25253452E-2,
1.078E005,-1.32422792E-2,
107840.0000,-1.57266036E-2,
107880.0000,-1.50607685E-2,
107920.0000,-1.55286882E-2,
107960.0000,-1.17012653E-2,
1.08E05,-2.03103125E-2,
108040.0000,-1.15900971E-2,
108080.0000,-3.89263150E-3,
108120.0000,-1.56413335E-2,
108160.0000,-4.54174122E-3,
1.082E005,-9.18688625E-3,
108240.0000,-1.42379040E-2,
108280.0000,-1.56412367E-2,
108320.0000,-1.34741049E-3,
108360.0000,-1.63639486E-2,
1.084E005,-8.70713312E-3,
108440.0000,-1.37573322E-2,
108480.0000,-8.50931928E-3,
108520.0000,-2.82891393E-2,
108560.0000,-1.48697793E-2,
1.086E005,-9.39641707E-3,
108640.0000,-2.36356203E-2,
108680.0000,-1.56129971E-2,
108720.0000,-1.05722984E-2,
108760.0000,-1.37062715E-2,
1.088E005,-1.44490581E-2,
108840.0000,-1.56129496E-2,
108880.0000,-1.42901614E-2,
108920.0000,-1.77623667E-2,
108960.0000,-2.02042442E-2,
1.09E05,-1.44222472E-2,
109040.0000,-1.23834349E-2,
109080.0000,-1.35299861E-2,
109120.0000,-7.90167786E-3,
109160.0000,-1.65729299E-2,
1.092E005,-1.23834824E-2,
109240.0000,-2.02395767E-2,
109280.0000,-1.06142992E-2,
109320.0000,-1.81422979E-2,
109360.0000,-7.91848730E-3,
1.094E005,-1.62174962E-2,
109440.0000,-2.61208024E-2,
109480.0000,-9.82818753E-3,
109520.0000,-1.10646142E-2,
109560.0000,-1.25973644E-2,
1.096E005,-1.48968128E-2,
109640.0000,-1.57840941E-2,
109680.0000,-2.69768182E-2,
109720.0000,-1.13265505E-2,
109760.0000,-2.09449101E-2,
1.098E005,-1.82707720E-2,
109840.0000,-1.76675562E-2,
109880.0000,-1.19977249E-2,
109920.0000,-1.37830274E-2,
109960.0000,-9.13088769E-3,
1.1E05,-1.35799432E-2,
110040.0000,-1.89044401E-2,
110080.0000,-1.12162596E-2,
110120.0000,-1.44223422E-2,
110160.0000,-1.11292638E-2,
1.102E005,-1.48427794E-2,
110240.0000,-2.08723228E-2,
110280.0000,-6.45121327E-3,
110320.0000,-1.18823396E-2,
110360.0000,-5.82921458E-3,
1.104E005,-1.67005658E-2,
110440.0000,-2.71332753E-3,
110480.0000,-1.81742236E-2,
110520.0000,-1.17236208E-2,
110560.0000,-1.98840499E-2,
1.106E005,-2.18428224E-2,
110640.0000,-1.10861314E-2,
110680.0000,-8.59832671E-3,
110720.0000,-9.94724501E-3,
110760.0000,-4.00092872E-3,
1.108E005,-1.76046919E-2,
110840.0000,-1.43164787E-2,
110880.0000,-5.89746004E-3,
110920.0000,-2.30010692E-2,
110960.0000,-1.04477536E-2,
1.11E05,-1.71540175E-2,
111040.0000,-1.88713055E-2,
111080.0000,-2.22497582E-2,
111120.0000,-1.94353219E-2,
111160.0000,-2.41453387E-2,
1.112E005,-1.31180650E-2,
111240.0000,-2.04173438E-2,
111280.0000,-1.55567238E-2,
111320.0000,-1.64530575E-2,
111360.0000,-1.48967188E-2,
1.114E005,-2.51489207E-2,
111440.0000,-1.49238789E-2,
111480.0000,-1.41600287E-2,
111520.0000,-1.36302020E-2,
111560.0000,-7.28947110E-3,
1.116E005,-2.20970213E-2,
111640.0000,-1.76360756E-2,
111680.0000,-2.18428727E-2,
111720.0000,-4.58848057E-3,
111760.0000,-1.31923025E-2,
1.118E005,-2.00296398E-2,
111840.0000,-1.25254905E-2,
111880.0000,-1.29714357E-2,
111920.0000,-1.38345500E-2,
111960.0000,-1.36808529E-2,
1.12E05,-2.82890927E-2,
112040.0000,-1.50882294E-2,
112080.0000,-1.71231497E-2,
112120.0000,-1.72160864E-2,
112160.0000,-7.25771859E-3,
1.122E005,-1.04890531E-2,
112240.0000,-1.11076655E-2,
112280.0000,-9.26227402E-3,
112320.0000,-1.11508779E-2,
112360.0000,-1.55847939E-2,
1.124E005,-2.31205150E-2,
112440.0000,-2.90157069E-2,
112480.0000,-9.14957654E-3,
112520.0000,-9.26232245E-3,
112560.0000,-1.30688800E-2,
1.126E005,-2.53187697E-2,
112640.0000,-1.61885526E-2,
112680.0000,-1.29229799E-2,
112720.0000,-1.24542164E-2,
112760.0000,-1.70006491E-2,
1.128E005,-7.24186329E-3,
112840.0000,-1.90046467E-2,
112880.0000,-1.88051797E-2,
112920.0000,-2.21731607E-2,
112960.0000,-9.20574553E-3,
1.13E05,-1.82063431E-2,
113040.0000,-4.49550617E-3,
113080.0000,-2.03458183E-2,
113120.0000,-2.03815252E-2,
113160.0000,-1.41858142E-2,
1.132E005,-2.00992171E-2,
113240.0000,-1.65830664E-2,
113280.0000,-1.53346574E-2,
113320.0000,-6.45116484E-3,
113360.0000,-7.85140786E-3,
1.134E005,-4.60042153E-3,
113440.0000,-1.57266539E-2,
113480.0000,-5.80224674E-3,
113520.0000,-1.70617867E-2,
113560.0000,-2.21732110E-2,
1.136E005,-1.17911370E-2,
113640.0000,-1.55286416E-2,
113680.0000,-1.49510745E-2,
113720.0000,5.62963367E-4,
113760.0000,-9.80848726E-3,
1.138E005,-1.28750047E-2,
113840.0000,-1.97093617E-2,
113880.0000,-1.56696532E-2,
113920.0000,1.86507136E-3,
113960.0000,-2.62537897E-2,
1.14E05,-7.24191358E-3,
114040.0000,-1.88052300E-2,
114080.0000,-1.38087515E-2,
114120.0000,-1.43427756E-2,
114160.0000,-2.09084880E-2,
1.142E005,-1.74186733E-2,
114240.0000,-1.25015145E-2,
114280.0000,-2.13524923E-2,
114320.0000,-1.05305035E-2,
114360.0000,-1.83030833E-2,
1.144E005,-8.50932021E-3,
114440.0000,-1.23366956E-2,
114480.0000,-8.52697529E-3,
114520.0000,-1.09161539E-2,
114560.0000,-1.37830758E-2,
1.146E005,-1.11726560E-2,
114640.0000,-1.43427281E-2,
114680.0000,-1.84992924E-2,
114720.0000,-1.38087012E-2,
114760.0000,-1.12602245E-2,
1.148E005,-1.71231478E-2,
114840.0000,-1.37573304E-2,
114880.0000,-1.46379378E-2,
114920.0000,-1.42378565E-2,
114960.0000,-9.67250858E-3,
1.15E05,-2.53187735E-2,
115040.0000,-1.63345207E-2,
115080.0000,-1.34554319E-2,
115120.0000,-2.54044626E-2,
115160.0000,-2.07641814E-2,
1.152E005,-2.31606532E-2,
115240.0000,-2.03815773E-2,
115280.0000,-1.13489050E-2,
115320.0000,-1.99846714E-3,
115360.0000,-2.67951079E-2,
1.154E005,-1.35549530E-2,
115440.0000,-1.51995318E-2,
115480.0000,-1.55847464E-2,
115520.0000,-7.83479959E-3,
115560.0000,-1.65428780E-2,
1.156E005,-6.48017414E-3,
115640.0000,-9.05725174E-3,
115680.0000,5.75280690E-4,
115720.0000,-2.15412360E-2,
115760.0000,-1.86656490E-2,
1.158E005,-1.63346175E-2,
115840.0000,-2.16911435E-2,
115880.0000,-1.43692521E-2,
115920.0000,-1.76048838E-2,
115960.0000,-1.64530072E-2,
1.16E05,-1.17012672E-2,
116040.0000,-1.75423957E-2,
116080.0000,-3.97905754E-3,
116120.0000,-2.16912441E-2,
116160.0000,-1.23367431E-2,
1.162E005,-1.77308004E-2,
116240.0000,-4.55334969E-3,
116280.0000,-1.12163071E-2,
116320.0000,-1.51437363E-2,
116360.0000,-3.31321196E-3,
1.164E005,-8.54478125E-3,
116440.0000,-1.88713539E-2,
116480.0000,-2.60630460E-3,
116520.0000,-4.00097715E-3,
116560.0000,-7.25766923E-3,
1.166E005,-1.24777565E-2,
116640.0000,-1.58417337E-2,
116680.0000,-1.83356386E-2,
116720.0000,-1.56696569E-2,
116760.0000,-1.57552809E-2,
1.168E005,-1.18594123E-2,
116840.0000,-1.58128943E-2,
116880.0000,-2.29218770E-2,
116920.0000,-4.00097715E-3,
116960.0000,-1.63345691E-2,
1.17E05,-3.95731675E-3,
117040.0000,-2.05436884E-3,
117080.0000,-1.51716415E-2,
117120.0000,-1.49239264E-2,
117160.0000,-2.20592916E-2,
1.172E005,-2.40224041E-2,
117240.0000,-1.67895425E-2,
117280.0000,-1.37062715E-2,
117320.0000,-2.00297348E-2,
117360.0000,-1.37318615E-2,
1.174E005,-7.05526629E-3,
117440.0000,-1.17235715E-2,
117480.0000,-7.22596142E-3,
117520.0000,-1.50058065E-2,
117560.0000,-1.38863362E-2,
1.176E005,-1.05097713E-2,
117640.0000,-1.82063878E-2,
117680.0000,-1.65728815E-2,
117720.0000,-1.67301204E-2,
117760.0000,-8.49166512E-3,
1.178E005,-8.52702465E-3,
117840.0000,-1.18366005E-2,
117880.0000,-1.64829381E-2,
117920.0000,-1.68494657E-2,
117960.0000,-1.40437884E-2,
1.18E05,-2.46080924E-2,
118040.0000,-1.49783045E-2,
118080.0000,-6.58295490E-3,
118120.0000,-1.17011694E-2,
118160.0000,-1.24539742E-2,
1.182E005,-2.07068445E-3,
118240.0000,-1.54173281E-2,
118280.0000,-1.43692521E-2,
118320.0000,-1.76360775E-2,
118360.0000,-4.54169279E-3,
1.184E005,-2.26488411E-2,
118440.0000,-1.74495503E-2,
118480.0000,-1.18366005E-2,
118520.0000,-2.46916059E-2,
118560.0000,-1.42902089E-2,
1.186E005,-8.36668187E-5,
118640.0000,-1.57840438E-2,
118680.0000,-1.95372868E-2,
118720.0000,-3.86076467E-3,
118760.0000,-7.91858416E-3,
1.188E005,-1.39655510E-3,
118840.0000,-2.44786125E-2,
118880.0000,-2.21350584E-2,
118920.0000,-6.59766141E-3,
118960.0000,-6.40823366E-3,
1.19E05,-8.67064483E-3,
119040.0000,-1.51436878E-2,
119080.0000,-1.03255231E-2,
119120.0000,-1.55567238E-2,
119160.0000,-1.12382825E-2,
1.192E005,-9.90738533E-3,
119240.0000,-1.45024341E-2,
119280.0000,-1.58707090E-2,
119320.0000,-1.24778040E-2,
119360.0000,-1.43691553E-2,
1.194E005,-1.15243634E-2,
119440.0000,-7.93549325E-3,
119480.0000,-2.21351516E-2,
119520.0000,-1.98138077E-2,
119560.0000,-2.35547703E-2,
1.196E005,-1.76361762E-2,
119640.0000,-4.54169279E-3,
119680.0000,-2.02394798E-2,
119720.0000,-5.96658699E-3,
119760.0000,-2.02747714E-2,
1.198E005,-1.50331007E-2,
119840.0000,-8.49176385E-3,
119880.0000,-1.56696569E-2,
119920.0000,-3.32088172E-2,
119960.0000,-1.29230758E-2,
1.2E05,-3.60472985E-2,
120040.0000,-8.47411714E-3,
120080.0000,-8.58036149E-3,
120120.0000,-2.65035522E-3,
120160.0000,-9.88744665E-3,
1.202E005,-1.92418955E-2,
120240.0000,-2.00991686E-2,
120280.0000,-1.18366499E-2,
120320.0000,-1.79871768E-2,
120360.0000,-9.22451634E-3,
1.204E005,-1.63641423E-2,
120440.0000,-1.70923714E-2,
120480.0000,-1.77942254E-2,
120520.0000,-1.49511220E-2,
120560.0000,-1.43692046E-2,
1.206E005,-1.44223440E-2,
120640.0000,-1.99950766E-2,
120680.0000,-1.38087990E-2,
120720.0000,-1.71231497E-2,
120760.0000,-1.57552324E-2,
1.208E005,-4.02307743E-3,
120840.0000,-1.16342604E-2,
120880.0000,-5.91113418E-3,
120920.0000,-1.48697319E-2,
120960.0000,-1.76676530E-2,
1.21E05,-1.89044438E-2,
121040.0000,-2.34343074E-2,
121080.0000,-1.45294396E-2,
121120.0000,-2.59888694E-2,
121160.0000,-1.50056602E-2,
1.212E005,-1.24069573E-2,
121240.0000,-1.25253927E-2,
121280.0000,-9.80843883E-3,
121320.0000,-2.30805967E-2,
121360.0000,-6.58290740E-3,
1.214E005,-4.65993490E-3,
121440.0000,-7.96941482E-3,
121480.0000,-2.41865478E-2,
121520.0000,-2.00991184E-2,
121560.0000,-1.71230994E-2,
1.216E005,-2.12398730E-2,
121640.0000,-9.02057160E-3,
121680.0000,-1.96402706E-2,
121720.0000,-1.23600299E-2,
121760.0000,-9.98759363E-3,
1.218E005,-9.18693468E-3,
121840.0000,-4.00102511E-3,
121880.0000,-7.95240328E-3,
121920.0000,-7.32166134E-3,
121960.0000,-1.90719217E-2,
1.22E05,-2.12470386E-2,
122040.0000,-6.55328715E-3,
122080.0000,-1.31427674E-2,
122120.0000,-9.88749787E-3,
122160.0000,-1.88713036E-2,
1.222E005,-2.46497635E-2,
122240.0000,-1.68495607E-2,
122280.0000,-7.91853666E-3,
122320.0000,-1.64828394E-2,
122360.0000,-2.10547838E-2,
1.224E005,-1.78581886E-2,
122440.0000,-1.31923994E-2,
122480.0000,-9.78899095E-3,
122520.0000,-1.57838985E-2,
122560.0000,-1.31180137E-2,
1.226E005,-9.80848633E-3,
122640.0000,-1.89711154E-2,
122680.0000,-1.31924460E-2,
122720.0000,-1.38345500E-2,
122760.0000,-1.42902071E-2,
1.228E005,-2.05977708E-2,
122840.0000,-2.16160379E-2,
122880.0000,-1.64530557E-2,
122920.0000,-1.69700962E-2,
122960.0000,-2.16535591E-2,
1.23E05,-1.38864340E-2,
123040.0000,-5.95264928E-3,
123080.0000,-1.71231478E-2,
123120.0000,-4.60037263E-3,
123160.0000,-2.10180338E-2,
1.232E005,-1.05722984E-2,
123240.0000,-5.24252513E-3,
123280.0000,-1.18138101E-2,
123320.0000,5.50484809E-4,
123360.0000,-9.14967526E-3,
1.234E005,-9.90738533E-3,
123440.0000,-7.33760884E-3,
123480.0000,-5.92494803E-3,
123520.0000,-9.31956060E-3,
123560.0000,-1.04271751E-2,
1.236E005,-1.06776822E-2,
123640.0000,-1.10861314E-2,
123680.0000,-1.62759759E-2,
123720.0000,-1.67300738E-2,
123760.0000,-1.19052380E-2,
1.238E005,-1.56981107E-2,
123840.0000,-1.05932672E-2,
123880.0000,-1.77624635E-2,
123920.0000,-1.83355864E-2,
123960.0000,-2.00644508E-2,
1.24E05,-5.85639151E-3,
124040.0000,-6.70298655E-3,
124080.0000,-3.94647289E-3,
124120.0000,-1.76047441E-2,
124160.0000,-2.14300659E-2,
1.242E005,-1.24068605E-2,
124240.0000,-1.32173263E-2,
124280.0000,-1.05513446E-2,
124320.0000,-9.98754241E-3,
124360.0000,-1.11944973E-2,
1.244E005,-1.09371310E-2,
124440.0000,-8.56254343E-3,
124480.0000,-6.71820296E-3,
124520.0000,-1.30933858E-2,
124560.0000,-1.13043096E-2,
1.246E005,-1.69398729E-2,
124640.0000,-1.77306999E-2,
124680.0000,-9.22446605E-3,
124720.0000,-7.24181673E-3,
124760.0000,-9.59614012E-3,
1.248E005,-1.38087012E-2,
124840.0000,-1.83680952E-2,
124880.0000,-1.31675452E-2,
124920.0000,-1.82707217E-2,
124960.0000,-1.46379378E-2,
1.25E05,-8.49171448E-3,
125040.0000,-1.37062715E-2,
125080.0000,-1.63936596E-2,
125120.0000,-9.74988472E-3,
125160.0000,-1.97789669E-2,
1.252E005,-1.11726560E-2,
125240.0000,-2.27651503E-2,
125280.0000,-1.85323432E-2,
125320.0000,-1.58706624E-2,
125360.0000,-1.57552827E-2,
1.254E005,-1.32423295E-2,
125440.0000,-1.70924217E-2,
125480.0000,-6.70298887E-3,
125520.0000,-9.37712658E-3,
125560.0000,-2.24042423E-2,
1.256E005,-9.80838947E-3,
125640.0000,-1.62466224E-2,
125680.0000,-8.40424001E-3,
125720.0000,-1.45025812E-2,
125760.0000,-1.24305030E-2,
1.258E005,-1.04890037E-2,
125840.0000,-1.81742236E-2,
125880.0000,-1.06353955E-2,
125920.0000,-1.24542164E-2,
125960.0000,-1.36809023E-2,
1.26E05,-1.64234117E-2,
126040.0000,-8.52716900E-3,
126080.0000,-2.16160379E-2,
126120.0000,-1.38086993E-2,
126160.0000,-1.11292144E-2,
1.262E005,-1.30443992E-2,
126240.0000,-7.91853480E-3,
126280.0000,-2.26487946E-2,
126320.0000,-1.88053753E-2,
126360.0000,-1.77942775E-2,
1.264E005,-1.70006473E-2,
126440.0000,-1.57839954E-2,
126480.0000,-6.56805094E-3,
126520.0000,1.21578120E-3,
126560.0000,-3.94642493E-3,
1.266E005,-1.24305030E-2,
126640.0000,-2.29219273E-2,
126680.0000,-1.70006007E-2,
126720.0000,-3.94652039E-3,
126760.0000,-8.61639902E-3,
1.268E005,-1.70005523E-2,
126840.0000,-1.76048391E-2,
126880.0000,-1.70006007E-2,
126920.0000,-1.05933649E-2,
126960.0000,-2.20592450E-2,
1.27E05,-1.30199892E-2,
127040.0000,-1.77307501E-2,
127080.0000,-8.63452349E-3,
127120.0000,-1.68794170E-2,
127160.0000,-1.46107012E-2,
1.272E005,-1.38087496E-2,
127240.0000,-9.03888512E-3,
127280.0000,-2.09085345E-2,
127320.0000,-9.90738533E-3,
127360.0000,-1.04683489E-2,
1.274E005,-1.76676065E-2,
127440.0000,-1.90381370E-2,
127480.0000,-1.26215303E-2,
127520.0000,-1.04477536E-2,
127560.0000,-1.66942719E-2,
1.276E005,-8.54478125E-3,
127640.0000,-1.06142517E-2,
127680.0000,-9.96741466E-3,
127720.0000,-1.31674958E-2,
127760.0000,-2.14301143E-2,
1.278E005,-1.64828412E-2,
127840.0000,-1.83355883E-2,
127880.0000,-7.85140786E-3,
127920.0000,-1.26698930E-2,
127960.0000,-1.76990833E-2,
1.28E05,-1.06354924E-2,
128040.0000,-8.49181134E-3,
128080.0000,-6.62754895E-3,
128120.0000,-1.49238296E-2,
128160.0000,-1.94692239E-2,
1.282E005,-9.26222652E-3,
128240.0000,-8.52707308E-3,
128280.0000,-1.50882294E-2,
128320.0000,-1.20443935E-2,
128360.0000,-1.56697053E-2,
1.284E005,-1.39646325E-2,
128440.0000,-1.50058065E-2,
128480.0000,-6.61265571E-3,
128520.0000,-1.63345691E-2,
128560.0000,-2.22881585E-2,
1.286E005,-1.23367431E-2,
128640.0000,-1.64531041E-2,
128680.0000,-1.95714477E-2,
128720.0000,-9.11244377E-3,
128760.0000,-1.24779530E-2,
1.288E005,-1.61885526E-2,
128840.0000,-1.23135736E-2,
128880.0000,-1.69398747E-2,
128920.0000,-6.49471954E-3,
128960.0000,-2.02241959E-3,
1.29E05,-1.43692046E-2,
129040.0000,-9.86761972E-3,
129080.0000,-1.12822317E-2,
129120.0000,-1.23600774E-2,
129160.0000,-1.18138604E-2,
1.292E005,-3.91412899E-3,
129240.0000,-1.64233632E-2,
129280.0000,-1.33177917E-2,
129320.0000,-1.12602245E-2,
129360.0000,-9.90738533E-3,
1.294E005,-2.12398730E-2,
129440.0000,6.40770094E-3,
129480.0000,-3.31326062E-3,
129520.0000,-9.26227402E-3,
129560.0000,-2.46497635E-2,
1.296E005,-1.30934846E-2,
129640.0000,-1.19513916E-2,
129680.0000,-5.25540439E-3,
129720.0000,-2.18810290E-2,
129760.0000,-9.30035766E-3,
1.298E005,-7.21025234E-3,
129840.0000,-5.85639151E-3,
129880.0000,-1.79224890E-2,
129920.0000,-7.88491964E-3,
129960.0000,-1.98488478E-2,
1.3E05,-8.63432884E-3,
130040.0000,-6.48017414E-3,
130080.0000,-7.95245264E-3,
130120.0000,-2.04531718E-2,
130160.0000,-1.31674977E-2,
1.302E005,-9.35779884E-3,
130240.0000,-2.57717408E-2,
130280.0000,-7.16335233E-3,
130320.0000,-1.22671071E-2,
130360.0000,-9.73051414E-3,
1.304E005,-1.51437381E-2,
130440.0000,-1.26456749E-2,
130480.0000,-1.96401719E-2,
130520.0000,-2.24431530E-2,
130560.0000,-1.10006873E-2,
1.306E005,-2.04531737E-2,
130640.0000,-5.99478278E-3,
130680.0000,-2.07642280E-2,
130720.0000,-2.14670300E-2,
130760.0000,-2.13932600E-2,
1.308E005,-3.31325992E-3,
130840.0000,-1.76047422E-2,
130880.0000,-1.84664894E-2,
130920.0000,-6.97328534E-4,
130960.0000,-2.22882051E-2,
1.31E05,-1.37062715E-2,
131040.0000,-1.71231460E-2,
131080.0000,-1.74495019E-2,
131120.0000,-9.98749398E-3,
131160.0000,-1.11509273E-2,
1.312E005,-1.18365521E-2,
131240.0000,-1.19052362E-2,
131280.0000,-1.38864340E-2,
131320.0000,-1.70922745E-2,
131360.0000,-1.51995821E-2,
1.314E005,-1.04889572E-2,
131440.0000,-7.27390870E-4,
131480.0000,5.63060574E-4,
131520.0000,-8.67064483E-3,
131560.0000,-7.32156355E-3,
1.316E005,-2.09084880E-2,
131640.0000,-1.06778275E-2,
131680.0000,-6.00884715E-3,
131720.0000,-1.11292638E-2,
131760.0000,-9.84780118E-3,
1.318E005,-3.28357774E-3,
131840.0000,-3.97910643E-3,
131880.0000,-2.19193511E-2,
131920.0000,-8.45661666E-3,
131960.0000,-1.76047422E-2,
1.32E05,-1.84664428E-2,
132040.0000,-1.95373856E-2,
132080.0000,-1.10646635E-2,
132120.0000,-1.38604287E-2,
132160.0000,-1.19513916E-2,
1.322E005,3.18034319E-3,
132240.0000,-1.78902391E-2,
132280.0000,-1.30935302E-2,
132320.0000,-9.65341553E-3,
132360.0000,-1.65728815E-2,
1.324E005,-1.25973141E-2,
132440.0000,-2.75904383E-3,
132480.0000,-1.39385350E-2,
132520.0000,-1.46652544E-2,
132560.0000,-9.20569804E-3,
1.326E005,-1.36809004E-2,
132640.0000,-7.14768516E-3,
132680.0000,-3.93556198E-3,
132720.0000,-7.33765820E-3,
132760.0000,-6.61270507E-3,
1.328E005,-1.98489968E-2,
132840.0000,-9.88734886E-3,
132880.0000,-1.97441373E-2,
132920.0000,-7.93549418E-3,
132960.0000,-1.42902071E-2,
1.33E05,-1.58706587E-2,
133040.0000,-1.44223897E-2,
133080.0000,5.62914473E-4,
133120.0000,-1.42118679E-2,
133160.0000,-2.14671735E-2,
1.332E005,-1.77624170E-2,
133240.0000,-3.93565930E-3,
133280.0000,-2.68619764E-3,
133320.0000,-5.30682178E-3,
133360.0000,-7.33765820E-3,
1.334E005,-2.18811780E-2,
133440.0000,-1.05305500E-2,
133480.0000,-1.30199874E-2,
133520.0000,-8.50926992E-3,
133560.0000,-5.92504488E-3,
1.336E005,-1.12382323E-2,
133640.0000,-2.15040538E-2,
133680.0000,-1.48697793E-2,
133720.0000,-2.16535125E-2,
133760.0000,-1.30688306E-2,
1.338E005,-1.61595959E-2,
133840.0000,-2.16535106E-2,
133880.0000,-1.97895095E-2,
133920.0000,-7.24186469E-3,
133960.0000,-2.31180228E-2,
1.34E05,-1.97094083E-2,
134040.0000,-7.95240514E-3,
134080.0000,-1.36302961E-2,
134120.0000,-1.44757051E-2,
134160.0000,-9.26242117E-3,
1.342E005,-1.11944498E-2,
134240.0000,-1.95372384E-2,
134280.0000,-5.87008707E-3,
134320.0000,-8.61635059E-3,
134360.0000,-1.12164011E-2,
1.344E005,-1.17685804E-2,
134440.0000,-1.39646810E-2,
134480.0000,-7.24176737E-3,
134520.0000,-1.06777791E-2,
134560.0000,-1.05305994E-2,
1.346E005,-1.66637972E-2,
134640.0000,-1.63936615E-2,
