Labels,MOF 2 Air 420 nm 40 us Delta OD,
21244.0000,4.78425238E-4,
21248.0000,-3.94873088E-3,
21252.0000,4.70481085E-4,
21256.0000,3.34305526E-3,
21260.000,9.88111249E-4,
21264.0000,4.84816177E-4,
21268.0000,9.85794934E-4,
21272.0000,-3.76081261E-5,
21276.0000,1.25674193E-3,
21280.000,2.56136805E-3,
21284.0000,4.90780687E-4,
21288.0000,-1.35582616E-3,
21292.0000,-3.14959936E-4,
21296.0000,1.77585694E-3,
2.13E04,-1.08394213E-3,
21304.0000,-3.93769331E-3,
21308.0000,-5.11202998E-5,
21312.0000,4.38153138E-3,
21316.0000,1.25063991E-3,
21320.000,2.09557169E-4,
21324.0000,-2.65762187E-3,
21328.0000,3.60225770E-3,
21332.0000,-1.87754538E-3,
21336.0000,1.77777000E-3,
21340.000,-3.68994148E-3,
21344.0000,-1.08330173E-3,
21348.0000,1.80179277E-3,
21352.0000,4.38736193E-3,
21356.0000,3.06937168E-3,
21360.000,9.97225521E-4,
21364.0000,-4.93212865E-5,
21368.0000,-3.04596233E-5,
21372.0000,2.22484799E-4,
21376.0000,-2.12951610E-3,
21380.000,-2.12226668E-3,
21384.0000,-6.34081298E-5,
21388.0000,-3.42533807E-3,
21392.0000,-2.92690983E-3,
21396.0000,-1.33635837E-3,
2.14E04,4.78578586E-4,
21404.0000,-5.67776558E-4,
21408.0000,2.19742957E-4,
21412.0000,-1.34756556E-3,
21416.0000,7.44571851E-4,
21420.000,-8.24188406E-4,
21424.0000,7.25523219E-4,
21428.0000,-1.10977457E-3,
21432.0000,-1.07336219E-3,
21436.0000,3.85006121E-3,
21440.000,-1.60509639E-3,
21444.0000,-2.38075899E-3,
21448.0000,3.85010825E-3,
21452.0000,2.82756658E-3,
21456.0000,-1.60128647E-3,
21460.000,4.65497654E-3,
21464.0000,2.03836034E-3,
21468.0000,-1.37600605E-3,
21472.0000,-2.39601405E-3,
21476.0000,-2.91118631E-3,
21480.000,1.27158361E-3,
21484.0000,-1.34856661E-3,
21488.0000,-1.85920240E-3,
21492.0000,7.47311336E-4,
21496.0000,-5.62756264E-4,
2.15E04,1.24821556E-3,
21504.0000,-5.77445375E-4,
21508.0000,-5.77473664E-4,
21512.0000,4.80928924E-4,
21516.0000,2.29238463E-3,
21520.000,9.70848836E-4,
21524.0000,9.93899885E-4,
21528.0000,-5.68957475E-4,
21532.0000,-1.64295372E-3,
21536.0000,2.81051872E-3,
21540.000,-3.43209691E-3,
21544.0000,7.41691503E-4,
21548.0000,1.50835142E-3,
21552.0000,7.36746821E-4,
21556.0000,-1.61889649E-3,
21560.000,1.25699560E-3,
21564.0000,-8.13182967E-4,
21568.0000,-2.14334158E-3,
21572.0000,-8.18582659E-4,
21576.0000,4.54211899E-4,
21580.000,-3.98402844E-5,
21584.0000,-1.08324236E-3,
21588.0000,-2.92305974E-3,
21592.0000,1.52807974E-3,
21596.0000,-1.62409246E-3,
2.16E04,-3.92729742E-3,
21604.0000,7.17153540E-4,
21608.0000,-8.24742776E-4,
21612.0000,-5.70117030E-4,
21616.0000,-3.44121433E-3,
21620.000,-2.64477963E-3,
21624.0000,-4.57374954E-5,
21628.0000,-2.92690797E-3,
21632.0000,-5.73914847E-4,
21636.0000,-2.14521145E-3,
21640.000,-4.87999205E-5,
21644.0000,-2.41149543E-3,
21648.0000,-5.74506063E-4,
21652.0000,-8.36108229E-4,
21656.0000,-1.59772509E-3,
21660.000,2.09653415E-4,
21664.0000,-2.92692520E-3,
21668.0000,-8.12158571E-4,
21672.0000,-1.88641215E-3,
21676.0000,-1.62165484E-3,
21680.000,-5.00078779E-3,
21684.0000,-3.95707320E-3,
21688.0000,1.92908017E-4,
21692.0000,-2.14678934E-3,
21696.0000,-5.69483149E-4,
2.17E04,-3.17899091E-3,
21704.0000,-2.20264883E-5,
21708.0000,-4.76239482E-3,
21712.0000,-2.68278550E-3,
21716.0000,1.00975949E-3,
21720.000,-2.42164475E-3,
21724.0000,-1.34150404E-3,
21728.0000,-2.14123214E-3,
21732.0000,-1.35056430E-3,
21736.0000,7.23254809E-4,
21740.000,-3.95044498E-3,
21744.0000,1.77056750E-3,
21748.0000,4.99022019E-4,
21752.0000,-3.18118860E-3,
21756.0000,-1.11250265E-3,
21760.000,2.04258179E-3,
21764.0000,7.18033989E-4,
21768.0000,7.40013085E-4,
21772.0000,-8.07581091E-5,
21776.0000,-4.24965145E-3,
21780.000,1.02338067E-3,
21784.0000,9.97025985E-4,
21788.0000,-3.17066978E-3,
21792.0000,1.52124790E-3,
21796.0000,-2.98667670E-4,
2.18E04,-3.72003857E-3,
21804.0000,-1.34871656E-3,
21808.0000,-3.12142889E-4,
21812.0000,-2.66684731E-3,
21816.0000,-2.87231233E-5,
21820.000,-6.77041317E-5,
21824.0000,-2.85214017E-4,
21828.0000,-1.88087916E-3,
21832.0000,-2.91275932E-3,
21836.0000,-8.45971517E-4,
21840.000,-1.09728239E-3,
21844.0000,-6.28228954E-5,
21848.0000,-1.87817786E-3,
21852.0000,-3.42208589E-3,
21856.0000,2.04456132E-3,
21860.000,-1.87140319E-3,
21864.0000,1.00843515E-3,
21868.0000,7.53130007E-4,
21872.0000,-2.88473908E-3,
21876.0000,-2.91298260E-3,
21880.000,-3.15701426E-3,
21884.0000,7.09225598E-4,
21888.0000,-1.85640389E-3,
21892.0000,-3.17788072E-4,
21896.0000,-1.34453387E-3,
2.19E04,-8.14803585E-4,
21904.0000,4.58244700E-4,
21908.0000,-2.12580105E-3,
21912.0000,2.22250979E-4,
21916.0000,-3.94001557E-3,
21920.000,-2.40297685E-3,
21924.0000,1.01509155E-3,
21928.0000,-2.91706203E-3,
21932.0000,-1.63312536E-3,
21936.0000,-8.40891036E-4,
21940.000,1.48935779E-3,
21944.0000,-5.55240957E-4,
21948.0000,-2.13506236E-3,
21952.0000,4.80596907E-4,
21956.0000,-5.80038468E-5,
21960.000,2.17778012E-4,
21964.0000,-2.96647631E-4,
21968.0000,-6.74049443E-5,
21972.0000,2.17920140E-4,
21976.0000,-3.29216797E-4,
21980.000,3.08983680E-3,
21984.0000,4.72195126E-4,
21988.0000,1.52402720E-3,
21992.0000,-1.59663975E-3,
21996.0000,-5.52613148E-3,
2.2E04,7.44968478E-4,
22004.0000,-3.24837136E-4,
22008.0000,-5.61098510E-4,
22012.0000,-2.39158911E-3,
22016.0000,-3.94143717E-5,
22020.000,2.81004538E-3,
22024.0000,2.12027866E-4,
22028.0000,2.81991111E-3,
22032.0000,-2.91117863E-3,
22036.0000,-6.01568863E-5,
22040.000,-5.08555058E-5,
22044.0000,-5.94856858E-4,
22048.0000,-5.70185657E-4,
22052.0000,1.51995558E-3,
22056.0000,-3.10215255E-4,
22060.000,7.19457166E-4,
22064.0000,-2.41729920E-3,
22068.0000,-5.45868766E-4,
22072.0000,2.05081468E-3,
22076.0000,4.70481085E-4,
22080.000,-8.14984553E-4,
22084.0000,1.00644573E-3,
22088.0000,-2.14269129E-3,
22092.0000,-1.86194025E-3,
22096.0000,-5.48327516E-4,
2.21E04,-3.68104992E-3,
22104.0000,-5.67149546E-4,
22108.0000,-2.37608328E-3,
22112.0000,-4.47955914E-3,
22116.0000,4.82654985E-4,
22120.000,9.82181984E-4,
22124.0000,-1.07756525E-3,
22128.0000,-1.61765656E-3,
22132.0000,-2.39820359E-3,
22136.0000,-1.61400053E-3,
22140.000,1.51924149E-3,
22144.0000,1.79212389E-3,
22148.0000,-7.73380743E-5,
22152.0000,-4.27355189E-5,
22156.0000,-1.60756719E-3,
22160.000,-1.62086065E-3,
22164.0000,7.21648452E-4,
22168.0000,4.90049785E-3,
22172.0000,-2.13458296E-3,
22176.0000,-1.60965347E-3,
22180.000,1.52264570E-3,
22184.0000,-3.45590757E-3,
22188.0000,7.19174335E-4,
22192.0000,9.94976726E-4,
22196.0000,3.34397727E-3,
2.22E04,-1.87484582E-3,
22204.0000,4.90656216E-3,
22208.0000,1.52534386E-3,
22212.0000,-3.16847814E-3,
22216.0000,-4.55224399E-5,
22220.000,2.17219756E-4,
22224.0000,3.07547254E-3,
22228.0000,-2.96206388E-4,
22232.0000,9.93110240E-4,
22236.0000,2.03744299E-3,
22240.000,2.19899739E-4,
22244.0000,-2.65680719E-3,
22248.0000,-8.41705420E-4,
22252.0000,2.55784043E-3,
22256.0000,-1.61674060E-3,
22260.000,-3.15378857E-4,
22264.0000,-1.34444807E-3,
22268.0000,-1.34354027E-3,
22272.0000,4.68563434E-4,
22276.0000,-6.25429311E-5,
22280.000,2.28906353E-3,
22284.0000,-1.62453367E-3,
22288.0000,2.56333104E-3,
22292.0000,-5.73567348E-4,
22296.0000,1.79254008E-3,
2.23E04,-8.51204037E-4,
22304.0000,-1.08881795E-3,
22308.0000,2.02101888E-3,
22312.0000,2.01494287E-4,
22316.0000,-2.38970108E-3,
22320.000,-5.90102391E-5,
22324.0000,1.77691528E-3,
22328.0000,-1.87824224E-3,
22332.0000,2.17762514E-4,
22336.0000,2.81312317E-3,
22340.000,-8.27667944E-4,
22344.0000,-5.65137307E-4,
22348.0000,-1.11249229E-3,
22352.0000,-2.14120513E-3,
22356.0000,7.48401508E-4,
22360.000,2.55977525E-3,
22364.0000,-4.88542173E-5,
22368.0000,7.27157807E-4,
22372.0000,-5.68121672E-4,
22376.0000,-3.21455859E-3,
22380.000,-5.78894396E-4,
22384.0000,-4.64782606E-5,
22388.0000,4.68677608E-4,
22392.0000,-2.13058945E-3,
22396.0000,-2.13363254E-3,
2.24E04,-2.11926526E-3,
22404.0000,-8.31287820E-4,
22408.0000,-3.99594568E-3,
22412.0000,-8.43498274E-4,
22416.0000,-3.23487358E-4,
22420.000,-1.63677998E-3,
22424.0000,-4.22246661E-3,
22428.0000,-4.73774783E-3,
22432.0000,-8.22366041E-4,
22436.0000,-3.45476950E-3,
22440.000,-8.55068851E-4,
22444.0000,2.02636700E-3,
22448.0000,-3.44444183E-3,
22452.0000,-3.24753200E-4,
22456.0000,-2.40512379E-3,
22460.000,-8.40677414E-4,
22464.0000,-1.88632647E-3,
22468.0000,-8.41666362E-4,
22472.0000,-2.39695446E-3,
22476.0000,-8.42086156E-4,
22480.000,9.85524268E-4,
22484.0000,-2.13311682E-3,
22488.0000,-3.02747503E-4,
22492.0000,2.57070991E-3,
22496.0000,-1.88022561E-3,
2.25E04,-2.66131340E-3,
22504.0000,-1.61151600E-3,
22508.0000,-3.98895238E-3,
22512.0000,1.26490637E-3,
22516.0000,2.01342671E-4,
22520.000,4.64762154E-4,
22524.0000,-1.60784717E-3,
22528.0000,2.17781140E-4,
22532.0000,-3.43123497E-3,
22536.0000,-2.65920744E-3,
22540.000,-4.78607183E-3,
22544.0000,-1.08822191E-3,
22548.0000,-1.84835400E-3,
22552.0000,4.84939723E-4,
22556.0000,-1.85445987E-3,
22560.000,-2.12644320E-3,
22564.0000,-3.17067443E-3,
22568.0000,-2.11863173E-3,
22572.0000,1.76366186E-3,
22576.0000,2.07171688E-4,
22580.000,-2.65191984E-3,
22584.0000,-1.35377492E-3,
22588.0000,-3.78535951E-5,
22592.0000,-1.60331151E-3,
22596.0000,-3.92589252E-3,
2.26E04,4.82675270E-4,
22604.0000,-1.88699877E-3,
22608.0000,-3.66115873E-3,
22612.0000,-1.88162352E-3,
22616.0000,-2.65480485E-3,
22620.000,-4.21337225E-3,
22624.0000,-2.67454120E-3,
22628.0000,-4.24157642E-3,
22632.0000,-3.44772916E-3,
22636.0000,7.50218809E-4,
22640.000,-2.90310872E-3,
22644.0000,-2.39038747E-3,
22648.0000,-2.66668317E-3,
22652.0000,-2.41520419E-3,
22656.0000,-2.93110777E-3,
22660.000,7.31632987E-4,
22664.0000,4.58322029E-4,
22668.0000,-5.67498733E-4,
22672.0000,-2.41665985E-3,
22676.0000,-1.36185868E-3,
22680.000,1.25374389E-3,
22684.0000,-3.44718690E-3,
22688.0000,4.13304009E-3,
22692.0000,-1.34466437E-3,
22696.0000,-8.29711440E-4,
2.27E04,-2.40342249E-3,
22704.0000,2.28618970E-3,
22708.0000,2.56505213E-3,
22712.0000,-5.81215951E-4,
22716.0000,-1.60986208E-3,
22720.000,-3.69528355E-3,
22724.0000,-2.86838389E-4,
22728.0000,-1.59932987E-3,
22732.0000,3.07878107E-3,
22736.0000,-1.32312730E-3,
22740.000,-3.99732264E-3,
22744.0000,1.25534530E-3,
22748.0000,2.81109707E-3,
22752.0000,9.95302922E-4,
22756.0000,-4.62674398E-5,
22760.000,-5.71002136E-4,
22764.0000,-8.44881695E-4,
22768.0000,-1.33228686E-3,
22772.0000,2.03960459E-3,
22776.0000,-5.56454877E-4,
22780.000,-3.58777070E-5,
22784.0000,-1.08882855E-3,
22788.0000,-5.91920107E-4,
22792.0000,4.82616160E-4,
22796.0000,-1.61647459E-3,
2.28E04,-1.07165193E-3,
22804.0000,7.18448369E-4,
22808.0000,-1.60242850E-3,
22812.0000,9.75940609E-4,
22816.0000,-1.62972079E-3,
22820.000,-1.09708868E-3,
22824.0000,-1.61473826E-3,
22828.0000,4.72246262E-4,
22832.0000,2.57508922E-3,
22836.0000,7.10303779E-4,
22840.000,4.39320691E-3,
22844.0000,1.25165435E-3,
22848.0000,4.68421058E-4,
22852.0000,-1.62953883E-3,
22856.0000,9.89025342E-4,
22860.000,4.64777555E-3,
22864.0000,7.11446395E-4,
22868.0000,2.03247718E-3,
22872.0000,-1.88425137E-3,
22876.0000,-1.07078813E-3,
22880.000,7.21034303E-4,
22884.0000,1.54038274E-3,
22888.0000,-4.01735233E-5,
22892.0000,1.77492911E-3,
22896.0000,4.80613700E-4,
2.29E04,-1.36500096E-3,
22904.0000,-3.45339603E-3,
22908.0000,1.25324598E-3,
22912.0000,1.23540638E-3,
22916.0000,-1.87415828E-3,
22920.000,1.49827357E-3,
22924.0000,-3.70825455E-3,
22928.0000,-3.44380434E-3,
22932.0000,1.25121209E-3,
22936.0000,9.82941478E-4,
22940.000,7.34115602E-4,
22944.0000,-2.89278454E-3,
22948.0000,7.34151283E-4,
22952.0000,-1.87275594E-3,
22956.0000,-2.14730902E-3,
22960.000,-3.11342505E-4,
22964.0000,-2.91315280E-3,
22968.0000,-6.35904071E-5,
22972.0000,1.00906158E-3,
22976.0000,-1.37413223E-3,
22980.000,1.24714442E-3,
22984.0000,-1.08977081E-3,
22988.0000,-2.94160214E-3,
22992.0000,9.88094253E-4,
22996.0000,-4.67341924E-5,
2.3E04,1.77882588E-3,
23004.0000,2.06097658E-3,
23008.0000,-1.87003298E-3,
23012.0000,-5.70385891E-4,
23016.0000,1.79934141E-3,
23020.000,-5.26044350E-5,
23024.0000,-1.60829013E-3,
23028.0000,-8.03258736E-4,
23032.0000,9.98272444E-4,
23036.0000,-1.34545285E-3,
23040.000,-2.63930671E-3,
23044.0000,1.79350737E-3,
23048.0000,-4.93172556E-5,
23052.0000,-4.94481792E-5,
23056.0000,9.98614589E-4,
23060.000,7.53641129E-4,
23064.0000,1.27552450E-3,
23068.0000,-8.52442754E-4,
23072.0000,2.15458189E-4,
23076.0000,-2.67575006E-3,
23080.000,-8.33735859E-4,
23084.0000,-8.49684118E-4,
23088.0000,-8.40814260E-4,
23092.0000,1.77256891E-3,
23096.0000,-6.26022011E-5,
2.31E04,3.08854389E-3,
23104.0000,-1.61628949E-3,
23108.0000,1.26395852E-3,
23112.0000,-1.07978203E-3,
23116.0000,-1.36080745E-3,
23120.000,2.54237396E-3,
23124.0000,-2.92294286E-3,
23128.0000,4.11848910E-3,
23132.0000,-1.10018253E-3,
23136.0000,-2.68232147E-3,
23140.000,2.04342417E-3,
23144.0000,-8.33802158E-4,
23148.0000,1.75634411E-3,
23152.0000,-1.62135798E-3,
23156.0000,2.19975147E-4,
23160.000,4.53998189E-4,
23164.0000,7.13945599E-4,
23168.0000,4.76872810E-4,
23172.0000,-3.17111821E-3,
23176.0000,-2.79513013E-4,
23180.000,1.99141228E-4,
23184.0000,9.89802647E-4,
23188.0000,-1.35891803E-3,
23192.0000,-1.08533888E-3,
23196.0000,-1.35784235E-3,
2.32E04,-5.50106354E-3,
23204.0000,-6.81178179E-3,
23208.0000,-3.17442347E-4,
23212.0000,-5.03693987E-3,
23216.0000,-4.24550800E-3,
23220.000,1.26606680E-3,
23224.0000,-1.90069608E-3,
23228.0000,-3.97833297E-3,
23232.0000,-1.86458614E-3,
23236.0000,2.54849461E-3,
23240.000,-5.24652377E-3,
23244.0000,-2.13512499E-3,
23248.0000,-6.81554852E-3,
23252.0000,-1.36993651E-3,
23256.0000,-2.40398408E-3,
23260.000,-1.60668790E-3,
23264.0000,-1.87207304E-3,
23268.0000,-2.63937376E-3,
23272.0000,-3.22336826E-4,
23276.0000,-8.15998763E-4,
23280.000,7.37812370E-4,
23284.0000,7.18409545E-4,
23288.0000,-5.58485975E-4,
23292.0000,-3.13804951E-4,
23296.0000,-1.86123396E-3,
2.33E04,-2.91722524E-3,
23304.0000,-1.88018661E-3,
23308.0000,-6.23643282E-5,
23312.0000,-1.88151735E-3,
23316.0000,2.82922806E-3,
23320.000,2.21571667E-4,
23324.0000,-1.09667180E-3,
23328.0000,-1.08719990E-3,
23332.0000,-2.66002654E-3,
23336.0000,-1.88703171E-3,
23340.000,2.10887243E-4,
23344.0000,-5.67107520E-4,
23348.0000,-1.08823832E-3,
23352.0000,-1.63106318E-3,
23356.0000,7.29604450E-4,
23360.000,-2.93520186E-3,
23364.0000,2.12981962E-4,
23368.0000,3.07948305E-3,
23372.0000,-5.92370016E-5,
23376.0000,-3.03114939E-4,
23380.000,1.24407397E-3,
23384.0000,-5.72442834E-4,
23388.0000,-4.47748881E-3,
23392.0000,-8.33342259E-4,
23396.0000,-1.86874217E-3,
2.34E04,-2.66992114E-3,
23404.0000,9.99512966E-4,
23408.0000,-5.77081926E-4,
23412.0000,-1.33632775E-3,
23416.0000,9.94158559E-4,
23420.000,-5.62288449E-4,
23424.0000,-1.37415458E-3,
23428.0000,-1.86731049E-3,
23432.0000,-2.41188356E-3,
23436.0000,5.01001137E-4,
23440.000,-1.58561021E-3,
23444.0000,-5.29151184E-5,
23448.0000,-1.61470845E-3,
23452.0000,-1.61128270E-3,
23456.0000,-3.69402790E-3,
23460.000,-1.61117490E-3,
23464.0000,-1.35976612E-3,
23468.0000,-4.21019085E-3,
23472.0000,-2.12373538E-3,
23476.0000,-5.23336523E-4,
23480.000,-8.23047536E-4,
23484.0000,-3.17106792E-3,
23488.0000,-2.40505836E-3,
23492.0000,-2.91480147E-3,
23496.0000,-1.09082740E-3,
2.35E04,-3.71069205E-3,
23504.0000,-5.80051506E-4,
23508.0000,1.81088911E-3,
23512.0000,-5.71358425E-4,
23516.0000,-1.60343375E-3,
23520.000,7.61378382E-4,
23524.0000,-3.70576233E-3,
23528.0000,2.30791885E-3,
23532.0000,-3.16654355E-3,
23536.0000,-1.36086706E-3,
23540.000,-8.14019237E-4,
23544.0000,2.09763370E-4,
23548.0000,-2.12289719E-3,
23552.0000,-5.66026429E-4,
23556.0000,-1.07667269E-3,
23560.000,-3.24332155E-4,
23564.0000,7.49194645E-4,
23568.0000,2.16062122E-4,
23572.0000,3.58848157E-3,
23576.0000,-5.84983791E-4,
23580.000,-5.27844066E-3,
23584.0000,-3.17859021E-3,
23588.0000,-5.93678269E-4,
23592.0000,-1.09521986E-3,
23596.0000,-3.21444561E-4,
2.36E04,-8.35437793E-4,
23604.0000,1.24812254E-3,
23608.0000,-3.13750585E-4,
23612.0000,4.90999606E-4,
23616.0000,2.54672067E-3,
23620.000,2.55407090E-3,
23624.0000,-5.69829019E-4,
23628.0000,7.13710440E-4,
23632.0000,3.06931441E-3,
23636.0000,-1.60335039E-3,
23640.000,-2.45977499E-5,
23644.0000,-2.67993100E-3,
23648.0000,-2.39489903E-3,
23652.0000,9.78950062E-4,
23656.0000,2.00694986E-3,
23660.000,1.51039590E-3,
23664.0000,9.83691658E-4,
23668.0000,-1.08444411E-3,
23672.0000,7.52908934E-4,
23676.0000,-1.87548215E-3,
23680.000,-4.75626811E-3,
23684.0000,-1.64537970E-3,
23688.0000,1.51307811E-3,
23692.0000,-2.39173975E-3,
23696.0000,-8.20833491E-4,
2.37E04,-1.08938280E-3,
23704.0000,-1.36710261E-3,
23708.0000,1.26866077E-3,
23712.0000,-8.47453368E-4,
23716.0000,-1.33627770E-3,
23720.000,9.93286492E-4,
23724.0000,-1.58884004E-3,
23728.0000,2.03029299E-3,
23732.0000,2.28703138E-3,
23736.0000,1.01343927E-3,
23740.000,-8.21681344E-4,
23744.0000,-1.09497551E-3,
23748.0000,1.24508177E-3,
23752.0000,2.83404859E-3,
23756.0000,-1.09370425E-3,
23760.000,1.25878665E-3,
23764.0000,-1.61345943E-3,
23768.0000,-1.09668996E-3,
23772.0000,-8.30456323E-4,
23776.0000,1.75884552E-3,
23780.000,-3.01120133E-4,
23784.0000,-3.12529592E-4,
23788.0000,4.11567651E-3,
23792.0000,-2.64046411E-3,
23796.0000,2.33618062E-4,
2.38E04,2.55223806E-3,
23804.0000,-1.09382952E-3,
23808.0000,1.01363391E-3,
23812.0000,-4.65704761E-5,
23816.0000,4.66065045E-4,
23820.000,1.26046897E-3,
23824.0000,-3.00728309E-4,
23828.0000,-2.68368190E-3,
23832.0000,2.04959069E-3,
23836.0000,2.83819553E-3,
23840.000,2.01197248E-3,
23844.0000,3.10482271E-3,
23848.0000,1.25632656E-3,
23852.0000,-3.33323333E-5,
23856.0000,2.29703495E-3,
23860.000,-1.34241558E-3,
23864.0000,2.11600112E-4,
23868.0000,-1.09988998E-3,
23872.0000,-1.35172415E-3,
23876.0000,-5.47124837E-5,
23880.000,-2.65483744E-3,
23884.0000,2.81864428E-3,
23888.0000,2.28665909E-3,
23892.0000,9.85471183E-4,
23896.0000,-5.61419758E-4,
2.39E04,-5.47577256E-5,
23904.0000,-4.90513521E-5,
23908.0000,-1.63355039E-3,
23912.0000,-2.90265097E-3,
23916.0000,-2.94115697E-3,
23920.000,-3.16626218E-4,
23924.0000,4.68207145E-4,
23928.0000,1.50629377E-3,
23932.0000,2.05275486E-3,
23936.0000,-4.52276831E-3,
23940.000,-2.38013128E-3,
23944.0000,-1.08567323E-3,
23948.0000,-3.96611262E-3,
23952.0000,-2.92703835E-3,
23956.0000,-5.94875077E-4,
23960.000,4.56405571E-4,
23964.0000,-8.33382248E-4,
23968.0000,-1.61718996E-3,
23972.0000,-1.34648150E-3,
23976.0000,-5.50297787E-3,
23980.000,-1.33530295E-3,
23984.0000,-3.94212175E-3,
23988.0000,-2.89861509E-3,
23992.0000,-3.96781880E-3,
23996.0000,-1.62458397E-3,
2.4E04,-1.10491493E-3,
24004.0000,-5.73344063E-4,
24008.0000,1.27534859E-3,
24012.0000,-2.39540101E-3,
24016.0000,-1.32816052E-3,
24020.000,-3.19918408E-3,
24024.0000,-4.34242502E-5,
24028.0000,-3.69814504E-3,
24032.0000,9.94343543E-4,
24036.0000,4.16284613E-3,
24040.000,-2.65890523E-3,
24044.0000,-1.35359925E-3,
24048.0000,-2.39821733E-3,
24052.0000,-2.39199167E-3,
24056.0000,-2.14220467E-3,
24060.000,-5.51950434E-5,
24064.0000,3.08082392E-3,
24068.0000,-2.65487260E-3,
24072.0000,7.37563823E-4,
24076.0000,-5.74081459E-5,
24080.000,2.83084484E-3,
24084.0000,2.55176774E-3,
24088.0000,2.19452835E-4,
24092.0000,-1.07487221E-3,
24096.0000,-2.13965774E-3,
2.41E04,-5.67528710E-4,
24104.0000,-4.14078531E-5,
24108.0000,-8.20067420E-4,
24112.0000,-5.69238327E-4,
24116.0000,-4.46787057E-3,
24120.000,4.70832631E-4,
24124.0000,-3.01974505E-4,
24128.0000,-1.88428420E-3,
24132.0000,2.82011740E-3,
24136.0000,-3.01458087E-4,
24140.000,-1.34655263E-3,
24144.0000,-6.31715078E-3,
24148.0000,-8.35208688E-4,
24152.0000,-3.44551448E-3,
24156.0000,-2.15700199E-3,
24160.000,-1.34359347E-3,
24164.0000,-1.35275198E-3,
24168.0000,-1.85646734E-3,
24172.0000,1.51312863E-3,
24176.0000,-1.61974540E-3,
24180.000,1.00976822E-3,
24184.0000,7.35039415E-4,
24188.0000,-8.25384050E-4,
24192.0000,-3.69848823E-3,
24196.0000,-1.09618460E-3,
2.42E04,-5.54501405E-3,
24204.0000,-8.27211363E-4,
24208.0000,2.23960669E-4,
24212.0000,-5.86741720E-4,
24216.0000,2.24113828E-4,
24220.000,-1.59992231E-3,
24224.0000,-8.48580326E-4,
24228.0000,-1.62217149E-3,
24232.0000,-3.16684903E-3,
24236.0000,-2.40310002E-3,
24240.000,-8.23756040E-4,
24244.0000,-2.40876642E-3,
24248.0000,-2.65195896E-3,
24252.0000,-1.09934679E-3,
24256.0000,-2.39968393E-3,
24260.000,-1.08245818E-3,
24264.0000,-1.85788178E-3,
24268.0000,-1.34147517E-3,
24272.0000,-1.61864632E-3,
24276.0000,-1.33540784E-3,
24280.000,-4.88387450E-5,
24284.0000,-3.15837190E-3,
24288.0000,-2.90701934E-3,
24292.0000,7.41718570E-4,
24296.0000,1.78123789E-3,
2.43E04,-3.14218085E-3,
24304.0000,-4.29505235E-5,
24308.0000,-3.42246308E-3,
24312.0000,7.47091370E-4,
24316.0000,-5.53443570E-5,
24320.000,-8.30563367E-4,
24324.0000,2.19804628E-4,
24328.0000,4.82674834E-4,
24332.0000,1.00417284E-3,
24336.0000,1.77827105E-3,
24340.000,-1.07288768E-3,
24344.0000,-3.43760150E-3,
24348.0000,1.25476241E-3,
24352.0000,-4.74589411E-3,
24356.0000,-1.08035456E-3,
24360.000,-8.33224272E-4,
24364.0000,1.76372612E-3,
24368.0000,-1.34548522E-3,
24372.0000,2.56323745E-3,
24376.0000,1.77289720E-3,
24380.000,-3.81453101E-5,
24384.0000,-3.16995865E-4,
24388.0000,1.51383691E-3,
24392.0000,1.52674573E-3,
24396.0000,9.94567410E-4,
2.44E04,-5.80567983E-4,
24404.0000,1.01166754E-3,
24408.0000,-2.68698259E-5,
24412.0000,-1.87003973E-3,
24416.0000,-3.02319007E-4,
24420.000,-1.10050885E-3,
24424.0000,2.14066866E-4,
24428.0000,-2.88147508E-4,
24432.0000,4.62552154E-4,
24436.0000,1.77706499E-3,
24440.000,-3.70461890E-3,
24444.0000,-5.69021504E-4,
24448.0000,-1.34742004E-3,
24452.0000,4.78482689E-4,
24456.0000,-8.27695301E-4,
24460.000,2.05680309E-3,
24464.0000,2.11225459E-4,
24468.0000,2.82909279E-3,
24472.0000,-2.63660401E-3,
24476.0000,-1.88702473E-3,
24480.000,7.49400468E-4,
24484.0000,-2.63843359E-3,
24488.0000,-3.20217019E-4,
24492.0000,7.51791813E-4,
24496.0000,3.08730779E-3,
2.45E04,2.13573658E-4,
24504.0000,4.62198426E-4,
24508.0000,-1.86593924E-3,
24512.0000,-4.52708045E-5,
24516.0000,-3.88328554E-5,
24520.000,7.44320627E-4,
24524.0000,7.23131583E-4,
24528.0000,-2.65182508E-3,
24532.0000,-2.90920120E-3,
24536.0000,-2.13004905E-3,
24540.000,-2.39065941E-3,
24544.0000,9.96255782E-4,
24548.0000,-1.32726622E-3,
24552.0000,-3.30589857E-4,
24556.0000,1.26598321E-3,
24560.000,-4.77270735E-3,
24564.0000,9.74192575E-4,
24568.0000,-5.13731975E-5,
24572.0000,4.84634947E-4,
24576.0000,-1.32929184E-3,
24580.000,3.08037549E-3,
24584.0000,-3.45709559E-5,
24588.0000,4.74958157E-4,
24592.0000,9.68792127E-4,
24596.0000,1.78162253E-3,
2.46E04,4.65589762E-3,
24604.0000,5.16912201E-3,
24608.0000,-1.35859754E-3,
24612.0000,2.36484164E-4,
24616.0000,1.25272374E-3,
24620.000,-5.63713198E-4,
24624.0000,2.01715011E-4,
24628.0000,-3.44241550E-3,
