Labels,MOF 1 Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

19888.0000,-1.85531483E-3,
19892.0000,5.66307790E-5,
19896.0000,-3.78882140E-3,
1.99E04,1.02450731E-5,
19904.0000,2.84242124E-5,
19908.0000,1.25121842E-5,
19912.0000,7.56056106E-4,
19916.0000,1.90129201E-3,
19920.000,-2.24353839E-3,
19924.0000,-4.52816160E-3,
19928.0000,-4.89932299E-3,
19932.0000,-8.71681143E-3,
19936.0000,1.56800693E-3,
19940.000,-1.49194757E-3,
19944.0000,-1.49536075E-3,
19948.0000,-3.74565716E-3,
19952.0000,-3.01246671E-3,
19956.0000,-2.98218685E-3,
19960.000,-7.09227403E-4,
19964.0000,-7.14019174E-4,
19968.0000,-1.09225349E-3,
19972.0000,-1.10699364E-3,
19976.0000,7.67029123E-4,
19980.000,-1.83856930E-3,
19984.0000,-1.51033630E-3,
19988.0000,-2.60916399E-3,
19992.0000,2.64403922E-3,
19996.0000,5.70417708E-3,
2E04,-3.74355400E-3,
20004.0000,3.05300253E-3,
20008.0000,3.02276062E-3,
20012.0000,-2.62629543E-3,
20016.0000,-7.30637345E-4,
20020.000,-1.47453940E-3,
20024.0000,-2.62914109E-3,
20028.0000,-1.48413994E-3,
20032.0000,-4.87885438E-3,
20036.0000,-6.80831820E-3,
20040.000,-2.24073883E-3,
20044.0000,1.89355621E-3,
20048.0000,1.53069105E-3,
20052.0000,-3.36054154E-3,
20056.0000,-3.63796193E-4,
20060.000,-1.86419860E-3,
20064.0000,-1.12307514E-3,
20068.0000,-2.98815197E-3,
20072.0000,7.83128315E-4,
20076.0000,-2.23127380E-3,
20080.000,-1.51087763E-3,
20084.0000,7.51678192E-4,
20088.0000,-7.08939508E-4,
20092.0000,-1.83144934E-3,
20096.0000,-6.91869238E-4,
2.01E04,2.29946291E-3,
20104.0000,-3.30599461E-4,
20108.0000,7.78814836E-4,
20112.0000,-1.83964777E-3,
20116.0000,-5.24949795E-3,
20120.000,-1.08476682E-3,
20124.0000,2.12016257E-5,
20128.0000,4.15483397E-3,
20132.0000,-1.87974214E-3,
20136.0000,-1.47862069E-3,
20140.000,3.04332143E-3,
20144.0000,1.93391449E-3,
20148.0000,-3.34319309E-4,
20152.0000,3.89996421E-4,
20156.0000,-4.86117741E-3,
20160.000,-7.36279646E-4,
20164.0000,-1.85058906E-3,
20168.0000,-2.24028504E-3,
20172.0000,-2.99137179E-3,
20176.0000,1.91476941E-3,
20180.000,-2.63198721E-3,
20184.0000,2.68789707E-3,
20188.0000,-7.34113273E-4,
20192.0000,3.75872431E-3,
20196.0000,-2.95872684E-3,
2.02E04,2.79854285E-5,
20204.0000,-3.75531474E-3,
20208.0000,-1.86086353E-3,
20212.0000,-3.45326611E-4,
20216.0000,-1.48478814E-3,
20220.000,-4.14422387E-3,
20224.0000,-2.25187070E-3,
20228.0000,2.70222197E-3,
20232.0000,-1.51328556E-3,
20236.0000,1.02341410E-5,
20240.000,1.99352744E-5,
20244.0000,2.27782060E-3,
20248.0000,7.83799158E-4,
20252.0000,-1.45593332E-3,
20256.0000,1.52720010E-3,
20260.000,1.19175599E-3,
20264.0000,1.15042622E-3,
20268.0000,-3.35078366E-4,
20272.0000,7.97179469E-4,
20276.0000,1.50733336E-3,
20280.000,3.42945677E-5,
20284.0000,-3.79661797E-3,
20288.0000,-2.22238945E-3,
20292.0000,-1.87511509E-3,
20296.0000,-3.02440301E-3,
2.03E04,-7.15864880E-4,
20304.0000,-3.75626562E-3,
20308.0000,-2.60140258E-3,
20312.0000,-7.19339994E-4,
20316.0000,-3.01528699E-3,
20320.000,7.87886092E-4,
20324.0000,1.93636026E-3,
20328.0000,-4.53409320E-3,
20332.0000,-1.10989437E-3,
20336.0000,3.98624368E-4,
20340.000,1.52402942E-3,
20344.0000,-7.44656369E-4,
20348.0000,3.88763961E-4,
20352.0000,-4.87474911E-3,
20356.0000,3.41572426E-3,
20360.000,-1.52038876E-3,
20364.0000,-2.99094827E-3,
20368.0000,1.91471283E-3,
20372.0000,-1.12319260E-3,
20376.0000,-3.49015667E-4,
20380.000,3.34828183E-5,
20384.0000,-3.57200362E-4,
20388.0000,-2.63062376E-3,
20392.0000,-7.13778194E-4,
20396.0000,2.72468023E-5,
2.04E04,-1.46137795E-3,
20404.0000,-1.83685496E-3,
20408.0000,-9.58974283E-7,
20412.0000,-1.43950759E-3,
20416.0000,-1.49611663E-3,
20420.000,7.69780541E-4,
20424.0000,-2.17126473E-3,
20428.0000,1.53223379E-3,
20432.0000,-3.36513366E-3,
20436.0000,3.44818342E-3,
20440.000,-2.26011407E-3,
20444.0000,-2.97040353E-3,
20448.0000,8.03124392E-4,
20452.0000,7.71407154E-4,
20456.0000,7.93077867E-4,
20460.000,-1.84359367E-3,
20464.0000,-5.62080462E-3,
20468.0000,-7.23662903E-4,
20472.0000,-5.62835485E-3,
20476.0000,3.75921675E-3,
20480.000,-1.85823219E-3,
20484.0000,7.20029057E-4,
20488.0000,-3.63075611E-4,
20492.0000,-1.10975886E-3,
20496.0000,-1.47910370E-3,
2.05E04,3.89772991E-4,
20504.0000,-1.10371388E-3,
20508.0000,-7.11880683E-4,
20512.0000,2.76063092E-5,
20516.0000,1.51746580E-3,
20520.000,-4.83385753E-3,
20524.0000,-3.70648253E-4,
20528.0000,4.15945600E-4,
20532.0000,1.15105009E-3,
20536.0000,-2.23594648E-3,
20540.000,-1.48683321E-3,
20544.0000,-3.34072113E-3,
20548.0000,-7.04922888E-4,
20552.0000,-3.58621008E-4,
20556.0000,-3.36349150E-3,
20560.000,-1.88391679E-3,
20564.0000,-3.74817941E-3,
20568.0000,2.54851129E-5,
20572.0000,-1.08318252E-3,
20576.0000,2.69362470E-3,
20580.000,-4.12327051E-3,
20584.0000,-3.01194587E-3,
20588.0000,4.20013955E-3,
20592.0000,-2.25720950E-3,
20596.0000,-1.48842263E-3,
2.06E04,4.21094755E-3,
20604.0000,-4.12323885E-3,
20608.0000,2.32931296E-3,
20612.0000,-1.11238379E-3,
20616.0000,-3.75851453E-3,
20620.000,-2.62632780E-3,
20624.0000,-1.84208283E-3,
20628.0000,-3.38150421E-3,
20632.0000,-9.71474964E-3,
20636.0000,-1.87467376E-3,
20640.000,-1.47730077E-3,
20644.0000,3.80381738E-4,
20648.0000,-5.68854669E-3,
20652.0000,-3.40195280E-3,
20656.0000,4.01673431E-4,
20660.000,-4.52535553E-3,
20664.0000,-1.48325402E-3,
20668.0000,-4.88462718E-3,
20672.0000,-3.40596726E-3,
20676.0000,-1.11863599E-3,
20680.000,-8.98694247E-3,
20684.0000,-3.75171844E-3,
20688.0000,-4.85893991E-3,
20692.0000,-3.64493375E-4,
20696.0000,3.42206680E-3,
2.07E04,-2.62596295E-3,
20704.0000,1.54315215E-3,
20708.0000,-4.12382884E-3,
20712.0000,-3.35944304E-3,
20716.0000,-3.68305919E-4,
20720.000,-1.48545997E-3,
20724.0000,-2.26787454E-3,
20728.0000,-2.95589515E-3,
20732.0000,-4.48696176E-3,
20736.0000,-6.04986493E-3,
20740.000,-6.37237029E-3,
20744.0000,-3.02719721E-3,
20748.0000,4.70724217E-6,
20752.0000,-3.72741907E-3,
20756.0000,1.15173648E-3,
20760.000,7.76598812E-4,
20764.0000,-4.86411480E-3,
20768.0000,7.63821183E-4,
20772.0000,-3.74143664E-3,
20776.0000,-2.22237082E-3,
20780.000,-7.64614961E-4,
20784.0000,-1.50138757E-3,
20788.0000,3.39845219E-3,
20792.0000,1.16395950E-3,
20796.0000,2.30316748E-3,
2.08E04,-1.87764759E-3,
20804.0000,-3.40354745E-3,
20808.0000,-2.21601781E-3,
20812.0000,4.07188694E-4,
20816.0000,-4.17295657E-3,
20820.000,1.91266101E-3,
20824.0000,1.55464560E-3,
20828.0000,-4.89303982E-3,
20832.0000,1.54781004E-3,
20836.0000,2.25416617E-3,
20840.000,-3.74051131E-4,
20844.0000,-4.89946036E-3,
20848.0000,4.53356048E-3,
20852.0000,-1.08608254E-3,
20856.0000,-5.24815498E-3,
20860.000,4.69041806E-5,
20864.0000,1.89239869E-3,
20868.0000,-7.49477244E-4,
20872.0000,-3.76497582E-3,
20876.0000,1.15106732E-3,
20880.000,-4.13797237E-3,
20884.0000,-3.46094253E-4,
20888.0000,2.30442872E-3,
20892.0000,-4.14976664E-3,
20896.0000,1.54430990E-3,
2.09E04,-4.88061318E-3,
20904.0000,-4.14466532E-3,
20908.0000,4.57961019E-3,
20912.0000,-7.63216056E-4,
20916.0000,-1.09256420E-3,
20920.000,-3.72968032E-3,
20924.0000,2.31940858E-3,
20928.0000,-2.24495470E-3,
20932.0000,4.51831985E-3,
20936.0000,-1.15307444E-6,
20940.000,-3.31534934E-3,
20944.0000,2.66753999E-3,
20948.0000,4.27708932E-4,
20952.0000,4.37060342E-4,
20956.0000,-2.98496545E-3,
20960.000,4.40229669E-5,
20964.0000,1.15210854E-3,
20968.0000,7.70352606E-4,
20972.0000,-2.25486676E-3,
20976.0000,7.75839610E-4,
20980.000,3.44007928E-3,
20984.0000,4.04400111E-4,
20988.0000,-1.86261383E-3,
20992.0000,-3.30533949E-4,
20996.0000,-3.75796761E-3,
2.1E04,1.92479114E-3,
21004.0000,1.90770545E-3,
21008.0000,-2.97032855E-3,
21012.0000,-2.65077641E-3,
21016.0000,1.89249555E-3,
21020.000,2.31446675E-3,
21024.0000,7.61297648E-4,
21028.0000,-2.63514253E-3,
21032.0000,2.29132092E-5,
21036.0000,-3.75269237E-3,
21040.000,3.42100323E-3,
21044.0000,-4.14695032E-3,
21048.0000,7.84698816E-4,
21052.0000,3.89688241E-4,
21056.0000,1.16411014E-3,
21060.000,3.85181520E-5,
21064.0000,-3.37313418E-3,
21068.0000,-1.49484724E-3,
21072.0000,3.94225171E-5,
21076.0000,-7.24889222E-4,
21080.000,-1.51445263E-3,
21084.0000,-3.74949514E-3,
21088.0000,-4.50034859E-3,
21092.0000,-5.26738632E-3,
21096.0000,9.04701483E-6,
2.11E04,3.03891208E-3,
21104.0000,1.52281229E-3,
21108.0000,-2.62207561E-3,
21112.0000,-1.11439393E-3,
21116.0000,7.85607321E-4,
21120.000,-1.85651192E-3,
21124.0000,-1.85610750E-3,
21128.0000,1.91290805E-3,
21132.0000,-3.73249478E-3,
21136.0000,3.71472386E-4,
21140.000,-1.46233081E-3,
21144.0000,-5.66883106E-3,
21148.0000,1.14645576E-3,
21152.0000,2.28533125E-3,
21156.0000,6.07341388E-3,
21160.000,4.16504103E-4,
21164.0000,-4.11573285E-3,
21168.0000,-1.46847393E-3,
21172.0000,-1.12891849E-3,
21176.0000,-7.16970884E-4,
21180.000,-1.84978312E-3,
21184.0000,-4.48891614E-3,
21188.0000,-1.86411757E-3,
21192.0000,3.04328813E-3,
21196.0000,-1.47434499E-3,
2.12E04,-3.76565033E-3,
21204.0000,-1.49202463E-3,
21208.0000,1.55131030E-3,
21212.0000,-3.02454154E-3,
21216.0000,-3.74090043E-3,
21220.000,-7.69785896E-4,
21224.0000,-2.97655049E-3,
21228.0000,-1.88432273E-3,
21232.0000,7.91583909E-4,
21236.0000,1.15675502E-3,
21240.000,7.67017249E-4,
21244.0000,-7.37683498E-4,
21248.0000,-7.49953440E-4,
21252.0000,1.52486749E-3,
21256.0000,3.98465490E-4,
21260.000,-3.36978375E-3,
21264.0000,-3.75668431E-4,
21268.0000,-2.62630638E-3,
21272.0000,7.43014389E-4,
21276.0000,-3.96315008E-4,
21280.000,-1.87135034E-3,
21284.0000,-1.46422873E-3,
21288.0000,1.11072138E-3,
21292.0000,4.30822693E-4,
21296.0000,3.02042207E-3,
2.13E04,-1.45093049E-3,
21304.0000,-1.89320825E-3,
21308.0000,-1.11407856E-3,
21312.0000,4.13284986E-4,
21316.0000,-1.48360385E-3,
21320.000,-3.68193781E-4,
21324.0000,-1.89995649E-3,
21328.0000,1.91531563E-3,
21332.0000,-2.64957221E-3,
21336.0000,8.32115533E-4,
21340.000,3.02768289E-3,
21344.0000,-2.24749791E-3,
21348.0000,7.69732869E-4,
21352.0000,7.80604081E-4,
21356.0000,-3.38088768E-3,
21360.000,-7.51744607E-4,
21364.0000,-5.25209866E-3,
21368.0000,2.28994247E-3,
21372.0000,-3.00937798E-3,
21376.0000,-3.00628529E-3,
21380.000,-1.47245580E-3,
21384.0000,-1.87246373E-3,
21388.0000,-1.10543624E-3,
21392.0000,-4.55031265E-3,
21396.0000,-3.00938589E-3,
2.14E04,1.93956750E-3,
21404.0000,3.05666705E-3,
21408.0000,-1.10112620E-3,
21412.0000,4.39834199E-4,
21416.0000,3.39794625E-3,
21420.000,7.97188608E-4,
21424.0000,-1.83450733E-3,
21428.0000,-4.09225654E-3,
21432.0000,-6.76670764E-3,
21436.0000,-3.38314171E-3,
21440.000,-5.63746551E-3,
21444.0000,-2.18693865E-3,
21448.0000,1.52726274E-3,
21452.0000,-2.22014333E-3,
21456.0000,-3.35704675E-3,
21460.000,-1.10335206E-3,
21464.0000,-3.50595277E-4,
21468.0000,-7.10851164E-4,
21472.0000,3.95570125E-4,
21476.0000,-4.89778817E-3,
21480.000,-3.00618750E-3,
21484.0000,-1.13634754E-3,
21488.0000,-1.86374376E-3,
21492.0000,-2.57921708E-3,
21496.0000,7.73161883E-4,
2.15E04,-3.39345192E-3,
21504.0000,-6.04681857E-3,
21508.0000,-1.90080260E-3,
21512.0000,-7.48064253E-4,
21516.0000,-4.54758573E-3,
21520.000,3.73243201E-5,
21524.0000,2.30309530E-3,
21528.0000,-7.07296422E-4,
21532.0000,-3.74355516E-3,
21536.0000,-1.85085484E-3,
21540.000,-7.10744760E-4,
21544.0000,-6.67451357E-4,
21548.0000,-1.85713533E-3,
21552.0000,-7.57515803E-3,
21556.0000,-3.71481804E-3,
21560.000,-1.49082672E-3,
21564.0000,-3.33696068E-3,
21568.0000,-2.64616171E-3,
21572.0000,-7.17432471E-4,
21576.0000,-3.31853633E-3,
21580.000,2.69033085E-3,
21584.0000,-4.52094432E-3,
21588.0000,4.01167315E-4,
21592.0000,-3.37000960E-3,
21596.0000,-3.02356645E-3,
2.16E04,-3.40169965E-4,
21604.0000,-1.09365268E-3,
21608.0000,1.61457883E-5,
21612.0000,-4.90359263E-3,
21616.0000,-1.49257225E-3,
21620.000,-1.86958839E-3,
21624.0000,-6.41112495E-3,
21628.0000,3.38322972E-3,
21632.0000,-4.49297717E-3,
21636.0000,-1.10411097E-3,
21640.000,-1.13654672E-3,
21644.0000,4.13164613E-4,
21648.0000,-1.09497097E-3,
21652.0000,8.18788016E-4,
21656.0000,5.31226117E-3,
21660.000,3.03825620E-3,
21664.0000,-3.39659676E-3,
21668.0000,7.69101025E-4,
21672.0000,-3.62241146E-4,
21676.0000,-3.65884072E-4,
21680.000,1.92851375E-3,
21684.0000,-4.91384743E-3,
21688.0000,-1.87351380E-3,
21692.0000,-2.22018268E-3,
21696.0000,-6.37815380E-3,
2.17E04,-2.58062175E-3,
21704.0000,1.18118408E-3,
21708.0000,3.85523526E-5,
21712.0000,-1.08623761E-3,
21716.0000,-7.48349761E-4,
21720.000,-3.02749919E-3,
21724.0000,1.89902750E-3,
21728.0000,7.21674412E-3,
21732.0000,-1.10861461E-3,
21736.0000,2.64187669E-3,
21740.000,-4.88241203E-3,
21744.0000,-3.37652024E-3,
21748.0000,-1.12454698E-3,
21752.0000,-2.22948217E-3,
21756.0000,-4.90118284E-3,
21760.000,-7.18578405E-4,
21764.0000,7.64303899E-4,
21768.0000,-1.45136623E-3,
21772.0000,-3.35820206E-3,
21776.0000,-1.86716905E-3,
21780.000,-2.97056092E-3,
21784.0000,-2.63016275E-3,
21788.0000,-2.23307218E-3,
21792.0000,-1.49569055E-3,
21796.0000,-1.09940476E-3,
2.18E04,5.33085949E-5,
21804.0000,1.54377706E-3,
21808.0000,3.72726463E-5,
21812.0000,1.17519626E-3,
21816.0000,-1.48843625E-3,
21820.000,-2.61228834E-3,
21824.0000,7.83573603E-4,
21828.0000,-1.11891981E-3,
21832.0000,4.34046262E-4,
21836.0000,1.53161329E-3,
21840.000,-1.48367649E-3,
21844.0000,4.01719444E-4,
21848.0000,6.09990628E-3,
21852.0000,4.16033465E-4,
21856.0000,-2.65282555E-3,
21860.000,1.13302364E-3,
21864.0000,-4.52822447E-3,
21868.0000,4.06993757E-4,
21872.0000,-3.39585938E-3,
21876.0000,-3.79394623E-3,
21880.000,7.64954020E-4,
21884.0000,-1.47958635E-3,
21888.0000,-2.61449255E-3,
21892.0000,1.89466542E-3,
21896.0000,1.52455189E-3,
2.19E04,7.93762563E-4,
21904.0000,2.68568960E-3,
21908.0000,-4.12874995E-3,
21912.0000,-3.37310764E-3,
21916.0000,2.68086116E-3,
21920.000,-1.08806416E-3,
21924.0000,-2.61567556E-3,
21928.0000,7.68070109E-4,
21932.0000,1.53483136E-3,
21936.0000,-4.12831549E-3,
21940.000,-7.24447891E-4,
21944.0000,-7.31787819E-4,
21948.0000,1.92436401E-3,
21952.0000,3.80614796E-3,
21956.0000,-1.10065727E-3,
21960.000,1.89894286E-3,
21964.0000,-1.84339157E-3,
21968.0000,-2.99422909E-3,
21972.0000,4.17622551E-3,
21976.0000,1.53036381E-3,
21980.000,-3.40896659E-4,
21984.0000,-2.60903640E-3,
21988.0000,-3.78577667E-3,
21992.0000,-1.09849020E-3,
21996.0000,-3.62842955E-4,
2.2E04,1.91546464E-3,
22004.0000,3.42876813E-3,
22008.0000,-1.44643383E-3,
22012.0000,-1.49566261E-3,
22016.0000,-3.34866764E-3,
22020.000,2.29798188E-3,
22024.0000,-1.88429991E-3,
22028.0000,-3.39036528E-3,
22032.0000,-2.24028504E-3,
22036.0000,7.57328758E-4,
22040.000,3.74176860E-4,
22044.0000,-2.97653535E-3,
22048.0000,-5.25786774E-3,
22052.0000,1.15156907E-3,
22056.0000,1.16155786E-3,
22060.000,-3.76046542E-3,
22064.0000,-7.24763842E-4,
22068.0000,-2.26109428E-3,
22072.0000,-3.52698000E-4,
22076.0000,-1.87543267E-3,
22080.000,-2.99108913E-3,
22084.0000,2.66699493E-3,
22088.0000,-1.47539575E-3,
22092.0000,1.54342677E-3,
22096.0000,-6.40808465E-3,
2.21E04,4.57100541E-5,
22104.0000,-1.84794422E-3,
22108.0000,2.68424232E-3,
22112.0000,2.71343943E-5,
22116.0000,4.21756966E-4,
22120.000,-2.25343741E-3,
22124.0000,-4.49723750E-3,
22128.0000,4.90283314E-3,
22132.0000,1.92821294E-3,
22136.0000,-3.00027383E-3,
22140.000,-7.42866774E-4,
22144.0000,1.56626233E-3,
22148.0000,-6.03308389E-3,
22152.0000,2.29590200E-3,
22156.0000,-4.54576733E-3,
22160.000,2.50307785E-5,
22164.0000,-6.77736429E-3,
22168.0000,7.69996142E-4,
22172.0000,-1.45469978E-3,
22176.0000,-2.26525939E-3,
22180.000,8.26788426E-4,
22184.0000,1.55170134E-3,
22188.0000,-3.35024146E-4,
22192.0000,-3.69555317E-4,
22196.0000,-1.47318584E-3,
2.22E04,4.16063005E-4,
22204.0000,3.76799908E-5,
22208.0000,1.13627897E-3,
22212.0000,-1.86616718E-3,
22216.0000,-1.46531058E-3,
22220.000,-2.23001721E-3,
22224.0000,-4.86408640E-3,
22228.0000,-1.85261050E-3,
22232.0000,-1.09206990E-3,
22236.0000,-3.37441196E-3,
22240.000,8.01640213E-4,
22244.0000,-3.76666477E-3,
22248.0000,-1.48078462E-3,
22252.0000,3.31118645E-5,
22256.0000,-1.11399521E-3,
22260.000,-2.61752773E-3,
22264.0000,-6.41412521E-3,
22268.0000,4.10423469E-4,
22272.0000,-3.73406615E-3,
22276.0000,7.81552342E-4,
22280.000,-1.46855705E-3,
22284.0000,-2.21120147E-3,
22288.0000,1.17767346E-3,
22292.0000,-1.16584520E-3,
22296.0000,-3.37524107E-3,
2.23E04,-4.51803254E-3,
22304.0000,4.40390904E-5,
22308.0000,4.18578926E-3,
22312.0000,3.83557333E-3,
22316.0000,-1.13481365E-3,
22320.000,7.84670701E-4,
22324.0000,-5.31009911E-3,
22328.0000,-4.12656413E-3,
22332.0000,-1.45201478E-3,
22336.0000,-3.33984313E-3,
22340.000,-1.09857263E-3,
22344.0000,-4.48420737E-3,
22348.0000,3.07059567E-3,
22352.0000,-2.99696345E-3,
22356.0000,-2.20825546E-3,
22360.000,-2.64133210E-3,
22364.0000,-4.86558955E-3,
22368.0000,-4.88756457E-3,
22372.0000,-1.07630400E-3,
22376.0000,-4.15350264E-3,
22380.000,-3.35924397E-3,
22384.0000,-2.60211830E-3,
22388.0000,-1.46109937E-3,
22392.0000,1.16873998E-3,
22396.0000,-2.60403263E-3,
2.24E04,-1.91258092E-3,
22404.0000,-7.27403734E-4,
22408.0000,-7.31436186E-4,
22412.0000,-6.74412074E-3,
22416.0000,-2.98856851E-3,
22420.000,3.02858558E-3,
22424.0000,-7.16440671E-4,
22428.0000,1.52719661E-3,
22432.0000,5.30368788E-3,
22436.0000,4.94389569E-5,
22440.000,-1.86715275E-3,
22444.0000,-1.82463834E-3,
22448.0000,-1.13182573E-3,
22452.0000,-1.86478987E-3,
22456.0000,-6.44325465E-3,
22460.000,4.21106990E-4,
22464.0000,-5.59838070E-3,
22468.0000,-2.99141952E-3,
22472.0000,4.19593090E-3,
22476.0000,-3.73389060E-3,
22480.000,1.52712734E-3,
22484.0000,3.80604202E-3,
22488.0000,-2.23308150E-3,
22492.0000,3.01594357E-3,
22496.0000,-2.22443533E-3,
2.25E04,-2.25132494E-3,
22504.0000,-1.82050560E-3,
22508.0000,-3.00295651E-3,
22512.0000,-1.47311715E-3,
22516.0000,4.12521511E-3,
22520.000,-3.36129940E-3,
22524.0000,-3.30575393E-4,
22528.0000,-1.11166690E-3,
22532.0000,-4.48097521E-3,
22536.0000,-5.59370592E-3,
22540.000,-1.12315896E-3,
22544.0000,-1.86870340E-3,
22548.0000,-2.29792600E-3,
22552.0000,-1.09407783E-3,
22556.0000,-1.09206524E-3,
22560.000,-4.49900189E-3,
22564.0000,-1.45815779E-3,
22568.0000,-1.87626644E-3,
22572.0000,-3.09208815E-4,
22576.0000,-1.08926499E-3,
22580.000,-2.24676076E-3,
22584.0000,-1.86592282E-3,
22588.0000,3.04710935E-3,
22592.0000,1.17872760E-3,
22596.0000,-4.13796166E-3,
2.26E04,-1.45624811E-3,
22604.0000,-4.15477157E-3,
22608.0000,-2.23559700E-3,
22612.0000,-3.66799301E-4,
22616.0000,1.16814754E-3,
22620.000,-2.99145724E-3,
22624.0000,3.89072375E-4,
22628.0000,-1.89277390E-3,
22632.0000,-1.10957620E-3,
22636.0000,-1.48832961E-3,
22640.000,3.03444965E-3,
22644.0000,-3.43130552E-4,
22648.0000,-2.59923120E-3,
22652.0000,1.13816408E-3,
22656.0000,-3.38957645E-3,
22660.000,-1.83743017E-3,
22664.0000,3.38469073E-3,
22668.0000,1.53252843E-3,
22672.0000,7.68789090E-4,
22676.0000,1.56243343E-3,
22680.000,-1.85949169E-3,
22684.0000,4.07476444E-4,
22688.0000,-2.58908607E-3,
22692.0000,-3.43090825E-4,
22696.0000,-4.50774934E-3,
2.27E04,-2.23887875E-3,
22704.0000,-2.25260411E-3,
22708.0000,3.40929860E-3,
22712.0000,7.91065977E-4,
22716.0000,7.21891502E-6,
22720.000,-4.12914995E-3,
22724.0000,2.30674422E-3,
22728.0000,-4.14239010E-3,
22732.0000,-2.59782514E-3,
22736.0000,2.65361089E-3,
22740.000,-2.95242993E-3,
22744.0000,-1.09781488E-3,
22748.0000,-1.20168979E-5,
22752.0000,-3.52004397E-4,
22756.0000,1.90227991E-3,
22760.000,-7.13744841E-4,
22764.0000,3.05876718E-3,
22768.0000,-1.86090765E-3,
22772.0000,-4.51074541E-3,
22776.0000,-3.77468206E-3,
22780.000,-6.04532193E-3,
22784.0000,3.97890908E-5,
22788.0000,-3.35509912E-3,
22792.0000,-1.85833767E-3,
22796.0000,-1.47914339E-3,
2.28E04,-6.75167283E-3,
22804.0000,-1.11867522E-3,
22808.0000,-3.48274800E-4,
22812.0000,-2.64425110E-3,
22816.0000,-1.51799002E-3,
22820.000,-3.39092989E-3,
22824.0000,-3.48323520E-4,
22828.0000,1.52371207E-3,
22832.0000,1.95253617E-3,
22836.0000,-3.34972446E-3,
22840.000,-4.48728632E-3,
22844.0000,-1.49681303E-3,
22848.0000,-4.11887188E-3,
22852.0000,-5.26072131E-3,
22856.0000,3.43037047E-3,
22860.000,-1.87981455E-3,
22864.0000,3.03373835E-3,
22868.0000,3.13940582E-5,
22872.0000,-3.79253994E-4,
22876.0000,-1.11133093E-3,
22880.000,-4.51933360E-3,
22884.0000,-2.20415578E-3,
22888.0000,-1.12746388E-3,
22892.0000,3.06250341E-3,
22896.0000,4.15796298E-4,
2.29E04,-1.11563317E-3,
22904.0000,7.22502824E-3,
22908.0000,4.07516636E-4,
22912.0000,7.67424819E-4,
22916.0000,-3.81680584E-4,
22920.000,-3.34397238E-3,
22924.0000,2.32633925E-3,
22928.0000,1.15266198E-3,
22932.0000,4.54180903E-4,
22936.0000,-4.46113525E-3,
22940.000,-1.49491569E-3,
22944.0000,1.14085886E-3,
22948.0000,-4.52518230E-3,
22952.0000,2.28648470E-3,
22956.0000,-1.85556849E-3,
22960.000,1.51195156E-3,
22964.0000,-6.04933128E-3,
22968.0000,-7.95595348E-3,
22972.0000,-5.64291561E-3,
22976.0000,-1.86153327E-3,
22980.000,-1.10978202E-3,
22984.0000,1.91767340E-5,
22988.0000,-2.97375303E-3,
22992.0000,-4.51492192E-3,
22996.0000,-4.11799084E-3,
2.3E04,-3.68165667E-4,
23004.0000,-1.20278085E-2,
23008.0000,-4.50918078E-3,
23012.0000,-1.08029973E-3,
23016.0000,4.13440808E-4,
23020.000,-6.05908083E-3,
23024.0000,4.01073688E-4,
23028.0000,2.66723684E-3,
23032.0000,2.67426716E-3,
23036.0000,-2.62194779E-3,
23040.000,3.09728057E-5,
23044.0000,5.78416548E-5,
23048.0000,-6.04111981E-3,
23052.0000,-5.65344747E-3,
23056.0000,-5.59735391E-3,
23060.000,-2.24143593E-3,
23064.0000,-1.84834760E-3,
23068.0000,-1.47727469E-3,
23072.0000,-3.60118866E-4,
23076.0000,-1.11424504E-3,
23080.000,-2.59507983E-3,
23084.0000,1.12879707E-3,
23088.0000,5.66401213E-5,
23092.0000,-1.49141438E-3,
23096.0000,-2.25427677E-3,
2.31E04,-4.11726860E-3,
23104.0000,1.89484667E-3,
23108.0000,-2.98851798E-3,
23112.0000,-1.12179294E-3,
23116.0000,3.38896061E-5,
23120.000,-3.00630741E-3,
23124.0000,-2.61585903E-3,
23128.0000,-4.52377135E-3,
23132.0000,2.26879003E-3,
23136.0000,1.15359644E-3,
23140.000,-7.39343988E-4,
23144.0000,2.28464999E-3,
23148.0000,-4.88067605E-3,
23152.0000,-7.42485572E-4,
23156.0000,-2.24241382E-3,
23160.000,-2.61547789E-3,
23164.0000,2.30142684E-3,
23168.0000,-3.72151216E-3,
23172.0000,-3.71635519E-3,
23176.0000,-1.87752431E-3,
23180.000,-4.11656406E-3,
23184.0000,-7.41431781E-4,
23188.0000,-2.63481471E-3,
23192.0000,-5.28483838E-3,
23196.0000,-3.37268662E-4,
2.32E04,-3.36048589E-3,
23204.0000,4.07282525E-4,
23208.0000,-3.79978796E-3,
23212.0000,-7.69110688E-4,
23216.0000,-1.87537179E-3,
23220.000,-4.48828377E-3,
23224.0000,7.70445680E-4,
23228.0000,-3.36808036E-3,
23232.0000,-6.01210678E-3,
23236.0000,7.60097231E-4,
23240.000,3.05219111E-3,
23244.0000,-1.87099527E-3,
23248.0000,-3.02088307E-3,
23252.0000,2.27327319E-3,
