Labels,MOF 2 O2  420 nm 10 us Delta OD,
2066.000,-8.23184382E-4,
2067.000,-1.64459308E-3,
2068.000,-3.60389100E-3,
2069.000,-3.41489632E-3,
2070.00,-1.57726929E-3,
2071.000,-8.23223381E-4,
2072.000,-1.59767387E-3,
2073.000,-2.13011308E-3,
2074.000,-3.96749843E-3,
2075.000,-2.36658659E-3,
2076.000,-3.14031006E-3,
2077.000,-1.63844123E-3,
2078.000,-3.41284112E-3,
2079.000,-3.90452356E-3,
2080.00,-4.43627173E-3,
2081.000,-2.36460427E-3,
2082.000,-3.92481918E-3,
2083.000,-1.60577311E-3,
2084.000,-1.07467850E-3,
2085.000,-2.35235994E-3,
2086.000,-2.40327860E-3,
2087.000,-2.09954334E-3,
2088.000,-2.11790111E-3,
2089.000,-1.57107762E-3,
2090.00,-2.15056958E-3,
2091.000,-3.13627464E-3,
2092.000,-3.42908828E-3,
2093.000,-1.59965979E-3,
2094.000,-5.49573451E-3,
2095.000,-3.94519093E-3,
2096.000,-2.90021999E-3,
2097.000,-3.69128538E-3,
2098.000,-2.58051488E-3,
2099.000,-1.33623544E-3,
2100.00,-1.64661766E-3,
2101.000,-2.37272820E-3,
2102.000,-3.17693665E-3,
2103.000,-5.42933645E-4,
2104.000,-3.68927023E-3,
2105.000,-2.93282978E-3,
2106.000,-2.10160483E-3,
2107.000,2.78490596E-4,
2108.000,-2.65999720E-3,
2109.000,-3.49818030E-3,
2110.00,-3.60796065E-3,
2111.000,-1.58743269E-3,
2112.000,-2.93682818E-3,
2113.000,-8.04810901E-4,
2114.000,-3.16068018E-3,
2115.000,-1.57929421E-3,
2116.000,-3.14845820E-3,
2117.000,-2.41144071E-3,
2118.000,-3.68113210E-3,
2119.000,-2.67627253E-3,
2120.00,-4.15834319E-3,
2121.000,-1.86292443E-3,
2122.000,-3.69124650E-3,
2123.000,-3.19319265E-3,
2124.000,-1.56901369E-3,
2125.000,-1.02972519E-3,
2126.000,-3.17286281E-3,
2127.000,-3.40268132E-3,
2128.000,-2.38905312E-3,
2129.000,-5.26539108E-4,
2130.00,-1.32400100E-3,
2131.000,-2.67425273E-3,
2132.000,5.24587231E-4,
2133.000,-1.04606175E-3,
2134.000,-3.70752206E-3,
2135.000,-2.64166249E-3,
2136.000,-1.06855761E-3,
2137.000,-2.08526896E-3,
2138.000,-3.40473652E-3,
2139.000,-2.12809071E-3,
2140.00,-2.36456539E-3,
2141.000,-1.84868113E-3,
2142.000,-1.61398912E-3,
2143.000,-1.88744045E-3,
2144.000,-4.43422096E-3,
2145.000,-3.44130234E-3,
2146.000,-7.96618639E-4,
2147.000,-2.13423558E-3,
2148.000,-2.37276708E-3,
2149.000,-1.85475207E-3,
2150.00,-1.87724503E-3,
2151.000,-1.05015561E-3,
2152.000,-3.67500912E-3,
2153.000,-5.92035474E-4,
2154.000,-2.40941974E-3,
2155.000,-2.68595089E-4,
2156.000,-1.55067176E-3,
2157.000,-2.87983776E-3,
2158.000,-2.36250530E-3,
2159.000,-5.38835069E-4,
2160.00,-1.85272843E-3,
2161.000,-3.50795162E-5,
2162.000,-2.09343689E-3,
2163.000,-1.38322182E-3,
2164.000,-2.83712870E-3,
2165.000,-3.45146097E-3,
2166.000,-2.10568868E-3,
2167.000,-1.60990062E-3,
2168.000,-2.66609574E-3,
2169.000,-2.60293158E-3,
2170.00,-3.48399067E-3,
2171.000,-1.81606773E-3,
2172.000,2.49786448E-4,
2173.000,5.16369997E-4,
2174.000,-8.35471961E-4,
2175.000,7.64676544E-4,
2176.000,-1.29945320E-3,
2177.000,-1.34028750E-3,
2178.000,-1.62422960E-3,
2179.000,-1.30763592E-3,
2180.00,-2.89614359E-3,
2181.000,5.10226761E-4,
2182.000,-3.16882785E-3,
2183.000,4.95905930E-4,
2184.000,5.87776367E-6,
2185.000,-2.10973364E-3,
2186.000,-1.59354636E-3,
2187.000,-6.37629491E-5,
2188.000,-6.39419341E-6,
2189.000,-2.11179489E-3,
2190.00,-2.63148476E-3,
2191.000,-5.26539108E-4,
2192.000,-2.83914781E-3,
2193.000,-8.37500324E-4,
2194.000,-1.59763498E-3,
2195.000,-2.87030329E-4,
2196.000,-1.88942498E-3,
2197.000,-1.29333546E-3,
2198.000,-2.48127937E-4,
2199.000,-1.61803863E-3,
2200.00,-2.40739854E-3,
2201.000,-2.07916228E-3,
2202.000,-2.10977253E-3,
2203.000,-2.39309552E-3,
2204.000,-1.58128014E-3,
2205.000,4.71256411E-4,
2206.000,-1.06239773E-3,
2207.000,-1.05830410E-3,
2208.000,-1.37507939E-3,
2209.000,-2.11793999E-3,
2210.00,-1.81602885E-3,
2211.000,-1.35871628E-3,
2212.000,-1.89763552E-3,
2213.000,-1.57310255E-3,
2214.000,-3.71771329E-3,
2215.000,-1.27085124E-3,
2216.000,-2.13015196E-3,
2217.000,-2.63144588E-3,
2218.000,-3.94116342E-3,
2219.000,-1.33420934E-3,
2220.00,-2.91850511E-3,
2221.000,-1.05019461E-3,
2222.000,-2.41346168E-3,
2223.000,-2.87781889E-3,
2224.000,-1.59557117E-3,
2225.000,-2.78867374E-4,
2226.000,-3.14236642E-3,
2227.000,-3.66284046E-3,
2228.000,-4.72418964E-3,
2229.000,-1.64252950E-3,
2230.00,-2.09958223E-3,
2231.000,-1.59557117E-3,
2232.000,-3.89236119E-3,
2233.000,-4.19279421E-3,
2234.000,-4.22735838E-3,
2235.000,-3.42912693E-3,
2236.000,-3.12812626E-3,
2237.000,-1.60990062E-3,
2238.000,-2.63754465E-3,
2239.000,-2.38493318E-3,
2240.00,-3.39453807E-3,
2241.000,7.46236532E-4,
2242.000,-1.59763498E-3,
2243.000,-2.10568868E-3,
2244.000,-1.29127025E-3,
2245.000,-1.29742699E-3,
2246.000,-1.86292443E-3,
2247.000,-1.62208802E-3,
2248.000,-3.69333918E-3,
2249.000,-2.91039143E-3,
2250.00,-1.06446410E-3,
2251.000,-1.87514361E-3,
2252.000,-1.33420934E-3,
2253.000,2.49786448E-4,
2254.000,-3.63032427E-3,
2255.000,-1.58334407E-3,
2256.000,-4.72013047E-3,
2257.000,-1.36280712E-3,
2258.000,-1.05222198E-3,
2259.000,-1.30966213E-3,
2260.00,-1.87315908E-3,
2261.000,-4.96532163E-3,
2262.000,-4.22124285E-3,
2263.000,-2.09950446E-3,
2264.000,-2.38291197E-3,
2265.000,-2.13419669E-3,
2266.000,-3.38236149E-3,
2267.000,-1.58536888E-3,
2268.000,-2.92467745E-3,
2269.000,-1.07261224E-3,
2270.00,-2.32963475E-6,
2271.000,-5.61318186E-4,
2272.000,-2.61513004E-3,
2273.000,-2.90429639E-3,
2274.000,-5.55190083E-4,
2275.000,-3.05464782E-4,
2276.000,-3.62625462E-3,
2277.000,-8.17059947E-4,
2278.000,-3.39659327E-3,
2279.000,-8.12963990E-4,
2280.00,-8.19088425E-4,
2281.000,-1.82011537E-3,
2282.000,-2.37883069E-3,
2283.000,-1.09101343E-3,
2284.000,-5.61318186E-4,
2285.000,2.66171817E-4,
2286.000,-2.28083718E-5,
2287.000,2.72350706E-4,
2288.000,-1.61188643E-3,
2289.000,-2.95232196E-4,
2290.00,-2.12809071E-3,
2291.000,-2.38089077E-3,
2292.000,-3.01324908E-4,
2293.000,-1.32805319E-3,
2294.000,-3.21867643E-4,
2295.000,-2.64368230E-3,
2296.000,-5.34736435E-4,
2297.000,-2.92463857E-3,
2298.000,-8.02743365E-4,
2299.000,-1.30763592E-3,
2300.00,-5.40864829E-4,
2301.000,-3.01403023E-4,
2302.000,-3.42098414E-3,
2303.000,-2.10568868E-3,
2304.000,-1.39545463E-3,
2305.000,-2.06694892E-3,
2306.000,-2.41960259E-3,
2307.000,-1.86903414E-3,
2308.000,-1.30966213E-3,
2309.000,-2.92871473E-3,
2310.00,-2.90837255E-3,
2311.000,7.48311460E-4,
2312.000,-2.62744469E-3,
2313.000,-1.58334407E-3,
2314.000,-2.62332684E-3,
2315.000,-1.08286552E-3,
2316.000,-1.57925521E-3,
2317.000,-8.06839438E-4,
2318.000,-1.05834298E-3,
2319.000,-2.89439886E-5,
2320.00,-1.61597494E-3,
2321.000,-3.17084533E-3,
2322.000,-2.67017423E-3,
2323.000,-2.50159093E-4,
2324.000,-3.65880993E-3,
2325.000,-3.39449919E-3,
2326.000,-2.91858264E-3,
2327.000,-2.15663644E-3,
2328.000,-2.41754274E-3,
2329.000,-1.25658850E-3,
2330.00,-2.97263119E-4,
2331.000,-1.46404418E-5,
2332.000,-2.90429639E-3,
2333.000,2.78529711E-4,
2334.000,-5.44963405E-4,
2335.000,-2.89412471E-3,
2336.000,-2.89820111E-3,
2337.000,-2.66201701E-3,
2338.000,-2.66201701E-3,
2339.000,1.29871885E-3,
2340.00,-1.06855761E-3,
2341.000,-4.53182365E-5,
2342.000,-1.58945762E-3,
2343.000,2.02628158E-4,
2344.000,-2.82929337E-4,
2345.000,2.51859019E-4,
2346.000,-1.03994051E-3,
2347.000,-1.60577311E-3,
2348.000,-1.06855761E-3,
2349.000,-8.29347700E-4,
2350.00,-2.08118488E-3,
2351.000,-5.34775492E-4,
2352.000,-2.09141453E-3,
2353.000,-2.65995832E-3,
2354.000,-2.89210607E-3,
2355.000,-3.14849685E-3,
2356.000,-1.85074366E-3,
2357.000,-2.64166249E-3,
2358.000,-3.19528766E-3,
2359.000,-2.11793999E-3,
2360.00,-2.09141453E-3,
2361.000,-1.58131914E-3,
2362.000,-1.60783692E-3,
2363.000,-2.88597192E-3,
2364.000,-2.60704942E-3,
2365.000,-1.62419060E-3,
2366.000,-8.10935453E-4,
2367.000,-1.61192543E-3,
2368.000,-2.36658659E-3,
2369.000,-3.09565541E-4,
2370.00,-1.58540788E-3,
2371.000,-7.92522449E-4,
2372.000,-2.65183975E-3,
2373.000,-2.90021999E-3,
2374.000,-1.60787581E-3,
2375.000,-1.62621541E-3,
2376.000,-2.12606834E-3,
2377.000,-2.52229278E-4,
2378.000,-1.30966213E-3,
2379.000,7.64715660E-4,
2380.00,-2.37680948E-3,
2381.000,-1.86911190E-3,
2382.000,-3.15257092E-3,
2383.000,-1.08902517E-3,
2384.000,-1.86704937E-3,
2385.000,-3.93299107E-3,
2386.000,-1.83237472E-3,
2387.000,-1.84665748E-3,
2388.000,-8.64102563E-4,
2389.000,-5.30637801E-4,
2390.00,-3.38038360E-3,
2391.000,-1.08695892E-3,
2392.000,-2.90833390E-3,
2393.000,-1.08695892E-3,
2394.000,-2.36864691E-3,
2395.000,-8.12963990E-4,
2396.000,-2.88395304E-3,
2397.000,7.87306752E-4,
2398.000,-2.70704244E-4,
2399.000,-2.39103544E-3,
2400.00,-1.85272843E-3,
2401.000,-1.06037036E-3,
2402.000,-3.66687099E-3,
2403.000,-2.64166249E-3,
2404.000,-4.47681220E-3,
2405.000,-2.76836363E-4,
2406.000,-2.88799079E-3,
2407.000,-2.41960259E-3,
2408.000,5.30808931E-4,
2409.000,4.07023072E-5,
2410.00,-2.91850511E-3,
2411.000,-1.06649136E-3,
2412.000,-8.49748496E-4,
2413.000,-7.33260065E-4,
2414.000,-1.07058499E-3,
2415.000,2.41613539E-4,
2416.000,-7.19690288E-5,
2417.000,-7.72040978E-4,
2418.000,5.83868041E-6,
2419.000,2.14984233E-4,
2420.00,-2.89061281E-4,
2421.000,-5.10143931E-4,
2422.000,-1.85272843E-3,
2423.000,-8.47720134E-4,
2424.000,-2.37276708E-3,
2425.000,-1.82416290E-3,
2426.000,-1.59969868E-3,
2427.000,-2.90631503E-3,
2428.000,-3.17899301E-3,
2429.000,-7.57722883E-4,
2430.00,-1.53637934E-3,
2431.000,-3.71155213E-3,
2432.000,-4.43015900E-3,
2433.000,-1.09101343E-3,
2434.000,-2.11385614E-3,
2435.000,-8.29308701E-4,
2436.000,-2.64570233E-3,
2437.000,2.66210933E-4,
2438.000,-2.15049181E-3,
2439.000,-8.06839438E-4,
2440.00,-1.57925521E-3,
2441.000,-3.39860981E-3,
2442.000,-8.02782364E-4,
2443.000,-5.42855589E-4,
2444.000,-1.87518261E-3,
2445.000,-2.37474940E-3,
2446.000,-2.41140183E-3,
2447.000,-3.14034871E-3,
2448.000,-4.20905091E-3,
2449.000,-1.29742699E-3,
2450.00,1.02139090E-3,
2451.000,-2.97263119E-4,
2452.000,-1.08695892E-3,
2453.000,-2.10362719E-3,
2454.000,-2.60906969E-3,
2455.000,2.31329192E-4,
2456.000,-2.89061281E-4,
2457.000,-1.30763592E-3,
2458.000,-1.85685360E-3,
2459.000,-2.89614359E-3,
2460.00,-1.66335867E-5,
2461.000,1.03988172E-3,
2462.000,-1.06037036E-3,
2463.000,-1.10126624E-3,
2464.000,-1.86292443E-3,
2465.000,-1.57516648E-3,
2466.000,-1.34235248E-3,
2467.000,4.79472743E-4,
2468.000,7.99640315E-4,
2469.000,-8.10896454E-4,
2470.00,-1.63435307E-3,
2471.000,-1.58131914E-3,
2472.000,1.28641038E-3,
2473.000,2.84700352E-3,
2474.000,-5.12212922E-4,
2475.000,-3.13627243E-4,
2476.000,-2.61516892E-3,
2477.000,-5.42933645E-4,
2478.000,1.28025620E-3,
2479.000,-1.57925521E-3,
2480.00,-5.35246654E-5,
2481.000,-1.31164934E-3,
2482.000,-8.23184382E-4,
2483.000,-2.03633565E-3,
2484.000,-2.90635391E-3,
2485.000,-1.03994051E-3,
2486.000,-2.95111327E-3,
2487.000,-1.32193591E-3,
2488.000,-1.32602709E-3,
2489.000,-1.59354636E-3,
2490.00,-1.82828831E-3,
2491.000,-2.97263119E-4,
2492.000,-2.39107432E-3,
2493.000,-2.32176692E-3,
2494.000,-2.64978106E-3,
2495.000,-1.10941380E-3,
2496.000,-2.38089077E-3,
2497.000,-1.58945762E-3,
2498.000,-2.66197813E-3,
2499.000,-1.07670575E-3,
2500.00,-2.65180110E-3,
2501.000,-2.67421384E-3,
2502.000,-8.19127425E-4,
2503.000,-1.05834298E-3,
2504.000,-4.25170269E-3,
2505.000,-2.88189529E-3,
2506.000,-1.29329646E-3,
2507.000,-2.18922412E-3,
2508.000,-5.42933645E-4,
2509.000,-2.62462854E-4,
2510.00,1.01524056E-3,
2511.000,2.10510008E-3,
2512.000,-5.35637446E-5,
2513.000,-5.77711384E-4,
2514.000,-1.03588565E-3,
2515.000,-2.89210607E-3,
2516.000,-5.42894588E-4,
2517.000,5.18443878E-4,
2518.000,-1.85272843E-3,
2519.000,-1.08079927E-3,
2520.00,-1.87522150E-3,
2521.000,-1.61807751E-3,
2522.000,-7.90532911E-4,
2523.000,-2.62130680E-3,
2524.000,-2.64574122E-3,
2525.000,-2.39511649E-3,
2526.000,-1.56496372E-3,
2527.000,-1.55678578E-3,
2528.000,-2.62126792E-3,
2529.000,1.98561684E-4,
2530.00,-1.32189691E-3,
2531.000,-5.77672385E-4,
2532.000,-5.22440358E-4,
2533.000,-2.36868579E-3,
2534.000,-8.12963990E-4,
2535.000,-2.86764652E-3,
2536.000,-1.09101343E-3,
2537.000,-7.96618639E-4,
2538.000,-1.05015561E-3,
2539.000,-2.64493923E-4,
2540.00,-3.16068018E-3,
2541.000,-2.74148444E-3,
2542.000,-1.30350562E-3,
2543.000,-1.31788361E-3,
2544.000,-5.75063191E-3,
2545.000,-4.21915296E-3,
2546.000,-3.17495805E-3,
2547.000,-2.63346592E-3,
2548.000,-1.88740145E-3,
2549.000,-2.08526896E-3,
2550.00,-2.37680948E-3,
2551.000,-2.15259194E-3,
2552.000,-7.53665343E-4,
2553.000,2.76456994E-4,
2554.000,-1.57719140E-3,
2555.000,-1.61196431E-3,
2556.000,-1.82622566E-3,
2557.000,-8.41596106E-4,
2558.000,-5.30598743E-4,
2559.000,1.02754135E-3,
2560.00,-1.30350562E-3,
2561.000,-1.09510671E-3,
2562.000,-8.37500324E-4,
2563.000,-2.91131291E-4,
2564.000,-1.07674475E-3,
2565.000,-1.25300421E-5,
2566.000,-1.30966213E-3,
2567.000,-1.39751937E-3,
2568.000,-5.18380664E-4,
2569.000,1.79845013E-3,
2570.00,1.00905099E-3,
2571.000,-5.28646982E-4,
2572.000,-2.64978106E-3,
2573.000,-4.79498965E-4,
2574.000,-2.91648624E-3,
2575.000,9.94674512E-4,
2576.000,-2.66807666E-3,
2577.000,2.66210933E-4,
2578.000,-1.08282652E-3,
2579.000,4.89762984E-4,
2580.00,-1.02765870E-3,
2581.000,-1.61395012E-3,
2582.000,-1.06446410E-3,
2583.000,-2.66403682E-3,
2584.000,-2.37883069E-3,
2585.000,-4.18671686E-3,
2586.000,-2.61314865E-3,
2587.000,-1.87312008E-3,
2588.000,-3.58966598E-3,
2589.000,-8.19127425E-4,
2590.00,-2.66811554E-3,
2591.000,-5.59327542E-4,
2592.000,-1.35049550E-3,
2593.000,-2.83507071E-3,
2594.000,-1.87109655E-3,
2595.000,-3.15051456E-3,
2596.000,-1.59354636E-3,
2597.000,-2.91648624E-3,
2598.000,-5.53160382E-4,
2599.000,-8.53883103E-4,
2600.00,-1.06855761E-3,
2601.000,-1.05627673E-3,
2602.000,7.87306752E-4,
2603.000,-1.08286552E-3,
2604.000,-3.70752206E-3,
2605.000,-2.64532981E-4,
2606.000,-1.02972519E-3,
2607.000,-5.18341607E-4,
2608.000,-3.71507267E-5,
2609.000,-1.29130925E-3,
2610.00,-3.18710157E-3,
2611.000,-1.88133097E-3,
2612.000,-2.88391416E-3,
2613.000,-1.08902517E-3,
2614.000,-3.42707196E-3,
2615.000,-1.33011828E-3,
2616.000,-2.93201272E-4,
2617.000,2.27262441E-4,
2618.000,2.02628158E-4,
2619.000,-1.53026497E-3,
2620.00,-2.61314865E-3,
2621.000,-1.83439848E-3,
2622.000,2.14945132E-4,
2623.000,-3.40880826E-3,
2624.000,-2.84960319E-4,
2625.000,-1.84050854E-3,
2626.000,-8.04810901E-4,
2627.000,2.11130525E-3,
2628.000,-2.29055217E-6,
2629.000,-2.36250530E-3,
2630.00,-1.10945269E-3,
2631.000,-5.22440358E-4,
2632.000,2.80563312E-4,
2633.000,7.33904482E-4,
2634.000,-4.32861416E-5,
2635.000,5.14335290E-4,
2636.000,4.52828855E-4,
2637.000,-1.03381916E-3,
2638.000,-2.87030329E-4,
2639.000,7.81120500E-4,
2640.00,-2.39717658E-3,
2641.000,-1.07471750E-3,
2642.000,-2.35644146E-3,
2643.000,-7.90454855E-4,
2644.000,-2.92665744E-3,
2645.000,-5.57258842E-4,
2646.000,-1.07674475E-3,
2647.000,-2.12202361E-3,
2648.000,-2.93484842E-3,
2649.000,-8.41557048E-4,
2650.00,-3.93500505E-3,
2651.000,-8.29347700E-4,
2652.000,-1.79353275E-3,
2653.000,-3.51240835E-3,
2654.000,-2.37070699E-3,
2655.000,3.29803006E-4,
2656.000,-8.08906974E-4,
2657.000,-1.06033136E-3,
2658.000,-2.18311907E-3,
2659.000,-2.07511708E-3,
2660.00,-2.59477319E-3,
2661.000,-2.69118191E-5,
2662.000,-3.11792106E-3,
2663.000,-5.55190083E-4,
2664.000,-1.87109655E-3,
2665.000,-2.39107432E-3,
2666.000,-1.07062398E-3,
2667.000,-1.54658267E-3,
2668.000,-2.68846890E-3,
2669.000,-2.08935305E-3,
2670.00,3.84544092E-6,
2671.000,-8.06839438E-4,
2672.000,-1.32805319E-3,
2673.000,-1.08898617E-3,
2674.000,-1.57516648E-3,
2675.000,7.21611956E-4,
2676.000,-2.35438114E-3,
2677.000,-8.02743365E-4,
2678.000,-1.85685360E-3,
2679.000,7.64715660E-4,
2680.00,7.33904482E-4,
2681.000,-2.63144588E-3,
2682.000,-5.24509232E-4,
2683.000,-5.65455586E-4,
2684.000,-1.31375343E-3,
2685.000,-1.04606175E-3,
2686.000,-6.02261047E-4,
2687.000,-2.61718896E-3,
2688.000,-1.32189691E-3,
2689.000,-1.84463384E-3,
2690.00,-1.86704937E-3,
2691.000,-2.61516892E-3,
2692.000,-8.04771902E-4,
2693.000,-7.78205052E-4,
2694.000,-2.62534688E-3,
2695.000,-2.36860802E-3,
2696.000,-3.16475402E-3,
2697.000,-5.32706617E-4,
2698.000,-8.43663467E-4,
2699.000,-1.86907302E-3,
2700.00,-5.28568926E-4,
2701.000,2.36256886E-3,
2702.000,-1.38115708E-3,
2703.000,-1.54658267E-3,
2704.000,-2.62942584E-3,
2705.000,-2.11992348E-3,
2706.000,-2.38695415E-3,
2707.000,-5.55567094E-5,
2708.000,2.43607865E-4,
2709.000,-1.56087475E-3,
2710.00,-1.05421036E-3,
2711.000,-5.77711384E-4,
2712.000,-1.31784473E-3,
2713.000,-5.42933645E-4,
2714.000,7.64715660E-4,
2715.000,-5.57258842E-4,
2716.000,-1.59759598E-3,
2717.000,-1.88946386E-3,
2718.000,-1.56698877E-3,
2719.000,-1.57512748E-3,
2720.00,-1.60783692E-3,
2721.000,-1.58540788E-3,
2722.000,-1.31784473E-3,
2723.000,-8.25251802E-4,
2724.000,-1.37710536E-3,
2725.000,2.82636029E-4,
2726.000,7.72937608E-4,
2727.000,-8.39528686E-4,
2728.000,-2.91241007E-3,
2729.000,2.86703289E-4,
2730.00,1.02746300E-3,
2731.000,-2.60701077E-3,
2732.000,-1.39140303E-3,
2733.000,-3.42707196E-3,
2734.000,5.32843696E-4,
2735.000,5.04122756E-4,
2736.000,-1.89965905E-3,
2737.000,-1.05424935E-3,
2738.000,-1.08290452E-3,
2739.000,-6.08427508E-4,
2740.00,1.06248714E-3,
2741.000,-1.87315908E-3,
2742.000,-2.12602946E-3,
2743.000,-8.39606742E-4,
2744.000,-4.74284752E-5,
2745.000,-1.05834298E-3,
2746.000,-3.15253227E-3,
2747.000,-1.59354636E-3,
2748.000,-1.53229013E-3,
2749.000,7.35979411E-4,
2750.00,-1.34846952E-3,
2751.000,-1.61601382E-3,
2752.000,-1.04606175E-3,
2753.000,-2.95317080E-3,
2754.000,-3.20343487E-3,
2755.000,-1.84463384E-3,
2756.000,2.41613539E-4,
2757.000,-2.88597192E-3,
2758.000,-7.86397606E-4,
2759.000,-2.87583866E-3,
2760.00,-2.40735966E-3,
2761.000,-1.05834298E-3,
2762.000,-5.24509232E-4,
2763.000,-2.82929337E-4,
2764.000,-2.09137565E-3,
2765.000,-1.38528657E-3,
2766.000,-1.11962715E-3,
2767.000,-7.61858420E-4,
2768.000,-4.32861416E-5,
2769.000,-1.58949662E-3,
2770.00,-5.85868780E-4,
2771.000,-1.25691240E-5,
2772.000,-3.68721620E-3,
2773.000,7.25722464E-4,
2774.000,-2.14446383E-3,
2775.000,-1.03381916E-3,
2776.000,-2.10568868E-3,
2777.000,-1.61803863E-3,
2778.000,-1.34441757E-3,
2779.000,-3.63644795E-3,
2780.00,4.67187405E-4,
2781.000,-1.87109655E-3,
2782.000,-1.84253231E-3,
2783.000,4.95945045E-4,
2784.000,-1.02968619E-3,
2785.000,-5.83839195E-4,
2786.000,-4.81529016E-4,
2787.000,-7.63887132E-4,
2788.000,-1.82824943E-3,
2789.000,2.04336783E-3,
2790.00,-1.35053450E-3,
2791.000,-1.54451863E-3,
2792.000,7.72898435E-4,
2793.000,5.20478585E-4,
2794.000,-2.87987641E-3,
2795.000,-3.54593445E-4,
2796.000,-1.31581852E-3,
2797.000,-1.29532279E-3,
2798.000,-2.39313440E-3,
2799.000,1.52484258E-3,
2800.00,-2.09752098E-3,
2801.000,-1.09101343E-3,
2802.000,1.01108802E-3,
2803.000,-1.32602709E-3,
2804.000,-8.21155903E-4,
2805.000,-2.48127937E-4,
2806.000,-2.74766295E-4,
2807.000,-3.30473777E-5,
2808.000,-1.63844123E-3,
2809.000,-1.56496372E-3,
2810.00,-3.96343227E-3,
2811.000,-5.08153054E-4,
2812.000,-3.69124650E-3,
2813.000,7.19576259E-4,
2814.000,2.55965104E-4,
2815.000,1.02135167E-3,
2816.000,-1.86907302E-3,
2817.000,-8.10935453E-4,
2818.000,-8.29347700E-4,
2819.000,5.24626346E-4,
2820.00,-5.75642800E-4,
2821.000,2.64138274E-4,
2822.000,-3.17488029E-3,
2823.000,-1.06239773E-3,
2824.000,-1.33627444E-3,
2825.000,9.88524524E-4,
2826.000,-2.13323758E-4,
2827.000,-2.08729156E-3,
2828.000,-2.14236393E-3,
2829.000,-7.94590043E-4,
2830.00,-8.21155903E-4,
2831.000,-2.78828316E-4,
2832.000,-3.27999063E-4,
2833.000,-1.04606175E-3,
2834.000,-4.32861416E-5,
2835.000,-1.58544676E-3,
2836.000,-2.11179489E-3,
2837.000,-5.49100921E-4,
2838.000,-3.36809037E-3,
2839.000,-1.11557299E-3,
2840.00,-2.89004832E-3,
2841.000,7.79045396E-4,
2842.000,-5.96598475E-5,
2843.000,2.68244476E-4,
2844.000,2.66210933E-4,
2845.000,-1.85074366E-3,
2846.000,-1.85891613E-3,
2847.000,-1.08695892E-3,
2848.000,-1.36280712E-3,
2849.000,-1.56496372E-3,
2850.00,-3.62423924E-3,
2851.000,-2.69864523E-3,
2852.000,-1.34231360E-3,
2853.000,-2.52229278E-4,
2854.000,-8.45691829E-4,
2855.000,-1.30970113E-3,
2856.000,-8.10974510E-4,
2857.000,7.25722464E-4,
2858.000,-2.02412088E-3,
2859.000,-3.21867643E-4,
2860.00,-3.19323153E-3,
2861.000,4.83580981E-4,
2862.000,-5.38835069E-4,
2863.000,2.32960097E-3,
2864.000,-3.19524878E-3,
2865.000,-1.06243673E-3,
2866.000,-5.96598475E-5,
2867.000,-2.12602946E-3,
2868.000,-1.05627673E-3,
2869.000,-1.35462545E-3,
2870.00,-1.30763592E-3,
2871.000,-5.69553929E-4,
2872.000,-2.61718896E-3,
2873.000,-4.12540394E-5,
2874.000,-1.60783692E-3,
2875.000,-1.89354969E-3,
2876.000,-1.56496372E-3,
2877.000,-1.57929421E-3,
2878.000,-1.33623544E-3,
2879.000,-2.35026097E-3,
2880.00,-1.82007649E-3,
2881.000,-1.34441757E-3,
2882.000,-1.33011828E-3,
2883.000,2.51859019E-4,
2884.000,9.92637593E-4,
2885.000,-1.33420934E-3,
2886.000,-1.25691240E-5,
2887.000,-8.46554030E-6,
2888.000,-2.43176729E-3,
2889.000,-1.60378730E-3,
2890.00,-5.06084121E-4,
2891.000,-1.85681460E-3,
2892.000,-3.30029812E-4,
2893.000,-2.90631503E-3,
2894.000,-1.87109655E-3,
2895.000,-5.34736435E-4,
2896.000,-1.32193591E-3,
2897.000,-1.05627673E-3,
2898.000,-4.23540873E-3,
2899.000,-7.63887132E-4,
2900.00,-3.40880826E-3,
2901.000,-1.32805319E-3,
2902.000,-1.58131914E-3,
2903.000,-1.82210025E-3,
2904.000,-2.90021999E-3,
2905.000,2.06733777E-4,
2906.000,-2.89100339E-4,
2907.000,-8.04771902E-4,
2908.000,-1.86701049E-3,
2909.000,-2.91092234E-4,
2910.00,-4.33252208E-5,
2911.000,-3.15862382E-3,
2912.000,-1.04606175E-3,
2913.000,-1.34846952E-3,
2914.000,-5.24470233E-4,
2915.000,9.96711547E-4,
2916.000,-2.28083718E-5,
2917.000,-2.07761732E-5,
2918.000,4.89762984E-4,
2919.000,-1.83233584E-3,
2920.00,-1.08489278E-3,
2921.000,-5.77711384E-4,
2922.000,-4.12540394E-5,
2923.000,2.72350706E-4,
2924.000,-1.83237472E-3,
2925.000,-1.87728391E-3,
2926.000,-1.09717296E-3,
2927.000,-2.31761340E-4,
2928.000,7.87267578E-4,
2929.000,-5.65455586E-4,
2930.00,-8.33404541E-4,
2931.000,-2.64368230E-3,
2932.000,2.83902809E-5,
2933.000,-3.01403023E-4,
2934.000,-2.35842378E-3,
2935.000,2.12911822E-4,
2936.000,-1.03994051E-3,
2937.000,-2.39923643E-3,
2938.000,-2.11385614E-3,
2939.000,-1.35462545E-3,
2940.00,-4.12540394E-5,
2941.000,-1.59152143E-3,
2942.000,-1.57310255E-3,
2943.000,-1.38322182E-3,
2944.000,-1.09105243E-3,
