Labels,VMOF  O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

7631.000,2.39240486E-4,
7632.000,1.06533838E-3,
7633.000,5.01249975E-4,
7634.000,4.51988308E-5,
7635.000,1.11283886E-3,
7636.000,-9.36469180E-4,
7637.000,-1.95827195E-3,
7638.000,-1.55135605E-3,
7639.000,2.78673309E-4,
7640.00,2.45561532E-4,
7641.000,1.10170967E-3,
7642.000,8.45667615E-4,
7643.000,-1.53250073E-3,
7644.000,6.65515545E-4,
7645.000,-5.74323290E-4,
7646.000,6.75006479E-4,
7647.000,-1.31463748E-4,
7648.000,1.64601405E-3,
7649.000,1.71411515E-3,
7650.00,7.67006277E-5,
7651.000,2.47156859E-4,
7652.000,1.70777272E-3,
7653.000,1.47346850E-3,
7654.000,2.28135474E-3,
7655.000,-1.75640729E-4,
7656.000,-1.55294489E-3,
7657.000,-1.15987065E-3,
7658.000,-5.45961084E-4,
7659.000,-1.28305939E-4,
7660.00,4.74445609E-4,
7661.000,-1.93937426E-3,
7662.000,-7.72746629E-4,
7663.000,-1.31870853E-3,
7664.000,-1.34549080E-3,
7665.000,6.57651806E-4,
7666.000,-3.37965292E-4,
7667.000,-1.39343159E-4,
7668.000,6.49727939E-4,
7669.000,4.77577705E-4,
7670.00,2.07370310E-3,
7671.000,-5.61704743E-4,
7672.000,-5.08131983E-4,
7673.000,-3.49027250E-4,
7674.000,-1.32029818E-3,
7675.000,-1.54191349E-3,
7676.000,-1.54038472E-3,
7677.000,2.89721153E-4,
7678.000,-3.47434107E-4,
7679.000,-1.35016930E-3,
7680.00,2.51852587E-4,
7681.000,-9.33287200E-4,
7682.000,4.76011657E-4,
7683.000,-1.26742059E-4,
7684.000,1.66657916E-3,
7685.000,6.60785241E-4,
7686.000,-3.28526337E-4,
7687.000,-5.68014046E-4,
7688.000,1.32157048E-3,
7689.000,-1.53411948E-3,
7690.00,6.33910764E-4,
7691.000,-1.16146076E-3,
7692.000,-1.33760332E-3,
7693.000,-7.28660380E-4,
7694.000,8.78855295E-4,
7695.000,4.63393051E-4,
7696.000,8.30193167E-5,
7697.000,5.62106616E-5,
7698.000,-7.61695439E-4,
7699.000,-1.32656645E-3,
7700.00,-5.75915561E-4,
7701.000,-5.39651432E-4,
7702.000,-1.42530975E-4,
7703.000,4.61796939E-4,
7704.000,8.67792463E-4,
7705.000,-1.75406772E-3,
7706.000,7.00286473E-4,
7707.000,2.28449982E-3,
7708.000,8.47234973E-4,
7709.000,-3.60028789E-4,
7710.00,6.76573254E-4,
7711.000,8.97816557E-4,
7712.000,-1.74148334E-3,
7713.000,8.29843280E-4,
7714.000,6.92392001E-4,
7715.000,6.72528622E-5,
7716.000,6.52891467E-4,
7717.000,-1.91739085E-3,
7718.000,-1.54356228E-3,
7719.000,-5.17567038E-4,
7720.00,1.49088597E-3,
7721.000,6.52861316E-4,
7722.000,2.61304376E-4,
7723.000,-1.56725466E-4,
7724.000,-5.56987710E-4,
7725.000,-1.55101545E-4,
7726.000,8.93681863E-5,
7727.000,-1.48378452E-3,
7728.000,-2.17016297E-3,
7729.000,-1.58259165E-4,
7730.00,-5.45961084E-4,
7731.000,6.92392001E-4,
7732.000,6.52891467E-4,
7733.000,3.25626497E-5,
7734.000,-1.54194352E-3,
7735.000,2.53417820E-4,
7736.000,-1.97237730E-3,
7737.000,-7.52265682E-4,
7738.000,-9.53759591E-4,
7739.000,-3.22213542E-4,
7740.00,-1.37809388E-4,
7741.000,-9.31756222E-4,
7742.000,7.98599649E-5,
7743.000,8.85125424E-4,
7744.000,-3.67904053E-4,
7745.000,2.59739085E-4,
7746.000,-9.41182079E-4,
7747.000,-3.33215779E-4,
7748.000,2.66060437E-4,
7749.000,-1.40906996E-4,
7750.00,-9.50637739E-4,
7751.000,-7.25506863E-4,
7752.000,-9.71079338E-4,
7753.000,1.26306480E-3,
7754.000,-5.27031894E-4,
7755.000,6.81333884E-4,
7756.000,2.99203879E-4,
7757.000,1.67135056E-3,
7758.000,8.42442445E-4,
7759.000,6.24989625E-5,
7760.00,1.28677988E-3,
7761.000,4.75981535E-4,
7762.000,2.50181369E-3,
7763.000,2.08168314E-3,
7764.000,1.03510552E-4,
7765.000,-2.18270510E-3,
7766.000,-1.69325707E-4,
7767.000,5.14568856E-5,
7768.000,1.67923269E-3,
7769.000,2.83399480E-4,
7770.00,1.14553950E-4,
7771.000,-1.14573888E-3,
7772.000,2.77107960E-4,
7773.000,8.51967372E-4,
7774.000,-7.52265682E-4,
7775.000,-7.27068633E-4,
7776.000,1.08590617E-3,
7777.000,2.64495146E-4,
7778.000,-1.31088053E-3,
7779.000,-1.48786232E-4,
7780.00,2.62146114E-5,
7781.000,-1.36117556E-3,
7782.000,-5.22344548E-4,
7783.000,-9.36439144E-4,
7784.000,-3.71030095E-4,
7785.000,-7.38120638E-4,
7786.000,1.07960310E-3,
7787.000,-5.60112356E-4,
7788.000,-5.23907016E-4,
7789.000,-1.55101545E-4,
7790.00,-1.98651222E-3,
7791.000,-9.27043206E-4,
7792.000,1.46555994E-3,
7793.000,1.28677988E-3,
7794.000,-7.94320076E-5,
7795.000,-3.36402154E-4,
7796.000,9.09027585E-5,
7797.000,-7.39682349E-4,
7798.000,-7.53827335E-4,
7799.000,-5.49085846E-4,
7800.00,-1.36588386E-3,
7801.000,-1.14099821E-3,
7802.000,-9.56911419E-4,
7803.000,4.52310662E-4,
7804.000,-7.36528949E-4,
7805.000,1.07483810E-3,
7806.000,-2.84394977E-4,
7807.000,-1.16458104E-3,
7808.000,-5.42806287E-4,
7809.000,-1.36215473E-4,
7810.00,-1.35331822E-3,
7811.000,-7.25506863E-4,
7812.000,1.25989690E-3,
7813.000,-3.69467074E-4,
7814.000,-5.50678233E-4,
7815.000,2.66030343E-4,
7816.000,-3.14337434E-4,
7817.000,-7.68031867E-4,
7818.000,-5.23907016E-4,
7819.000,9.24674314E-5,
7820.00,-2.55762902E-3,
7821.000,-5.31779311E-4,
7822.000,-1.35490776E-3,
7823.000,6.54458127E-4,
7824.000,-1.34857988E-3,
7825.000,2.28163815E-4,
7826.000,-2.94947065E-3,
7827.000,4.98087553E-4,
7828.000,-7.61695439E-4,
7829.000,-1.76509365E-3,
7830.00,-1.15041947E-3,
7831.000,-9.53729555E-4,
7832.000,-7.41274038E-4,
7833.000,-2.71754130E-3,
7834.000,-3.39558464E-4,
7835.000,-1.29987299E-3,
7836.000,-1.61735865E-3,
7837.000,-5.36526670E-4,
7838.000,-1.39343159E-4,
7839.000,4.85498429E-4,
7840.00,2.45561532E-4,
7841.000,-5.41213842E-4,
7842.000,-3.39558464E-4,
7843.000,-1.28275860E-4,
7844.000,-5.47523494E-4,
7845.000,-7.44397403E-4,
7846.000,-5.61704743E-4,
7847.000,8.53534788E-4,
7848.000,1.09223963E-3,
7849.000,-3.39588529E-4,
7850.00,4.55472735E-4,
7851.000,-1.17091159E-3,
7852.000,-7.22353405E-4,
7853.000,6.60785241E-4,
7854.000,2.51852587E-4,
7855.000,-1.66138096E-4,
7856.000,-1.20456396E-4,
7857.000,3.56915734E-5,
7858.000,-5.25469484E-4,
7859.000,-1.54035469E-3,
7860.00,-1.15356990E-3,
7861.000,1.28677988E-3,
7862.000,-7.34937203E-4,
7863.000,-1.54820865E-3,
7864.000,-9.34878190E-4,
7865.000,8.62999645E-4,
7866.000,4.68091108E-4,
7867.000,6.24989625E-5,
7868.000,4.61796939E-4,
7869.000,-9.42712999E-4,
7870.00,-7.41244003E-4,
7871.000,2.43966206E-4,
7872.000,-3.25369940E-4,
7873.000,-9.50607762E-4,
7874.000,-3.23776709E-4,
7875.000,7.67307210E-5,
7876.000,-3.30119539E-4,
7877.000,-7.58572249E-4,
7878.000,8.78825202E-4,
7879.000,4.55472735E-4,
7880.00,-1.15984061E-3,
7881.000,-9.45894921E-4,
7882.000,-5.28624398E-4,
7883.000,-1.14096818E-3,
7884.000,-9.33287200E-4,
7885.000,-1.75406772E-3,
7886.000,-9.42743034E-4,
7887.000,-1.67731909E-4,
7888.000,2.83399480E-4,
7889.000,-2.78022815E-3,
7890.00,-5.20722009E-4,
7891.000,-5.60142391E-4,
7892.000,-1.31244014E-3,
7893.000,1.69828942E-3,
7894.000,2.55013176E-4,
7895.000,-1.15675025E-3,
7896.000,-1.57494668E-3,
7897.000,-5.56987710E-4,
7898.000,-5.47493401E-4,
7899.000,-7.06585532E-4,
7900.00,-1.57027063E-3,
7901.000,6.82930811E-4,
7902.000,4.55472735E-4,
7903.000,-5.60112356E-4,
7904.000,-1.13313692E-3,
7905.000,-5.53802936E-4,
7906.000,-7.44427438E-4,
7907.000,-1.39373238E-4,
7908.000,-2.17016297E-3,
7909.000,-1.75247970E-3,
7910.00,6.43431151E-4,
7911.000,4.22287238E-4,
7912.000,1.68400432E-3,
7913.000,2.29402632E-3,
7914.000,1.07167149E-3,
7915.000,2.72351783E-4,
7916.000,9.02519329E-4,
7917.000,-1.35646714E-3,
7918.000,-1.17268428E-4,
7919.000,-3.60058853E-4,
7920.00,-2.55918410E-3,
7921.000,-9.30165232E-4,
7922.000,-1.47222425E-4,
7923.000,4.57068818E-4,
7924.000,-3.17493890E-4,
7925.000,-3.17463855E-4,
7926.000,-9.50607762E-4,
7927.000,-5.36526670E-4,
7928.000,-1.16143073E-3,
7929.000,1.69037667E-3,
7930.00,-1.61416770E-4,
7931.000,6.92361849E-4,
7932.000,1.05743727E-3,
7933.000,2.48691998E-4,
7934.000,-1.44094796E-4,
7935.000,4.90196748E-4,
7936.000,6.51294598E-4,
7937.000,4.57068818E-4,
7938.000,2.48691998E-4,
7939.000,2.91286560E-4,
7940.00,-1.54509104E-3,
7941.000,4.82336152E-4,
7942.000,-1.34857988E-3,
7943.000,4.04150924E-5,
7944.000,1.07173179E-3,
7945.000,-1.39343159E-4,
7946.000,-3.52153409E-4,
7947.000,-1.12839614E-3,
7948.000,-1.37218146E-3,
7949.000,6.68679189E-4,
7950.00,-7.58572249E-4,
7951.000,1.06853514E-3,
7952.000,4.38126823E-4,
7953.000,9.00951738E-4,
7954.000,-5.50678233E-4,
7955.000,6.25290486E-5,
7956.000,6.82870566E-4,
7957.000,-3.69467074E-4,
7958.000,-5.28624398E-4,
7959.000,-3.41151637E-4,
7960.00,-7.50704028E-4,
7961.000,-3.19087150E-4,
7962.000,-3.31652613E-4,
7963.000,-7.45989091E-4,
7964.000,-1.14888931E-3,
7965.000,-5.38089080E-4,
7966.000,8.40905181E-4,
7967.000,9.26244888E-4,
7968.000,-1.38633582E-3,
7969.000,2.55013176E-4,
7970.00,1.67612219E-3,
7971.000,-5.79010055E-4,
7972.000,-5.30216901E-4,
7973.000,1.06853514E-3,
7974.000,6.62382110E-4,
7975.000,-1.28336003E-4,
7976.000,-1.95351010E-3,
7977.000,3.88506087E-5,
7978.000,-5.30216901E-4,
7979.000,4.77577705E-4,
7980.00,-1.76662172E-3,
7981.000,-7.47550745E-4,
7982.000,6.37104269E-4,
7983.000,6.78170181E-4,
7984.000,4.35741604E-5,
7985.000,5.93698460E-5,
7986.000,-1.58289244E-4,
7987.000,-1.15831045E-3,
7988.000,-1.55135605E-3,
7989.000,2.59739085E-4,
7990.00,-1.03102713E-4,
7991.000,-1.40204909E-3,
7992.000,6.68709283E-4,
7993.000,-1.95979932E-3,
7994.000,2.61304376E-4,
7995.000,-3.66341032E-4,
7996.000,4.87064535E-4,
7997.000,1.47029897E-3,
7998.000,2.29759069E-4,
7999.000,-9.23861167E-4,
8000.00,1.47506839E-3,
8001.000,-1.18507259E-3,
8002.000,6.81364036E-4,
8003.000,8.64597270E-4,
8004.000,9.04117071E-4,
8005.000,2.51852587E-4,
8006.000,1.66820991E-3,
8007.000,6.81333884E-4,
8008.000,-3.44247790E-4,
8009.000,7.98298715E-5,
8010.00,6.67142565E-4,
8011.000,-7.77461275E-4,
8012.000,-1.52779417E-3,
8013.000,2.75542639E-4,
8014.000,-1.28336003E-4,
8015.000,-5.39681525E-4,
8016.000,-9.17557045E-4,
8017.000,4.16266766E-6,
8018.000,1.29468529E-3,
8019.000,-7.42835749E-4,
8020.00,1.05746742E-3,
8021.000,1.45448209E-3,
8022.000,1.69825915E-3,
8023.000,-3.26963171E-4,
8024.000,-1.76665164E-3,
8025.000,-1.73051679E-3,
8026.000,6.40936196E-5,
8027.000,-3.50590330E-4,
8028.000,1.66026759E-3,
8029.000,6.24989625E-5,
8030.00,2.80238659E-4,
8031.000,-9.12813819E-4,
8032.000,-3.47404042E-4,
8033.000,-5.49085846E-4,
8034.000,1.27192514E-4,
8035.000,-1.54826860E-3,
8036.000,-1.99747225E-3,
8037.000,-3.32056917E-3,
8038.000,1.29465503E-3,
8039.000,-7.77461275E-4,
8040.00,-3.47404042E-4,
8041.000,7.82953357E-5,
8042.000,-1.16302096E-3,
8043.000,-3.55339638E-4,
8044.000,-1.07651367E-3,
8045.000,-1.18348247E-3,
8046.000,8.56669620E-4,
8047.000,-2.53723213E-3,
8048.000,-6.92408998E-4,
8049.000,-7.38120638E-4,
8050.00,8.66194838E-4,
8051.000,-1.55131624E-4,
8052.000,6.63948827E-4,
8053.000,-9.23861167E-4,
8054.000,-7.52265682E-4,
8055.000,-1.56709331E-3,
8056.000,8.56729923E-4,
8057.000,1.09064113E-3,
8058.000,-1.10796187E-3,
8059.000,8.61786975E-5,
8060.00,-1.29828334E-3,
8061.000,5.77752071E-5,
8062.000,1.05903554E-3,
8063.000,-7.49142375E-4,
8064.000,-1.31463748E-4,
8065.000,4.53906745E-4,
8066.000,1.68560504E-3,
8067.000,1.27253868E-3,
8068.000,-1.64604426E-4,
8069.000,2.61334470E-4,
8070.00,-3.25339875E-4,
8071.000,-3.26933106E-4,
8072.000,-1.33127521E-3,
8073.000,1.48454681E-3,
8074.000,-1.42530975E-4,
8075.000,4.67633363E-5,
8076.000,-3.50590330E-4,
8077.000,-5.45991119E-4,
8078.000,-1.75247970E-3,
8079.000,-9.25422180E-4,
8080.00,-3.41121573E-4,
8081.000,5.62106616E-5,
8082.000,-5.33341721E-4,
8083.000,-5.50678233E-4,
8084.000,-3.23776709E-4,
8085.000,-1.63010598E-4,
8086.000,1.68720563E-3,
8087.000,-9.55350522E-4,
8088.000,-9.42743034E-4,
8089.000,2.92882061E-4,
8090.00,4.67332502E-5,
8091.000,7.35413196E-5,
8092.000,1.08120148E-3,
8093.000,1.48771633E-3,
8094.000,1.47032924E-3,
8095.000,-7.25506863E-4,
8096.000,4.60200798E-4,
8097.000,-3.31652613E-4,
8098.000,6.65545696E-4,
8099.000,4.66555211E-4,
8100.00,-1.15704504E-4,
8101.000,-2.30981037E-3,
8102.000,1.27884455E-3,
8103.000,-9.53759591E-4,
8104.000,6.56581906E-5,
8105.000,-1.35490776E-3,
8106.000,-1.36903266E-3,
8107.000,-2.12460198E-3,
8108.000,-1.74936361E-3,
8109.000,-5.79040090E-4,
8110.00,-1.33027614E-4,
8111.000,7.20068056E-5,
8112.000,4.38126823E-4,
8113.000,6.84467494E-4,
8114.000,-3.53716459E-4,
8115.000,-1.54826860E-3,
8116.000,2.81834102E-4,
8117.000,7.04121194E-5,
8118.000,-5.66451752E-4,
8119.000,-1.55923981E-3,
8120.00,8.93080069E-5,
8121.000,-3.42714746E-4,
8122.000,-1.70889427E-4,
8123.000,-6.97124517E-4,
8124.000,-1.97707908E-3,
8125.000,6.52921561E-4,
8126.000,1.09067129E-3,
8127.000,-2.13720510E-3,
8128.000,-5.28654433E-4,
8129.000,-3.44277854E-4,
8130.00,2.61334470E-4,
8131.000,-5.58580097E-4,
8132.000,-2.36004964E-3,
8133.000,-1.13313692E-3,
8134.000,-1.18660263E-3,
8135.000,-3.12744174E-4,
8136.000,6.88174405E-5,
8137.000,5.93698460E-5,
8138.000,-3.25369940E-4,
8139.000,4.51386586E-5,
8140.00,1.09067129E-3,
8141.000,1.47509854E-3,
8142.000,3.25325636E-5,
8143.000,4.74445609E-4,
8144.000,6.56882767E-5,
8145.000,3.72861323E-5,
8146.000,-1.35649717E-3,
8147.000,1.48143759E-3,
8148.000,-1.50380103E-4,
8149.000,3.02334724E-4,
8150.00,-1.57182931E-3,
8151.000,4.76011657E-4,
8152.000,-1.56695402E-4,
8153.000,-1.42500896E-4,
8154.000,-3.26963171E-4,
8155.000,-1.66138096E-4,
8156.000,-1.74148334E-3,
8157.000,6.68649038E-4,
8158.000,-1.50410182E-4,
8159.000,-5.42806287E-4,
8160.00,-5.39651432E-4,
8161.000,-5.56957675E-4,
8162.000,6.63978979E-4,
8163.000,-3.22213542E-4,
8164.000,6.65545696E-4,
8165.000,1.28047389E-3,
8166.000,-1.73833722E-3,
8167.000,-1.33916282E-3,
8168.000,-5.49085846E-4,
8169.000,-1.14099821E-3,
8170.00,-3.52153409E-4,
8171.000,-1.18504255E-3,
8172.000,-2.15130462E-3,
8173.000,-1.26742059E-4,
8174.000,-1.73366291E-3,
8175.000,6.41834340E-4,
8176.000,1.88512472E-3,
8177.000,-3.37965292E-4,
8178.000,-3.82091210E-4,
8179.000,1.33110594E-3,
8180.00,-1.79960788E-3,
8181.000,6.92361849E-4,
8182.000,-1.53567831E-4,
8183.000,-3.37965292E-4,
8184.000,1.07486825E-3,
8185.000,6.81303733E-4,
8186.000,-3.53746524E-4,
8187.000,-7.77461275E-4,
8188.000,1.50036474E-3,
8189.000,1.06060377E-3,
8190.00,1.09223963E-3,
8191.000,-1.39373238E-4,
8192.000,-9.58472316E-4,
8193.000,-5.58580097E-4,
8194.000,1.49405561E-3,
8195.000,1.65075506E-3,
8196.000,-7.47550745E-4,
8197.000,8.99353996E-4,
8198.000,-1.56082853E-3,
8199.000,-1.94410631E-3,
8200.00,1.46399031E-3,
8201.000,4.69717372E-4,
8202.000,-7.14484544E-4,
8203.000,-1.74780551E-3,
8204.000,-1.75610650E-4,
8205.000,8.45839604E-5,
8206.000,-1.52779417E-3,
8207.000,-3.36432218E-4,
8208.000,3.88506087E-5,
8209.000,-1.50410182E-4,
8210.00,7.04121194E-5,
8211.000,-5.38089080E-4,
8212.000,-3.31682677E-4,
8213.000,2.30857549E-5,
8214.000,4.51687447E-5,
8215.000,2.35109823E-3,
8216.000,-2.13406165E-3,
8217.000,2.56548345E-4,
8218.000,2.59739085E-4,
8219.000,-5.44398732E-4,
8220.00,-7.41244003E-4,
8221.000,1.26303465E-3,
8222.000,2.53417820E-4,
8223.000,-7.50673993E-4,
8224.000,-1.96453114E-3,
8225.000,-1.75874180E-3,
8226.000,2.70786462E-4,
8227.000,-2.33177398E-3,
8228.000,-1.57341803E-3,
8229.000,2.72381876E-4,
8230.00,-5.49115881E-4,
8231.000,9.24674314E-5,
8232.000,-2.73331359E-4,
8233.000,6.49727939E-4,
8234.000,-5.72700927E-4,
8235.000,1.08593644E-3,
8236.000,-3.19087150E-4,
8237.000,-7.39652314E-4,
8238.000,-9.69518500E-4,
8239.000,-7.61725474E-4,
8240.00,2.88155774E-4,
8241.000,6.84467494E-4,
8242.000,6.49727939E-4,
8243.000,1.25829782E-3,
8244.000,-7.39682349E-4,
8245.000,-5.44428767E-4,
8246.000,6.92392001E-4,
8247.000,-1.96294393E-3,
8248.000,5.12333587E-4,
8249.000,4.47582657E-4,
8250.00,-1.56665323E-4,
8251.000,-9.77352727E-4,
8252.000,-1.96297374E-3,
8253.000,-1.13310688E-3,
8254.000,-7.49112398E-4,
8255.000,-1.34549080E-3,
8256.000,-1.52941293E-3,
8257.000,-1.51993998E-3,
8258.000,-7.42835749E-4,
8259.000,2.26550829E-3,
8260.00,-7.47520709E-4,
8261.000,-1.35172880E-3,
8262.000,-5.55425358E-4,
8263.000,9.56268777E-5,
8264.000,1.88358384E-3,
8265.000,4.63393051E-4,
8266.000,1.30262086E-3,
8267.000,8.29843280E-4,
8268.000,4.90226841E-4,
8269.000,-5.33371756E-4,
8270.00,2.62899761E-4,
8271.000,1.29151705E-3,
8272.000,1.69508799E-3,
8273.000,4.31802968E-4,
8274.000,-3.60028789E-4,
8275.000,2.78703403E-4,
8276.000,-9.56911419E-4,
8277.000,-1.14726904E-3,
8278.000,-9.42743034E-4,
8279.000,-3.47434107E-4,
8280.00,-1.32344733E-3,
8281.000,-7.80644419E-4,
8282.000,5.10767451E-4,
8283.000,-1.59883086E-4,
8284.000,5.62106616E-5,
8285.000,8.93380929E-5,
8286.000,-1.55609229E-3,
8287.000,6.72227688E-5,
8288.000,-7.53797300E-4,
8289.000,6.97122654E-4,
8290.00,-3.58465768E-4,
8291.000,-1.36747328E-3,
8292.000,-2.34434102E-3,
8293.000,4.42824588E-4,
8294.000,1.10490667E-3,
8295.000,-1.23614271E-4,
8296.000,-5.27061988E-4,
8297.000,2.50257232E-4,
8298.000,2.80268752E-4,
8299.000,-3.17493890E-4,
8300.00,1.86772167E-3,
8301.000,-9.61624086E-4,
8302.000,1.08593644E-3,
8303.000,6.54458127E-4,
8304.000,2.28930847E-3,
8305.000,-9.06539557E-4,
8306.000,-3.69497138E-4,
8307.000,4.83932352E-4,
8308.000,-1.34651622E-4,
8309.000,5.46461233E-5,
8310.00,4.85498429E-4,
8311.000,-5.27061988E-4,
8312.000,-9.86807514E-4,
8313.000,-5.22344548E-4,
8314.000,1.69982959E-3,
8315.000,1.04953628E-3,
8316.000,-3.45870998E-4,
8317.000,1.07170164E-3,
8318.000,8.89918476E-4,
8319.000,1.27413776E-3,
8320.00,1.66817964E-3,
8321.000,1.09223963E-3,
8322.000,5.34411345E-4,
8323.000,-1.35961606E-3,
8324.000,-3.71060130E-4,
8325.000,8.72525037E-4,
8326.000,-1.39343159E-4,
8327.000,8.66164686E-4,
8328.000,-1.37218146E-3,
8329.000,-1.15987065E-3,
8330.00,-5.41243877E-4,
8331.000,-2.33177398E-3,
8332.000,-5.55425358E-4,
8333.000,-7.75869703E-4,
8334.000,2.53447914E-4,
8335.000,-1.32662652E-3,
8336.000,-9.47485911E-4,
8337.000,-3.39558464E-4,
8338.000,1.25356100E-3,
8339.000,6.65515545E-4,
8340.00,-9.56911419E-4,
8341.000,-1.12056464E-3,
8342.000,8.85185669E-4,
8343.000,2.50257232E-4,
8344.000,-7.30222091E-4,
8345.000,1.30575895E-3,
8346.000,-2.16073380E-3,
8347.000,4.50744701E-4,
8348.000,-1.33445428E-3,
8349.000,-3.44277854E-4,
8350.00,1.66343839E-3,
8351.000,-9.47485911E-4,
8352.000,-5.60142391E-4,
8353.000,-7.42805714E-4,
8354.000,6.40936196E-5,
8355.000,-1.14414864E-3,
8356.000,2.69191049E-4,
8357.000,6.76573254E-4,
8358.000,-1.36273494E-3,
8359.000,5.93397563E-5,
8360.00,-3.30089475E-4,
8361.000,8.30193167E-5,
8362.000,-3.82061146E-4,
8363.000,-1.20426324E-4,
8364.000,-5.31809346E-4,
8365.000,-5.34934225E-4,
8366.000,-5.14502171E-4,
8367.000,-3.17493890E-4,
8368.000,4.38126823E-4,
8369.000,-7.66410260E-4,
8370.00,4.71283391E-4,
8371.000,-3.39558464E-4,
8372.000,-7.33375549E-4,
8373.000,4.80739953E-4,
8374.000,2.58173823E-4,
8375.000,-1.13781763E-3,
8376.000,-5.61704743E-4,
8377.000,4.96521418E-4,
8378.000,-1.69325707E-4,
8379.000,-1.57027063E-3,
8380.00,-1.16773136E-3,
8381.000,-5.33371756E-4,
8382.000,-3.64778010E-4,
8383.000,-1.37688965E-3,
8384.000,-1.44124861E-4,
8385.000,-7.38120638E-4,
8386.000,-1.35643722E-3,
8387.000,-7.71154999E-4,
8388.000,7.04987091E-4,
8389.000,-2.57644011E-3,
8390.00,-9.42712999E-4,
8391.000,4.80739953E-4,
8392.000,-1.78235106E-3,
8393.000,-1.33445428E-3,
8394.000,-3.23776709E-4,
8395.000,2.72351783E-4,
8396.000,7.51360203E-5,
8397.000,-1.15672022E-3,
8398.000,-5.57017745E-4,
8399.000,-3.39558464E-4,
8400.00,-1.31463748E-4,
8401.000,8.66194838E-4,
8402.000,7.51360203E-5,
8403.000,-7.58572249E-4,
8404.000,1.26306480E-3,
8405.000,4.42854711E-4,
8406.000,-1.63010598E-4,
8407.000,-5.38058986E-4,
8408.000,4.69687249E-4,
8409.000,4.20751487E-4,
8410.00,9.09328519E-5,
8411.000,-1.34651622E-4,
8412.000,-7.36498914E-4,
8413.000,-1.09418696E-4,
8414.000,-1.76191772E-3,
8415.000,-3.28526337E-4,
8416.000,6.40936196E-5,
8417.000,6.62351958E-4,
8418.000,-1.50410182E-4,
8419.000,8.58297339E-4,
8420.00,-1.52935297E-3,
8421.000,8.80392676E-4,
8422.000,-1.17874215E-3,
8423.000,-2.14663474E-3,
8424.000,2.89721153E-4,
8425.000,-5.44398732E-4,
8426.000,-1.50410182E-4,
8427.000,-3.12774238E-4,
8428.000,-1.35958614E-3,
8429.000,5.46160372E-5,
8430.00,9.40621976E-5,
8431.000,-3.61621904E-4,
8432.000,8.30494027E-5,
8433.000,1.05586916E-3,
8434.000,-9.89959110E-4,
8435.000,-2.33494560E-3,
8436.000,-1.58289244E-4,
8437.000,-1.37809388E-4,
8438.000,-9.34908225E-4,
8439.000,-5.31779311E-4,
8440.00,-3.74216208E-4,
8441.000,1.27727562E-3,
8442.000,-1.62980519E-4,
8443.000,8.51967372E-4,
8444.000,1.34534913E-3,
8445.000,4.69657127E-4,
8446.000,4.57068818E-4,
8447.000,5.78052932E-5,
8448.000,-3.48967122E-4,
8449.000,-7.58572249E-4,
8450.00,-9.36439144E-4,
8451.000,2.53447914E-4,
8452.000,-3.30089475E-4,
8453.000,6.54458127E-4,
8454.000,4.67633363E-5,
8455.000,2.64465052E-4,
8456.000,4.57038725E-4,
8457.000,1.08750467E-3,
8458.000,-1.36588386E-3,
8459.000,-9.31756222E-4,
8460.00,-3.26963171E-4,
8461.000,1.28361175E-3,
8462.000,-1.45658618E-4,
8463.000,4.96551569E-4,
8464.000,1.49879500E-3,
8465.000,7.51360203E-5,
8466.000,-3.63214989E-4,
8467.000,-3.15900630E-4,
8468.000,-1.35490776E-3,
8469.000,6.78170181E-4,
8470.00,-5.63267036E-4,
8471.000,-2.56704958E-3,
8472.000,-7.03461934E-4,
8473.000,-3.39558464E-4,
8474.000,-2.34900881E-3,
8475.000,-1.11897429E-3,
8476.000,-9.67927626E-4,
8477.000,-1.55101545E-4,
8478.000,-1.23614271E-4,
8479.000,-3.77372227E-4,
8480.00,7.03820333E-5,
8481.000,-2.15603411E-3,
8482.000,6.49758091E-4,
8483.000,-5.31779311E-4,
8484.000,-1.13784766E-3,
8485.000,-9.47485911E-4,
8486.000,-1.22020305E-4,
8487.000,8.70927412E-4,
8488.000,2.53417820E-4,
8489.000,8.53564881E-4,
8490.00,-3.30119539E-4,
8491.000,1.70460145E-3,
8492.000,-5.39651432E-4,
8493.000,-7.79022812E-4,
8494.000,8.59894906E-4,
8495.000,1.44023530E-3,
8496.000,-5.67984011E-4,
8497.000,3.16544232E-4,
8498.000,5.93698460E-5,
8499.000,1.99268343E-5,
8500.00,-1.75406772E-3,
8501.000,-1.15704504E-4,
8502.000,4.64959070E-4,
8503.000,-1.36117556E-3,
8504.000,2.61304376E-4,
8505.000,7.04121194E-5,
8506.000,2.51822465E-4,
8507.000,-7.22353405E-4,
8508.000,2.56578438E-4,
8509.000,8.83588044E-4,
8510.00,1.05270266E-3,
8511.000,4.46016726E-4,
8512.000,4.69717372E-4,
8513.000,6.24989625E-5,
8514.000,-3.60028789E-4,
8515.000,-1.96135673E-3,
8516.000,-1.13625743E-3,
8517.000,-3.63184925E-4,
8518.000,4.57038725E-4,
8519.000,6.81303733E-4,
8520.00,-5.23907016E-4,
8521.000,-1.51973974E-4,
8522.000,-9.25422180E-4,
