Labels,VMOF  Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

30612.0000,-2.36702472E-4,
30616.0000,-8.43438029E-4,
30620.000,3.36522725E-3,
30624.0000,-3.82756931E-3,
30628.0000,1.51838339E-3,
30632.0000,-6.22899318E-3,
30636.0000,2.71756086E-3,
30640.000,2.16699368E-3,
30644.0000,3.41074774E-3,
30648.0000,7.55832111E-3,
30652.0000,4.13191126E-4,
30656.0000,5.13814203E-3,
30660.000,-2.25099910E-4,
30664.0000,4.52842843E-3,
30668.0000,3.69304820E-4,
30672.0000,-8.18640168E-4,
30676.0000,5.78038022E-3,
30680.000,-5.03028138E-3,
30684.0000,-7.30837509E-3,
30688.0000,-1.40417216E-3,
30692.0000,3.93654313E-3,
30696.0000,3.91945010E-3,
3.07E04,3.36199300E-3,
30704.0000,-2.53031263E-4,
30708.0000,-2.62648868E-3,
30712.0000,1.57025515E-3,
30716.0000,-1.97137953E-4,
30720.000,-1.98475784E-3,
30724.0000,3.61730315E-4,
30728.0000,-3.81213473E-3,
30732.0000,4.54359874E-3,
30736.0000,-1.40126317E-3,
30740.000,2.17435416E-3,
30744.0000,-4.38297400E-3,
30748.0000,-2.31992977E-4,
30752.0000,-8.42205191E-4,
30756.0000,3.70800873E-4,
30760.000,1.51821296E-3,
30764.0000,9.58895253E-4,
30768.0000,3.35933315E-3,
30772.0000,1.56954338E-3,
30776.0000,-1.38893048E-3,
30780.000,3.76595533E-4,
30784.0000,1.57444295E-3,
30788.0000,-2.62098922E-3,
30792.0000,2.74672871E-3,
30796.0000,-3.20074102E-3,
3.08E04,-5.03389584E-3,
30804.0000,-1.44971488E-3,
30808.0000,2.18882295E-3,
30812.0000,2.10925541E-3,
30816.0000,3.62906634E-4,
30820.000,-7.43265916E-3,
30824.0000,2.15401128E-3,
30828.0000,-8.03111878E-4,
30832.0000,4.57038451E-3,
30836.0000,1.56040827E-3,
30840.000,2.14380072E-3,
30844.0000,4.52514226E-3,
30848.0000,3.89449327E-4,
30852.0000,2.75639584E-3,
30856.0000,1.56052725E-3,
30860.000,-2.36715437E-4,
30864.0000,2.14937935E-3,
30868.0000,3.93906748E-3,
30872.0000,-2.02231924E-3,
30876.0000,-1.41443999E-3,
30880.000,-1.43224373E-3,
30884.0000,9.71510424E-4,
30888.0000,-1.44019013E-3,
30892.0000,4.53391997E-3,
30896.0000,-1.44565408E-3,
3.09E04,-2.38988170E-4,
30904.0000,2.71696784E-3,
30908.0000,3.64621897E-4,
30912.0000,-2.59999739E-4,
30916.0000,-8.35655257E-4,
30920.000,1.56897446E-3,
30924.0000,-3.80905136E-3,
30928.0000,1.56901462E-3,
30932.0000,-2.03578989E-3,
30936.0000,-2.66038510E-3,
30940.000,1.55604782E-3,
30944.0000,-2.02199351E-3,
30948.0000,9.58859513E-4,
30952.0000,-8.35771323E-4,
30956.0000,-3.18485126E-3,
30960.000,2.74420762E-3,
30964.0000,1.00082951E-3,
30968.0000,-8.56069964E-4,
30972.0000,-3.77453188E-3,
30976.0000,3.35222489E-4,
30980.000,2.15778174E-3,
30984.0000,-8.10839003E-4,
30988.0000,1.56972057E-3,
30992.0000,-6.21140143E-3,
30996.0000,-7.41616078E-3,
3.1E04,-3.83270974E-3,
31004.0000,1.54170557E-3,
31008.0000,-7.98541878E-4,
31012.0000,3.69327900E-4,
31016.0000,-2.04049493E-3,
31020.000,-1.99398166E-3,
31024.0000,9.64842446E-4,
31028.0000,9.77489981E-4,
31032.0000,-8.29517958E-4,
31036.0000,3.34125152E-3,
31040.000,2.20082351E-3,
31044.0000,-8.27934186E-4,
31048.0000,3.59983533E-4,
31052.0000,-2.60401028E-3,
31056.0000,-2.04986101E-3,
31060.000,2.76081148E-3,
31064.0000,-8.17136548E-4,
31068.0000,-5.63637307E-3,
31072.0000,3.97055224E-3,
31076.0000,-1.44953711E-3,
31080.000,9.90871689E-4,
31084.0000,6.33442961E-3,
31088.0000,1.57458114E-3,
31092.0000,2.18835264E-3,
31096.0000,-1.98465213E-3,
3.11E04,-8.07591074E-4,
31104.0000,-7.90844089E-4,
31108.0000,9.44221974E-4,
31112.0000,-8.31130834E-4,
31116.0000,-2.05496722E-3,
31120.000,3.81518650E-4,
31124.0000,-2.39072804E-4,
31128.0000,-8.37299624E-4,
31132.0000,1.57029706E-3,
31136.0000,-8.35702405E-4,
31140.000,-8.23162613E-4,
31144.0000,-8.29538214E-4,
31148.0000,-1.38027570E-3,
31152.0000,3.39005538E-3,
31156.0000,4.55222419E-3,
31160.000,1.54537242E-3,
31164.0000,-2.61139311E-3,
31168.0000,-3.83088784E-3,
31172.0000,2.12878454E-3,
31176.0000,-8.00002832E-4,
31180.000,3.96119757E-3,
31184.0000,-2.27421013E-4,
31188.0000,-1.45498454E-3,
31192.0000,1.54561177E-3,
31196.0000,-8.31005047E-4,
3.12E04,3.47519264E-4,
31204.0000,1.55146781E-3,
31208.0000,-2.92916986E-4,
31212.0000,2.76567019E-3,
31216.0000,4.53460868E-3,
31220.000,-2.60322983E-3,
31224.0000,1.55620964E-3,
31228.0000,3.30872461E-3,
31232.0000,5.12810890E-3,
31236.0000,2.14488339E-3,
31240.000,2.79059843E-3,
31244.0000,-2.27429686E-4,
31248.0000,7.56918313E-3,
31252.0000,2.16972060E-3,
31256.0000,-4.98954952E-3,
31260.000,2.79721827E-3,
31264.0000,1.54128834E-3,
31268.0000,9.75557545E-4,
31272.0000,9.68144974E-4,
31276.0000,9.74082330E-4,
31280.000,-1.45900506E-3,
31284.0000,-2.22838498E-4,
31288.0000,-3.24408407E-3,
31292.0000,-3.22256470E-3,
31296.0000,-2.22777599E-4,
3.13E04,1.58316176E-3,
31304.0000,-9.22643393E-3,
31308.0000,-2.67616636E-3,
31312.0000,2.19867844E-3,
31316.0000,-4.41955030E-3,
31320.000,9.46278858E-4,
31324.0000,9.72210662E-4,
31328.0000,-3.21630924E-3,
31332.0000,-3.18942987E-3,
31336.0000,-3.14890174E-3,
31340.000,2.79819313E-3,
31344.0000,4.57045669E-3,
31348.0000,3.75215779E-4,
31352.0000,-1.43018120E-3,
31356.0000,4.18801385E-4,
31360.000,-8.26432311E-4,
31364.0000,-3.21265613E-3,
31368.0000,-4.42173285E-3,
31372.0000,2.75712879E-3,
31376.0000,9.55533178E-4,
31380.000,-8.35698040E-4,
31384.0000,6.90837763E-3,
31388.0000,-2.62360874E-4,
31392.0000,-3.16906185E-3,
31396.0000,3.33340582E-3,
3.14E04,2.79534841E-3,
31404.0000,9.73407587E-4,
31408.0000,-3.20033194E-3,
31412.0000,-4.43018740E-3,
31416.0000,5.10929851E-3,
31420.000,3.38086043E-4,
31424.0000,-1.42080430E-3,
31428.0000,3.49020178E-4,
31432.0000,3.31870513E-4,
31436.0000,3.31885391E-3,
31440.000,-7.62541778E-4,
31444.0000,-2.63771135E-3,
31448.0000,-1.38491835E-3,
31452.0000,-3.22558987E-3,
31456.0000,9.38821118E-4,
31460.000,2.72390363E-3,
31464.0000,3.93722759E-4,
31468.0000,3.33814183E-3,
31472.0000,9.75582574E-4,
31476.0000,-8.23275943E-4,
31480.000,3.93809192E-3,
31484.0000,-1.37405761E-3,
31488.0000,1.56491378E-3,
31492.0000,-1.38954655E-3,
31496.0000,-2.04534852E-3,
3.15E04,-2.11051825E-4,
31504.0000,4.53750277E-3,
31508.0000,1.56086078E-3,
31512.0000,3.38397990E-3,
31516.0000,-3.23295733E-3,
31520.000,9.63519327E-4,
31524.0000,4.54293191E-3,
31528.0000,2.73918989E-3,
31532.0000,3.81642545E-4,
31536.0000,3.95647995E-3,
31540.000,2.16507120E-3,
31544.0000,-5.05709881E-3,
31548.0000,-2.61625624E-3,
31552.0000,-2.06454657E-3,
31556.0000,1.56967458E-3,
31560.000,-3.25700617E-3,
31564.0000,5.69234975E-3,
31568.0000,3.33546125E-3,
31572.0000,1.55070587E-3,
31576.0000,-7.38493400E-3,
31580.000,9.92120709E-4,
31584.0000,2.15211906E-3,
31588.0000,-3.80945695E-3,
31592.0000,9.56859789E-4,
31596.0000,-2.02722708E-3,
3.16E04,3.35733267E-3,
31604.0000,2.68444465E-3,
31608.0000,-3.19401873E-3,
31612.0000,-1.47107826E-3,
31616.0000,-3.21145775E-3,
31620.000,9.57531680E-4,
31624.0000,1.57892925E-3,
31628.0000,9.28064983E-4,
31632.0000,2.77860579E-3,
31636.0000,3.34476680E-3,
31640.000,-3.20216618E-3,
31644.0000,-4.41476703E-3,
31648.0000,3.94264981E-3,
31652.0000,3.42911517E-4,
31656.0000,-3.26353638E-3,
31660.000,-4.42289095E-3,
31664.0000,-6.24307105E-3,
31668.0000,9.73441987E-4,
31672.0000,-2.41395101E-4,
31676.0000,-3.76112829E-3,
31680.000,-4.42417152E-3,
31684.0000,9.62248829E-4,
31688.0000,-2.02227198E-3,
31692.0000,-2.03640549E-3,
31696.0000,-4.41959500E-3,
3.17E04,3.71019298E-4,
31704.0000,-8.34079576E-4,
31708.0000,1.58863259E-3,
31712.0000,-8.15430714E-4,
31716.0000,3.82815488E-4,
31720.000,-8.34140228E-4,
31724.0000,9.30888171E-4,
31728.0000,2.16170400E-3,
31732.0000,9.62917518E-4,
31736.0000,1.57012534E-3,
31740.000,3.64861335E-4,
31744.0000,1.54623482E-3,
31748.0000,-3.22483922E-3,
31752.0000,-1.99889182E-3,
31756.0000,-2.43816830E-4,
31760.000,-2.01747729E-3,
31764.0000,-8.20067420E-4,
31768.0000,-5.05394069E-3,
31772.0000,1.60241860E-3,
31776.0000,2.17535393E-3,
31780.000,2.18154374E-3,
31784.0000,3.56816046E-4,
31788.0000,-1.43224373E-3,
31792.0000,9.64095525E-4,
31796.0000,4.55745356E-3,
3.18E04,5.12681669E-3,
31804.0000,-3.23009631E-3,
31808.0000,3.22557753E-4,
31812.0000,1.52747636E-3,
31816.0000,-1.45028147E-3,
31820.000,3.46164714E-4,
31824.0000,4.54244157E-3,
31828.0000,-2.27318844E-4,
31832.0000,-3.83136724E-3,
31836.0000,9.59525874E-4,
31840.000,2.15577008E-3,
31844.0000,-3.22831748E-3,
31848.0000,9.62199119E-4,
31852.0000,-4.43695439E-3,
31856.0000,3.95300426E-3,
31860.000,-2.62009958E-3,
31864.0000,1.59688608E-3,
31868.0000,3.35523766E-3,
31872.0000,-2.25216339E-4,
31876.0000,9.69499582E-4,
31880.000,4.55730734E-3,
31884.0000,1.58761756E-3,
31888.0000,-3.83804855E-3,
31892.0000,5.15788980E-3,
31896.0000,3.53701937E-4,
3.19E04,1.56008243E-3,
31904.0000,2.76649976E-3,
31908.0000,4.55206819E-3,
31912.0000,1.57047913E-3,
31916.0000,-5.08537563E-3,
31920.000,-2.58782343E-3,
31924.0000,6.89790444E-3,
31928.0000,-1.45102374E-3,
31932.0000,2.14376370E-3,
31936.0000,1.56555662E-3,
31940.000,-8.37403641E-4,
31944.0000,-2.00785627E-3,
31948.0000,-2.03124806E-3,
31952.0000,3.66112945E-4,
31956.0000,1.57421618E-3,
31960.000,1.56870321E-3,
31964.0000,-2.02671997E-3,
31968.0000,3.30407522E-4,
31972.0000,1.55992270E-3,
31976.0000,5.11943316E-3,
31980.000,-2.63974746E-3,
31984.0000,1.56470435E-3,
31988.0000,-3.21615371E-3,
31992.0000,3.92870884E-3,
31996.0000,-1.71611056E-4,
3.2E04,-1.46690919E-3,
32004.0000,3.76673968E-4,
32008.0000,-4.47457423E-3,
32012.0000,-3.82614066E-3,
32016.0000,-2.61462270E-3,
32020.000,2.74324347E-3,
32024.0000,-7.78433750E-4,
32028.0000,3.93317873E-3,
32032.0000,1.54682121E-3,
32036.0000,-3.79123189E-3,
32040.000,3.94603610E-3,
32044.0000,3.35384812E-3,
32048.0000,2.71529122E-3,
32052.0000,-1.98009773E-3,
32056.0000,2.14001117E-3,
32060.000,-5.00789890E-3,
32064.0000,1.56521529E-3,
32068.0000,9.70090041E-4,
32072.0000,1.53689436E-3,
32076.0000,1.55025627E-3,
32080.000,9.34339012E-4,
32084.0000,-2.03157449E-3,
32088.0000,-4.41501802E-3,
32092.0000,-3.82602774E-3,
32096.0000,-3.79975350E-3,
3.21E04,-2.60117376E-4,
32104.0000,-8.12422018E-4,
32108.0000,-3.22846789E-3,
32112.0000,-3.24418442E-3,
32116.0000,-1.42222049E-3,
32120.000,2.16978067E-3,
32124.0000,9.41561360E-4,
32128.0000,-8.20208516E-4,
32132.0000,-3.82852298E-3,
32136.0000,-8.40478984E-4,
32140.000,-8.57673993E-4,
32144.0000,-2.36787717E-4,
32148.0000,9.54867457E-4,
32152.0000,9.54831019E-4,
32156.0000,3.70615540E-4,
32160.000,-8.31224083E-4,
32164.0000,-2.34285806E-4,
32168.0000,3.79841251E-4,
32172.0000,9.86780389E-4,
32176.0000,2.78124702E-3,
32180.000,3.59743892E-4,
32184.0000,-3.17563792E-3,
32188.0000,2.15669256E-3,
32192.0000,-1.99393649E-3,
32196.0000,-2.03619502E-3,
3.22E04,3.35525814E-3,
32204.0000,9.20072140E-4,
32208.0000,-2.22734263E-4,
32212.0000,3.07044596E-4,
32216.0000,-5.57113299E-3,
32220.000,-2.03099987E-3,
32224.0000,-2.78547668E-4,
32228.0000,-1.43627136E-3,
32232.0000,3.72291252E-4,
32236.0000,1.00483710E-3,
32240.000,5.13778441E-3,
32244.0000,-2.01754970E-3,
32248.0000,-1.40661339E-3,
32252.0000,-8.04604788E-4,
32256.0000,-2.43706367E-4,
32260.000,6.92883087E-3,
32264.0000,1.56958366E-3,
32268.0000,-2.59489100E-3,
32272.0000,5.13735833E-3,
32276.0000,1.55541627E-3,
32280.000,-1.41522882E-3,
32284.0000,2.13349285E-3,
32288.0000,1.56560272E-3,
32292.0000,1.57402735E-3,
32296.0000,1.54619152E-3,
3.23E04,-3.79563915E-3,
32304.0000,-5.57105802E-3,
32308.0000,-3.84061551E-3,
32312.0000,-2.02647597E-3,
32316.0000,-3.24254856E-3,
32320.000,9.26284352E-4,
32324.0000,3.53848736E-4,
32328.0000,9.62115126E-4,
32332.0000,-1.43625773E-3,
32336.0000,-3.82131315E-3,
32340.000,1.58394675E-3,
32344.0000,-2.59991910E-4,
32348.0000,1.56458013E-3,
32352.0000,-6.19163550E-3,
32356.0000,-8.74577265E-4,
32360.000,-4.36209515E-3,
32364.0000,-1.38422893E-3,
32368.0000,3.76882585E-4,
32372.0000,-1.43231882E-3,
32376.0000,1.56003539E-3,
32380.000,1.57421187E-3,
32384.0000,9.62828461E-4,
32388.0000,3.37260962E-3,
32392.0000,-7.98456429E-4,
32396.0000,-8.21600610E-4,
3.24E04,1.56989961E-3,
32404.0000,2.75148544E-3,
32408.0000,3.75498697E-4,
32412.0000,-3.22129414E-3,
32416.0000,3.31861782E-4,
32420.000,9.51500610E-4,
32424.0000,-2.11087332E-4,
32428.0000,5.74381417E-3,
32432.0000,-2.61438708E-3,
32436.0000,-8.28047516E-4,
32440.000,-3.81442276E-3,
32444.0000,2.16607936E-3,
32448.0000,-3.76962498E-3,
32452.0000,3.46164714E-4,
32456.0000,-6.79358048E-3,
32460.000,-2.01720884E-3,
32464.0000,4.52462910E-3,
32468.0000,-3.81214661E-3,
32472.0000,3.38327512E-3,
32476.0000,6.94302795E-3,
32480.000,-1.98010681E-3,
32484.0000,3.94489523E-3,
32488.0000,-3.78586166E-3,
32492.0000,9.77509539E-4,
32496.0000,-2.65909685E-3,
3.25E04,-3.80117982E-3,
32504.0000,-4.42846585E-3,
32508.0000,-8.32568447E-4,
32512.0000,2.16068677E-3,
32516.0000,-1.41689309E-3,
32520.000,-5.57624223E-3,
32524.0000,5.16597368E-3,
32528.0000,-8.43408867E-4,
32532.0000,1.55045046E-3,
32536.0000,1.56521797E-3,
32540.000,-3.20160878E-3,
32544.0000,3.39003466E-3,
32548.0000,-1.44968857E-3,
32552.0000,4.54595825E-3,
32556.0000,-3.81207839E-3,
32560.000,4.52967640E-3,
32564.0000,3.70810769E-4,
32568.0000,9.76173847E-4,
32572.0000,2.14673695E-3,
32576.0000,5.12346905E-3,
32580.000,-2.04535550E-3,
32584.0000,3.93683510E-3,
32588.0000,2.19509983E-3,
32592.0000,-3.20338411E-3,
32596.0000,-2.01279623E-3,
3.26E04,4.28619387E-4,
32604.0000,3.44231346E-4,
32608.0000,-2.08937723E-4,
32612.0000,-2.29739278E-4,
32616.0000,6.31793356E-3,
32620.000,3.38666723E-3,
32624.0000,-1.44296431E-3,
32628.0000,1.56491506E-3,
32632.0000,3.35459388E-3,
32636.0000,1.57426065E-3,
32640.000,-2.13603780E-4,
32644.0000,-2.39092435E-4,
32648.0000,-4.38735727E-3,
32652.0000,-4.99899499E-3,
32656.0000,3.80130659E-4,
32660.000,3.34274839E-3,
32664.0000,4.52386402E-3,
32668.0000,2.75327615E-3,
32672.0000,5.73412841E-3,
32676.0000,-2.36836597E-4,
32680.000,-2.04529916E-3,
32684.0000,2.73276283E-3,
32688.0000,9.57526499E-4,
32692.0000,-2.34267703E-4,
32696.0000,9.46291431E-4,
3.27E04,1.55536947E-3,
32704.0000,3.34540568E-3,
32708.0000,2.73201452E-3,
32712.0000,1.51768117E-3,
32716.0000,3.33959190E-3,
32720.000,-2.62347283E-4,
32724.0000,9.50870686E-4,
32728.0000,-3.22716660E-3,
32732.0000,2.15776800E-3,
32736.0000,2.72920192E-3,
32740.000,3.94473691E-3,
32744.0000,1.53176836E-3,
32748.0000,3.49217938E-4,
32752.0000,-3.23953293E-3,
32756.0000,-2.02672067E-3,
32760.000,9.27561545E-4,
32764.0000,5.15559549E-3,
32768.0000,3.53634125E-4,
32772.0000,2.74131331E-3,
32776.0000,2.76292814E-3,
32780.000,-2.18225672E-4,
32784.0000,2.74607842E-3,
32788.0000,3.96697549E-3,
32792.0000,9.61503654E-4,
32796.0000,-8.26416945E-4,
3.28E04,3.31439613E-3,
32804.0000,9.67554457E-4,
32808.0000,-3.79293156E-3,
32812.0000,5.11215115E-3,
32816.0000,-2.01710779E-3,
32820.000,-2.61077774E-3,
32824.0000,3.72269831E-4,
32828.0000,-1.38585444E-3,
32832.0000,2.74207257E-3,
32836.0000,3.94372456E-3,
32840.000,-5.00796782E-3,
32844.0000,-7.98528490E-4,
32848.0000,3.73711751E-4,
32852.0000,3.35461437E-3,
32856.0000,-1.40353898E-3,
32860.000,2.16046395E-3,
32864.0000,4.17429837E-4,
32868.0000,-8.34189297E-4,
32872.0000,1.56407047E-3,
32876.0000,-5.57575375E-3,
32880.000,4.55651060E-3,
32884.0000,-1.41587970E-3,
32888.0000,-8.43467249E-4,
32892.0000,-4.98559047E-3,
32896.0000,-3.74811934E-3,
3.29E04,3.62941355E-4,
32904.0000,1.56389980E-3,
32908.0000,3.36852157E-4,
32912.0000,2.15607113E-3,
32916.0000,-3.21791251E-3,
32920.000,-1.40291185E-3,
32924.0000,2.74889404E-3,
32928.0000,9.77489981E-4,
32932.0000,4.52056341E-3,
32936.0000,-1.85928875E-4,
32940.000,-6.79852255E-3,
32944.0000,6.90181693E-3,
32948.0000,-5.00386674E-3,
32952.0000,3.47296300E-4,
32956.0000,-3.82375834E-3,
32960.000,-8.21703230E-4,
32964.0000,2.17443006E-3,
32968.0000,1.57439557E-3,
32972.0000,2.16545793E-3,
32976.0000,3.34072788E-3,
32980.000,1.54188927E-3,
32984.0000,-1.97995268E-3,
32988.0000,3.79818550E-4,
32992.0000,-3.80950118E-3,
32996.0000,-4.47432790E-3,
3.3E04,-1.44482369E-3,
33004.0000,-8.01552029E-4,
33008.0000,9.64837323E-4,
33012.0000,-2.63304636E-3,
33016.0000,9.34171840E-4,
33020.000,3.95316072E-3,
33024.0000,2.78129033E-3,
33028.0000,5.74490102E-3,
33032.0000,-2.03620223E-3,
33036.0000,-5.02205594E-3,
33040.000,-2.53044971E-4,
33044.0000,7.50253629E-3,
33048.0000,-8.35702405E-4,
33052.0000,4.53278748E-3,
33056.0000,-8.24698305E-4,
33060.000,-6.76828902E-3,
33064.0000,3.75464442E-4,
33068.0000,-2.34525243E-4,
33072.0000,3.33861657E-3,
33076.0000,-2.18278772E-4,
33080.000,3.33662587E-3,
33084.0000,-2.00329861E-3,
33088.0000,2.15873262E-3,
33092.0000,2.15871702E-3,
33096.0000,2.77190888E-3,
3.31E04,3.94933252E-3,
33104.0000,-1.44557445E-3,
33108.0000,-5.02134999E-3,
33112.0000,5.73310675E-3,
33116.0000,-7.36826053E-3,
33120.000,9.39545454E-4,
33124.0000,9.69455228E-4,
33128.0000,3.66145832E-4,
33132.0000,1.55105651E-3,
33136.0000,-2.06449279E-3,
33140.000,3.69393907E-4,
33144.0000,-2.27261393E-4,
33148.0000,2.10547261E-3,
33152.0000,4.01975587E-3,
33156.0000,3.77229240E-4,
33160.000,3.95862007E-4,
33164.0000,2.14645546E-3,
33168.0000,-4.39155102E-3,
33172.0000,9.31609538E-4,
33176.0000,2.78131943E-3,
33180.000,3.59583151E-4,
33184.0000,-2.03880976E-4,
33188.0000,-2.61532958E-3,
33192.0000,-3.23831057E-3,
33196.0000,1.55537436E-3,
3.32E04,-1.41828728E-3,
33204.0000,-5.02114184E-3,
33208.0000,3.92594934E-3,
33212.0000,3.61492508E-4,
33216.0000,3.93345347E-3,
33220.000,-3.23019130E-3,
33224.0000,-2.62635783E-3,
33228.0000,9.71530622E-4,
33232.0000,-2.02637631E-3,
33236.0000,-2.02694698E-3,
33240.000,-1.45034364E-3,
33244.0000,3.39782826E-4,
33248.0000,-2.29811267E-4,
33252.0000,-8.15466978E-4,
33256.0000,9.38865705E-4,
33260.000,3.99505487E-3,
33264.0000,3.85919993E-4,
33268.0000,5.18337870E-3,
33272.0000,3.73700401E-4,
33276.0000,-4.98164725E-3,
33280.000,-3.23370798E-3,
33284.0000,-1.98962353E-3,
33288.0000,-4.98531573E-3,
33292.0000,1.00488157E-3,
33296.0000,-2.60770903E-3,
3.33E04,3.55101336E-4,
33304.0000,-6.81379531E-3,
33308.0000,-3.28612654E-3,
33312.0000,1.56020187E-3,
33316.0000,3.34120682E-3,
33320.000,-6.78712316E-3,
33324.0000,-2.60309805E-3,
33328.0000,2.14276114E-3,
33332.0000,-1.99862570E-3,
33336.0000,-2.00834638E-3,
33340.000,3.35515523E-3,
33344.0000,3.50652670E-4,
33348.0000,-1.90000210E-4,
33352.0000,6.33132830E-3,
33356.0000,9.64965264E-4,
33360.000,4.55575436E-3,
33364.0000,2.15302268E-3,
33368.0000,1.55991886E-3,
33372.0000,2.75897863E-3,
33376.0000,3.38189653E-4,
33380.000,-2.11224542E-4,
33384.0000,-8.15482694E-4,
33388.0000,-8.44958238E-4,
33392.0000,3.95282684E-3,
33396.0000,-3.82756931E-3,
3.34E04,2.76175560E-3,
33404.0000,3.94717976E-3,
33408.0000,1.55505701E-3,
33412.0000,4.53767832E-3,
33416.0000,3.31988878E-4,
33420.000,-1.97085144E-4,
33424.0000,2.16807751E-3,
33428.0000,-2.04110681E-3,
33432.0000,-2.32161401E-4,
33436.0000,-2.71695404E-4,
33440.000,-2.02183775E-3,
33444.0000,-2.04497995E-3,
33448.0000,9.65548039E-4,
33452.0000,-7.31856888E-3,
33456.0000,-2.41330490E-4,
33460.000,3.86540138E-4,
33464.0000,2.75501492E-3,
33468.0000,4.22139739E-4,
33472.0000,-6.81624468E-3,
33476.0000,3.59799888E-4,
33480.000,-8.24844115E-4,
33484.0000,-8.26339412E-4,
33488.0000,9.52809409E-4,
33492.0000,-3.25902342E-3,
33496.0000,-3.77191324E-3,
3.35E04,9.57560667E-4,
33504.0000,3.32679995E-3,
33508.0000,3.58516874E-4,
33512.0000,-1.44630962E-3,
33516.0000,-2.59583024E-3,
33520.000,-8.49721488E-4,
33524.0000,4.55142371E-3,
33528.0000,-2.27385375E-4,
33532.0000,4.53899847E-3,
33536.0000,-8.20099027E-4,
33540.000,2.14824569E-3,
33544.0000,-2.15674736E-4,
33548.0000,1.56036497E-3,
33552.0000,4.54327697E-3,
33556.0000,-1.43087388E-3,
33560.000,-2.58018053E-3,
33564.0000,-1.43698812E-3,
33568.0000,2.74855713E-3,
33572.0000,-2.41403483E-4,
33576.0000,4.51536011E-3,
33580.000,6.36186311E-3,
33584.0000,3.33541678E-3,
33588.0000,-2.27372526E-4,
33592.0000,3.41145060E-4,
33596.0000,-2.39013199E-4,
3.36E04,-4.97677317E-3,
33604.0000,3.24126770E-4,
33608.0000,1.58798567E-3,
33612.0000,1.55573548E-3,
33616.0000,4.52859467E-3,
33620.000,-7.39198038E-3,
33624.0000,3.32250982E-3,
33628.0000,4.56479099E-3,
33632.0000,-1.43970572E-3,
33636.0000,-1.97173154E-4,
33640.000,3.61301005E-4,
33644.0000,-2.69365701E-4,
33648.0000,-2.27390483E-4,
33652.0000,-8.55864550E-4,
33656.0000,3.34646087E-3,
33660.000,-1.44883548E-3,
33664.0000,3.35057103E-3,
33668.0000,-5.59455063E-3,
33672.0000,1.57334539E-3,
33676.0000,2.17743008E-3,
33680.000,-1.43348461E-3,
33684.0000,-2.06425251E-3,
33688.0000,2.15677521E-3,
33692.0000,-2.60117376E-4,
33696.0000,-2.05927412E-3,
3.37E04,1.57476577E-3,
33704.0000,-4.37775766E-3,
33708.0000,-4.42514848E-3,
33712.0000,9.89877735E-4,
33716.0000,2.18265830E-3,
33720.000,9.78120603E-4,
33724.0000,5.12861088E-3,
33728.0000,-1.43483526E-3,
33732.0000,-1.43552525E-3,
33736.0000,6.34505227E-3,
33740.000,-2.64412956E-3,
33744.0000,-4.39744396E-3,
33748.0000,-2.06899946E-3,
33752.0000,-2.02664267E-3,
33756.0000,9.58815101E-4,
33760.000,-1.42304553E-3,
33764.0000,5.12346905E-3,
33768.0000,-2.01728288E-3,
33772.0000,5.74522419E-3,
33776.0000,-1.42561609E-3,
33780.000,3.61448096E-4,
33784.0000,4.58388077E-3,
33788.0000,3.78955476E-4,
33792.0000,-2.48347525E-4,
33796.0000,-5.63267525E-3,
3.38E04,-5.02001354E-3,
33804.0000,-1.39893126E-3,
33808.0000,-8.52903817E-4,
33812.0000,-1.39964791E-3,
33816.0000,-4.35990188E-3,
33820.000,-8.21776281E-4,
33824.0000,4.54714941E-3,
33828.0000,-3.20594944E-3,
33832.0000,-1.44818053E-3,
33836.0000,-8.45032046E-4,
33840.000,9.62828461E-4,
33844.0000,-2.69447308E-4,
33848.0000,-2.00329861E-3,
33852.0000,9.57531680E-4,
33856.0000,2.75978725E-3,
33860.000,-8.10790632E-4,
33864.0000,-5.64690679E-3,
33868.0000,4.56637563E-3,
33872.0000,-5.64645091E-3,
33876.0000,-2.61451793E-3,
33880.000,2.75116460E-3,
33884.0000,-3.22899316E-3,
33888.0000,4.54807235E-3,
33892.0000,-2.32179475E-4,
33896.0000,-8.13914114E-4,
3.39E04,-1.45429547E-3,
33904.0000,4.54794988E-3,
33908.0000,-8.12300656E-4,
33912.0000,-1.41986832E-3,
33916.0000,-2.10967002E-4,
33920.000,1.56487059E-3,
33924.0000,-2.00338895E-3,
33928.0000,2.72346381E-3,
33932.0000,-8.01996421E-3,
33936.0000,-3.81471915E-3,
33940.000,-2.63036834E-3,
33944.0000,-7.35153304E-3,
33948.0000,-5.57165314E-3,
33952.0000,-7.96509848E-4,
33956.0000,-2.59489240E-3,
33960.000,-6.22625323E-3,
33964.0000,-8.46528215E-4,
33968.0000,2.16072379E-3,
33972.0000,-2.03133165E-3,
33976.0000,9.90256784E-4,
33980.000,-2.64430465E-3,
33984.0000,-1.41766784E-3,
33988.0000,-3.85937560E-3,
33992.0000,9.53525247E-4,
33996.0000,-2.59776041E-3,
3.4E04,-2.03573587E-3,
34004.0000,6.30623708E-3,
34008.0000,4.55257855E-3,
34012.0000,3.93564673E-3,
