Labels,MOF 2 O2  420 nm 20 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,19998.0000,
Step,2.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

10074.0000,2.29694764E-4,
10076.0000,1.25225249E-3,
10078.0000,1.90219886E-4,
10080.000,-2.47847382E-3,
10082.0000,4.85674245E-4,
10084.0000,-5.99475577E-4,
10086.0000,-1.93654723E-3,
10088.0000,-8.73456360E-4,
10090.000,-3.31542775E-4,
10092.0000,-3.25321773E-4,
10094.0000,1.28772750E-3,
10096.0000,-1.94065284E-3,
10098.0000,-6.01574313E-4,
1.01E04,1.76545081E-3,
10102.0000,2.31797545E-4,
10104.0000,-7.59732502E-5,
10106.0000,-3.21161206E-4,
10108.0000,-5.93211371E-5,
10110.000,-1.95308798E-3,
10112.0000,-8.83824774E-4,
10114.0000,2.04110215E-3,
10116.0000,-8.54776881E-4,
10118.0000,2.06802870E-4,
10120.000,-8.75514233E-4,
10122.0000,-5.72467921E-4,
10124.0000,7.12570443E-4,
10126.0000,-1.93856051E-3,
10128.0000,-1.11198495E-3,
10130.000,1.79471634E-3,
10132.0000,1.01668749E-3,
10134.0000,-1.41667086E-3,
10136.0000,4.52328852E-4,
10138.0000,7.39620009E-4,
10140.000,-1.92411162E-3,
10142.0000,4.66897298E-4,
10144.0000,-8.75514233E-4,
10146.0000,-2.72644730E-3,
10148.0000,-1.35868392E-3,
10150.000,-3.46084475E-4,
10152.0000,4.39824973E-4,
10154.0000,-1.15343416E-3,
10156.0000,-2.46814359E-3,
10158.0000,-1.15137757E-3,
10160.000,2.00574257E-4,
10162.0000,-1.12650055E-3,
10164.0000,-1.93027023E-3,
10166.0000,4.50264692E-4,
10168.0000,1.80721947E-3,
10170.000,2.31797545E-4,
10172.0000,-3.14940087E-4,
10174.0000,1.65227597E-4,
10176.0000,-1.66319695E-3,
10178.0000,1.26684771E-3,
10180.000,4.52328852E-4,
10182.0000,-2.44539208E-3,
10184.0000,-1.12029095E-3,
10186.0000,-8.89998162E-4,
10188.0000,-1.94685080E-3,
10190.000,-1.66947779E-3,
10192.0000,-2.97841430E-3,
10194.0000,-8.75474652E-4,
10196.0000,4.56496869E-4,
10198.0000,-3.54444725E-4,
1.02E04,-1.67982723E-3,
10202.0000,9.97967087E-4,
10204.0000,4.71065490E-4,
10206.0000,1.00834074E-3,
10208.0000,-8.83745612E-4,
10210.000,-1.12029095E-3,
10212.0000,-4.68712788E-5,
10214.0000,-3.37763660E-4,
10216.0000,-1.13271002E-3,
10218.0000,2.02676893E-4,
10220.000,7.25082122E-4,
10222.0000,-8.48523807E-4,
10224.0000,-9.14928387E-4,
10226.0000,7.75013468E-4,
10228.0000,1.25849620E-3,
10230.000,-6.32658543E-4,
10232.0000,-3.21161206E-4,
10234.0000,7.29252817E-4,
10236.0000,-2.45572301E-3,
10238.0000,-3.62685969E-4,
10240.000,4.85674245E-4,
10242.0000,-1.41465513E-3,
10244.0000,2.60753045E-3,
10246.0000,-6.28540525E-4,
10248.0000,-2.17449269E-3,
10250.000,4.52368549E-4,
10252.0000,1.83951837E-4,
10254.0000,-2.45162239E-3,
10256.0000,-3.00357700E-4,
10258.0000,-9.08715767E-4,
10260.000,-9.88094034E-5,
10262.0000,2.07452988E-3,
10264.0000,-1.42912101E-3,
10266.0000,-8.56874394E-4,
10268.0000,-1.93030969E-3,
10270.000,2.10968545E-4,
10272.0000,7.12530687E-4,
10274.0000,4.37800569E-4,
10276.0000,-5.93218836E-4,
10278.0000,-1.66114280E-3,
10280.000,-1.11202442E-3,
10282.0000,2.08905534E-4,
10284.0000,9.66688676E-4,
10286.0000,-1.95304852E-3,
10288.0000,-8.54737300E-4,
10290.000,-1.65490131E-3,
10292.0000,1.77723559E-4,
10294.0000,4.56496869E-4,
10296.0000,-1.93860009E-3,
10298.0000,7.22937228E-4,
1.03E04,-1.93650776E-3,
10302.0000,-9.04521148E-4,
10304.0000,4.75193985E-4,
10306.0000,6.75077143E-4,
10308.0000,-1.93030969E-3,
10310.000,-1.37730222E-3,
10312.0000,1.69392879E-4,
10314.0000,-2.43711146E-3,
10316.0000,-7.59732502E-5,
10318.0000,-1.91368908E-3,
10320.000,-8.94192897E-4,
10322.0000,-6.34842218E-5,
10324.0000,9.77101270E-4,
10326.0000,-2.44125188E-3,
10328.0000,-1.62799878E-3,
10330.000,-1.03011756E-4,
10332.0000,-5.91159624E-4,
10334.0000,2.82931165E-3,
10336.0000,-3.50244809E-4,
10338.0000,-3.41924082E-4,
10340.000,-6.13828597E-5,
10342.0000,-1.40014919E-3,
10344.0000,1.88117294E-4,
10346.0000,-3.56465433E-4,
10348.0000,-1.67567958E-3,
10350.000,2.08945203E-4,
10352.0000,-8.83785193E-4,
10354.0000,1.52968708E-3,
10356.0000,-3.19100713E-4,
10358.0000,1.01462065E-3,
10360.000,-1.68393529E-3,
10362.0000,2.89417547E-3,
10364.0000,1.23976532E-3,
10366.0000,-5.87041199E-4,
10368.0000,1.92282809E-4,
10370.000,-8.52718891E-4,
10372.0000,-1.14307215E-3,
10374.0000,-1.41050492E-3,
10376.0000,1.27102365E-3,
10378.0000,-8.75474652E-4,
10380.000,-1.05112922E-4,
10382.0000,-5.97376784E-4,
10384.0000,4.41889075E-4,
10386.0000,7.20871787E-4,
10388.0000,7.04189762E-4,
10390.000,-6.11909607E-4,
10392.0000,7.54237815E-4,
10394.0000,9.54169955E-4,
10396.0000,-2.70579802E-3,
10398.0000,1.24390109E-3,
1.04E04,1.00003381E-3,
10402.0000,1.55678764E-3,
10404.0000,-8.79669504E-4,
10406.0000,2.07030633E-3,
10408.0000,7.47961632E-4,
10410.000,-1.13061385E-3,
10412.0000,-6.97089563E-5,
10414.0000,-1.13891950E-3,
10416.0000,7.37554510E-4,
10418.0000,-6.26441906E-4,
10420.000,-3.33642820E-4,
10422.0000,-3.31582385E-4,
10424.0000,9.79207689E-4,
10426.0000,-1.40631525E-3,
10428.0000,1.26474001E-3,
10430.000,3.39676975E-3,
10432.0000,4.60664975E-4,
10434.0000,-3.39903316E-4,
10436.0000,-1.13065343E-3,
10438.0000,-3.73066548E-4,
10440.000,4.52328852E-4,
10442.0000,-2.22203461E-3,
10444.0000,-1.13065343E-3,
10446.0000,-1.10783183E-3,
10448.0000,-3.29482311E-4,
10450.000,-8.92095501E-4,
10452.0000,-8.50621378E-4,
10454.0000,-8.73416779E-4,
10456.0000,-6.35238757E-5,
10458.0000,1.77683891E-4,
10460.000,-1.12855714E-3,
10462.0000,1.79260597E-3,
10464.0000,-5.76626102E-4,
10466.0000,1.23554992E-3,
10468.0000,7.43830518E-4,
10470.000,-7.80349001E-5,
10472.0000,1.22723868E-3,
10474.0000,4.54432709E-4,
10476.0000,1.79471634E-3,
10478.0000,-8.84222754E-5,
10480.000,-1.67564000E-3,
10482.0000,-3.50205170E-4,
10484.0000,1.81849289E-4,
10486.0000,-3.56465433E-4,
10488.0000,-8.58892745E-4,
10490.000,-1.13065343E-3,
10492.0000,-3.44024098E-4,
10494.0000,-8.65145703E-4,
10496.0000,-1.42912101E-3,
10498.0000,1.00218016E-3,
1.05E04,-8.81687796E-4,
10502.0000,-8.38154578E-4,
10504.0000,-2.48261378E-3,
10506.0000,-1.66533003E-3,
10508.0000,-8.60990258E-4,
10510.000,7.00098753E-4,
10512.0000,-3.52305156E-4,
10514.0000,-8.65145703E-4,
10516.0000,-7.17706353E-5,
10518.0000,-1.38564268E-3,
10520.000,7.50066945E-4,
10522.0000,4.64793382E-4,
10524.0000,-2.44125188E-3,
10526.0000,-1.15133799E-3,
10528.0000,-1.13891950E-3,
10530.000,3.14961397E-3,
10532.0000,1.50047929E-3,
10534.0000,1.26267190E-3,
10536.0000,-6.14225064E-5,
10538.0000,-6.14008284E-4,
10540.000,-3.54405114E-4,
10542.0000,-2.16620695E-3,
10544.0000,-2.45982385E-3,
10546.0000,1.52546889E-3,
10548.0000,-5.82843495E-4,
10550.000,-7.80349001E-5,
10552.0000,2.59915297E-3,
10554.0000,-1.65079301E-3,
10556.0000,-1.40841014E-3,
10558.0000,-1.66738417E-3,
10560.000,-6.97089563E-5,
10562.0000,-5.95317630E-4,
10564.0000,-3.27360816E-3,
10566.0000,-1.41256023E-3,
10568.0000,-2.70989654E-3,
10570.000,9.52143164E-4,
10572.0000,-6.20225153E-4,
10574.0000,-8.48563388E-4,
10576.0000,9.93793830E-4,
10578.0000,-2.48052413E-3,
10580.000,2.62217131E-3,
10582.0000,1.79786424E-4,
10584.0000,-1.05073275E-4,
10586.0000,-1.38149224E-3,
10588.0000,-7.17706353E-5,
10590.000,-8.21978101E-5,
10592.0000,-9.04838598E-5,
10594.0000,-1.14101556E-3,
10596.0000,-2.41431920E-3,
10598.0000,-8.84222754E-5,
1.06E04,-8.73416779E-4,
10602.0000,-1.66114280E-3,
10604.0000,-8.69301031E-4,
10606.0000,-2.44949292E-3,
10608.0000,-3.39863676E-4,
10610.000,-8.52679310E-4,
10612.0000,9.72968002E-4,
10614.0000,-5.87041199E-4,
10616.0000,7.25082122E-4,
10618.0000,2.08492926E-3,
10620.000,-6.82507525E-4,
10622.0000,5.23111492E-4,
10624.0000,-1.69633830E-3,
10626.0000,-1.65494089E-3,
10628.0000,1.63204473E-4,
10630.000,-2.96236511E-4,
10632.0000,1.94345732E-4,
10634.0000,-6.97486103E-5,
10636.0000,-3.33642820E-4,
10638.0000,-3.35703255E-4,
10640.000,-6.01534732E-4,
10642.0000,9.99994110E-4,
10644.0000,-3.66885768E-4,
10646.0000,2.42232258E-4,
10648.0000,-2.18277844E-3,
10650.000,-8.60990258E-4,
10652.0000,-7.38719464E-5,
10654.0000,1.55256921E-3,
10656.0000,-1.11609837E-3,
10658.0000,1.51918165E-3,
10660.000,-6.16067380E-4,
10662.0000,-1.15968287E-3,
10664.0000,2.33860657E-4,
10666.0000,4.58561059E-4,
10668.0000,-4.36782883E-3,
10670.000,4.58600756E-4,
10672.0000,-1.10573554E-3,
10674.0000,-7.17706353E-5,
10676.0000,-1.13891950E-3,
10678.0000,-1.63838861E-3,
10680.000,-6.34796743E-4,
10682.0000,-5.95277990E-4,
10684.0000,4.66897298E-4,
10686.0000,-5.95277990E-4,
10688.0000,1.92243126E-4,
10690.000,-3.31542775E-4,
10692.0000,1.24596909E-3,
10694.0000,7.29213061E-4,
10696.0000,-6.05692621E-4,
10698.0000,-2.20755558E-3,
1.07E04,-1.39390398E-3,
10702.0000,7.27147621E-4,
10704.0000,-9.12870688E-4,
10706.0000,2.25528900E-4,
10708.0000,7.37554510E-4,
10710.000,-5.51976555E-5,
10712.0000,-8.73416779E-4,
10714.0000,1.80510897E-3,
10716.0000,1.83912169E-4,
10718.0000,-8.65106122E-4,
10720.000,9.98006784E-4,
10722.0000,-2.21169810E-3,
10724.0000,7.45896075E-4,
10726.0000,-1.42291572E-3,
10728.0000,-1.91578153E-3,
10730.000,4.54432709E-4,
10732.0000,4.41968470E-4,
10734.0000,-8.69301031E-4,
10736.0000,-4.48094870E-5,
10738.0000,-1.40010961E-3,
10740.000,2.06842538E-4,
10742.0000,4.62768861E-4,
10744.0000,-1.67769415E-3,
10746.0000,-1.39180897E-3,
10748.0000,-3.85586289E-4,
10750.000,4.62768861E-4,
10752.0000,-1.66114280E-3,
10754.0000,-1.38769811E-3,
10756.0000,-1.68389571E-3,
10758.0000,7.20911543E-4,
10760.000,-4.89330632E-5,
10762.0000,-2.17654440E-3,
10764.0000,-3.53969308E-3,
10766.0000,-1.67773361E-3,
10768.0000,-2.17654440E-3,
10770.000,-2.73263385E-3,
10772.0000,-8.98308412E-4,
10774.0000,7.41685566E-4,
10776.0000,-1.90547714E-3,
10778.0000,-6.76076234E-5,
10780.000,1.80510897E-3,
10782.0000,-6.34796743E-4,
10784.0000,-1.95518020E-3,
10786.0000,-3.19061102E-4,
10788.0000,-3.33642820E-4,
10790.000,-1.69223035E-3,
10792.0000,-6.11949188E-4,
10794.0000,7.35449255E-4,
10796.0000,-8.67203576E-4,
10798.0000,4.50264692E-4,
1.08E04,1.26056420E-3,
10802.0000,-6.40973740E-4,
10804.0000,-5.51976555E-5,
10806.0000,-1.40216504E-3,
10808.0000,-5.89100411E-4,
10810.000,-6.13968703E-4,
10812.0000,9.77141084E-4,
10814.0000,4.75193985E-4,
10816.0000,-8.54776881E-4,
10818.0000,-6.28540525E-4,
10820.000,1.81849289E-4,
10822.0000,1.26684771E-3,
10824.0000,4.75233683E-4,
10826.0000,4.83570242E-4,
10828.0000,-1.14718534E-3,
10830.000,-1.13682332E-3,
10832.0000,-1.13065343E-3,
10834.0000,1.80096785E-3,
10836.0000,-1.68598932E-3,
10838.0000,7.25082122E-4,
10840.000,-2.19721883E-3,
10842.0000,-1.37939723E-3,
10844.0000,-2.73681083E-3,
10846.0000,4.54393012E-4,
10848.0000,-1.14722492E-3,
10850.000,-7.38322997E-5,
10852.0000,-1.66943832E-3,
10854.0000,-3.46084475E-4,
10856.0000,-8.56834813E-4,
10858.0000,-2.76782154E-3,
10860.000,-1.95514085E-3,
10862.0000,-3.25294561E-3,
10864.0000,-1.36038298E-5,
10866.0000,-3.51699791E-3,
10868.0000,-3.83526087E-4,
10870.000,7.31318258E-4,
10872.0000,-1.12440425E-3,
10874.0000,1.56897149E-4,
10876.0000,-5.93258417E-4,
10878.0000,-3.25711747E-3,
10880.000,-3.35742865E-4,
10882.0000,-7.18102820E-5,
10884.0000,-1.12855714E-3,
10886.0000,-5.78685373E-4,
10888.0000,1.24394090E-3,
10890.000,-5.95317630E-4,
10892.0000,-9.00366111E-4,
10894.0000,-8.96290236E-4,
10896.0000,-1.39599887E-3,
10898.0000,-3.44024098E-4,
1.09E04,-2.20546452E-3,
10902.0000,-1.93650776E-3,
10904.0000,-3.44024098E-4,
10906.0000,-3.23221699E-4,
10908.0000,-8.90037743E-4,
10910.000,-3.60625680E-4,
10912.0000,-8.52679310E-4,
10914.0000,-3.25282163E-4,
10916.0000,4.75233683E-4,
10918.0000,4.56496869E-4,
10920.000,-1.05033629E-4,
10922.0000,1.51719199E-3,
10924.0000,-8.77572107E-4,
10926.0000,-1.40216504E-3,
10928.0000,-3.33642820E-4,
10930.000,4.58561059E-4,
10932.0000,7.27107865E-4,
10934.0000,2.36500963E-3,
10936.0000,1.28768769E-3,
10938.0000,-1.43117632E-3,
10940.000,-1.12855714E-3,
10942.0000,-8.71398486E-4,
10944.0000,-8.79629923E-4,
10946.0000,-1.94065284E-3,
10948.0000,-1.92616449E-3,
10950.000,-8.73456360E-4,
10952.0000,-8.84222754E-5,
10954.0000,7.64605647E-4,
10956.0000,-1.39801472E-3,
10958.0000,4.60664975E-4,
10960.000,-2.74504651E-3,
10962.0000,-3.56505043E-4,
10964.0000,-2.43297103E-3,
10966.0000,-2.21588020E-3,
10968.0000,-2.69338442E-3,
10970.000,9.81274410E-4,
10972.0000,1.80299859E-3,
10974.0000,4.41968470E-4,
10976.0000,-1.13065343E-3,
10978.0000,1.25014468E-3,
10980.000,-3.50284419E-4,
10982.0000,4.73169435E-4,
10984.0000,1.24803698E-3,
10986.0000,-1.38560322E-3,
10988.0000,-3.66885768E-4,
10990.000,-2.20960728E-3,
10992.0000,-5.99435938E-4,
10994.0000,-9.67478554E-5,
10996.0000,4.60704643E-4,
10998.0000,-3.27421876E-4,
1.1E04,7.35449255E-4,
11002.0000,-7.79952534E-5,
11004.0000,-6.14225064E-5,
11006.0000,-1.41046545E-3,
11008.0000,-2.18277844E-3,
11010.000,-2.20341305E-3,
11012.0000,-3.24058696E-3,
11014.0000,-2.21580127E-3,
11016.0000,-1.41256023E-3,
11018.0000,2.06842538E-4,
11020.000,-9.46863001E-5,
11022.0000,-6.09890092E-4,
11024.0000,-9.46863001E-5,
11026.0000,2.21402763E-4,
11028.0000,4.68961545E-4,
11030.000,1.24600879E-3,
11032.0000,-1.65908865E-3,
11034.0000,-6.11949188E-4,
11036.0000,-1.41461554E-3,
11038.0000,4.79401962E-4,
11040.000,-2.20964663E-3,
11042.0000,7.14635826E-4,
11044.0000,1.00420718E-3,
11046.0000,-3.24058696E-3,
11048.0000,1.51090475E-3,
11050.000,-3.50877689E-3,
11052.0000,-3.35703255E-4,
11054.0000,1.51086494E-3,
11056.0000,-1.66939874E-3,
11058.0000,1.86014731E-4,
11060.000,2.08708085E-3,
11062.0000,1.00003381E-3,
11064.0000,-6.16067380E-4,
11066.0000,-5.89100411E-4,
11068.0000,-1.41248119E-3,
11070.000,4.46096703E-4,
11072.0000,4.25297127E-4,
11074.0000,2.31757876E-4,
11076.0000,1.79786424E-4,
11078.0000,-1.41465513E-3,
11080.000,-1.66529056E-3,
11082.0000,-1.65912812E-3,
11084.0000,-5.09948368E-5,
11086.0000,-8.71358905E-4,
11088.0000,-3.39863676E-4,
11090.000,-8.77572107E-4,
11092.0000,-8.77611688E-4,
11094.0000,-2.76159588E-3,
11096.0000,-5.62092115E-4,
11098.0000,9.81314108E-4,
1.11E04,1.75621040E-4,
11102.0000,-3.21161206E-4,
11104.0000,-1.13686279E-3,
11106.0000,-7.59336035E-5,
11108.0000,-3.46124085E-4,
11110.000,-3.01767746E-3,
11112.0000,-5.89060772E-4,
11114.0000,-1.66529056E-3,
11116.0000,-7.39115931E-5,
11118.0000,1.00007362E-3,
11120.000,-5.91159624E-4,
11122.0000,-6.01534732E-4,
11124.0000,-6.18166057E-4,
11126.0000,-1.40220451E-3,
11128.0000,-5.99475577E-4,
11130.000,-8.73456360E-4,
11132.0000,-3.27982637E-3,
11134.0000,-1.38350821E-3,
11136.0000,-1.15137757E-3,
11138.0000,-2.73267343E-3,
11140.000,-2.18897290E-3,
11142.0000,1.25014468E-3,
11144.0000,-5.51580088E-5,
11146.0000,2.06842538E-4,
11148.0000,-1.41252077E-3,
11150.000,-8.56795232E-4,
11152.0000,9.77141084E-4,
11154.0000,4.79441660E-4,
11156.0000,-1.43532630E-3,
11158.0000,-3.39903316E-4,
11160.000,-1.39176950E-3,
11162.0000,1.79678691E-3,
11164.0000,1.00420718E-3,
11166.0000,4.81466239E-4,
11168.0000,-1.95308798E-3,
11170.000,-3.23221699E-4,
11172.0000,4.29425214E-4,
11174.0000,-8.40252207E-4,
11176.0000,4.64833080E-4,
11178.0000,-5.97376784E-4,
11180.000,1.48606530E-4,
11182.0000,-2.18897290E-3,
11184.0000,-2.60942925E-5,
11186.0000,7.08399923E-4,
11188.0000,-1.65075343E-3,
11190.000,4.29425214E-4,
11192.0000,1.75712944E-3,
11194.0000,-6.76869240E-5,
11196.0000,7.29213061E-4,
11198.0000,-1.15553022E-3,
1.12E04,2.23505500E-4,
11202.0000,-1.94890355E-3,
11204.0000,-1.12440425E-3,
11206.0000,-1.42497104E-3,
11208.0000,-6.18166057E-4,
11210.000,4.48200561E-4,
11212.0000,-1.12025137E-3,
11214.0000,7.37554510E-4,
11216.0000,-6.20225153E-4,
11218.0000,-1.92197971E-3,
11220.000,-5.97416365E-4,
11222.0000,-9.46466535E-5,
11224.0000,-1.40631525E-3,
11226.0000,-1.66319695E-3,
11228.0000,-1.66943832E-3,
11230.000,-5.76665741E-4,
11232.0000,-3.33642820E-4,
11234.0000,-8.63606765E-5,
11236.0000,-1.41663139E-3,
11238.0000,-2.71612266E-3,
11240.000,4.60704643E-4,
11242.0000,1.94345732E-4,
11244.0000,-3.00732045E-3,
11246.0000,1.94345732E-4,
11248.0000,-1.91372854E-3,
11250.000,9.95860551E-4,
11252.0000,-1.12859672E-3,
11254.0000,-2.74918391E-3,
11256.0000,-2.69547314E-3,
11258.0000,-1.67358597E-3,
11260.000,-3.23854014E-3,
11262.0000,-1.68184168E-3,
11264.0000,-2.47638416E-3,
11266.0000,-1.94065284E-3,
11268.0000,-1.14101556E-3,
11270.000,1.86054400E-4,
11272.0000,1.00838044E-3,
11274.0000,-1.94475846E-3,
11276.0000,-1.95304852E-3,
11278.0000,-8.21978101E-5,
11280.000,-1.39184855E-3,
11282.0000,-1.16790878E-3,
11284.0000,-8.21978101E-5,
11286.0000,-3.31542775E-4,
11288.0000,2.07871338E-3,
11290.000,7.70882121E-4,
11292.0000,-1.14101556E-3,
11294.0000,-3.44024098E-4,
11296.0000,9.93793830E-4,
11298.0000,-6.34842218E-5,
1.13E04,-5.82843495E-4,
11302.0000,9.85487248E-4,
11304.0000,-3.44024098E-4,
11306.0000,2.00574257E-4,
11308.0000,-1.42291572E-3,
11310.000,2.04739874E-4,
11312.0000,1.79049559E-3,
11314.0000,1.23765762E-3,
11316.0000,1.29814784E-3,
11318.0000,7.02164136E-4,
11320.000,-8.52679310E-4,
11322.0000,-2.47843447E-3,
11324.0000,7.20871787E-4,
11326.0000,2.04739874E-4,
11328.0000,-6.76472773E-5,
11330.000,3.12449061E-3,
11332.0000,2.34200503E-3,
11334.0000,-2.43092072E-3,
11336.0000,1.27309165E-3,
11338.0000,1.67290389E-4,
11340.000,-1.40216504E-3,
11342.0000,-8.84222754E-5,
11344.0000,-1.14307215E-3,
11346.0000,-1.67978765E-3,
11348.0000,-3.44024098E-4,
11350.000,-3.27421876E-4,
11352.0000,-7.38719464E-5,
11354.0000,-8.65145703E-4,
11356.0000,-1.91996631E-3,
11358.0000,4.46096703E-4,
11360.000,-6.09810872E-4,
11362.0000,-5.99475577E-4,
11364.0000,-8.83864297E-4,
11366.0000,-6.07791357E-4,
11368.0000,-2.21797102E-3,
11370.000,-1.11609837E-3,
11372.0000,4.52328852E-4,
11374.0000,1.79260597E-3,
11376.0000,-8.94153316E-4,
11378.0000,2.00574257E-4,
11380.000,-1.66529056E-3,
11382.0000,-1.42086053E-3,
11384.0000,-3.33642820E-4,
11386.0000,-1.96548342E-3,
11388.0000,-2.19520670E-3,
11390.000,-5.09948368E-5,
11392.0000,7.16701208E-4,
11394.0000,-2.20341305E-3,
11396.0000,-1.68598932E-3,
11398.0000,-3.21200816E-4,
1.14E04,-6.09850453E-4,
11402.0000,4.64833080E-4,
11404.0000,-1.91167556E-3,
11406.0000,-2.22617714E-3,
11408.0000,-6.11909607E-4,
11410.000,-1.69013685E-3,
11412.0000,-8.63048190E-4,
11414.0000,-6.01534732E-4,
11416.0000,-2.47224420E-3,
11418.0000,1.01462065E-3,
11420.000,1.51918165E-3,
11422.0000,1.94345732E-4,
11424.0000,-6.13968703E-4,
11426.0000,-1.16173935E-3,
11428.0000,1.52129063E-3,
11430.000,-1.40007015E-3,
11432.0000,2.10968545E-4,
11434.0000,1.00834074E-3,
11436.0000,1.94345732E-4,
11438.0000,-7.17706353E-5,
11440.000,4.75233683E-4,
11442.0000,1.77799293E-3,
11444.0000,7.25082122E-4,
11446.0000,-8.84222754E-5,
11448.0000,-3.27382237E-4,
11450.000,3.93559830E-3,
11452.0000,-1.11609837E-3,
11454.0000,7.31278560E-4,
11456.0000,1.63125136E-4,
11458.0000,-2.98668467E-3,
11460.000,-1.95924635E-3,
11462.0000,-1.64869928E-3,
11464.0000,7.06294843E-4,
11466.0000,-3.12839926E-4,
11468.0000,-9.06578905E-4,
11470.000,-5.93258417E-4,
11472.0000,-6.55855765E-5,
11474.0000,1.98550959E-4,
11476.0000,7.18806346E-4,
11478.0000,-3.21161206E-4,
11480.000,7.35449255E-4,
11482.0000,-6.34842218E-5,
11484.0000,-1.91372854E-3,
11486.0000,-7.38719464E-5,
11488.0000,-1.65908865E-3,
11490.000,-1.40425994E-3,
11492.0000,-2.71608331E-3,
11494.0000,-1.16379582E-3,
11496.0000,-4.03845357E-3,
11498.0000,4.83570242E-4,
1.15E04,-6.34757162E-4,
11502.0000,-1.67564000E-3,
11504.0000,1.27313146E-3,
11506.0000,2.60757026E-3,
11508.0000,1.77795312E-3,
11510.000,-7.38719464E-5,
11512.0000,-1.40635471E-3,
11514.0000,9.75034665E-4,
11516.0000,-3.64829102E-5,
11518.0000,1.78006338E-3,
11520.000,-1.13274960E-3,
11522.0000,-8.89998162E-4,
11524.0000,-1.41667086E-3,
11526.0000,2.13071238E-4,
11528.0000,1.69392879E-4,
11530.000,-1.13690237E-3,
11532.0000,4.25257429E-4,
11534.0000,-1.91787386E-3,
11536.0000,-2.18068738E-3,
11538.0000,-6.22323772E-4,
11540.000,-3.27421876E-4,
11542.0000,1.71416032E-4,
11544.0000,-6.24382868E-4,
11546.0000,4.54432709E-4,
11548.0000,1.96448338E-4,
11550.000,-6.11909607E-4,
11552.0000,-2.18897290E-3,
11554.0000,-5.72990502E-5,
11556.0000,-2.73267343E-3,
11558.0000,7.16740964E-4,
11560.000,-7.59732502E-5,
11562.0000,-1.89923926E-3,
11564.0000,-2.16829800E-3,
11566.0000,1.90180217E-4,
11568.0000,1.26895553E-3,
11570.000,1.26267190E-3,
11572.0000,-6.22323772E-4,
11574.0000,-2.71612266E-3,
11576.0000,-8.46426236E-4,
11578.0000,-1.94069231E-3,
11580.000,-2.74295802E-3,
11582.0000,-3.00527271E-3,
11584.0000,-2.17859610E-3,
11586.0000,4.48160863E-4,
11588.0000,3.39257345E-3,
11590.000,-6.76472773E-5,
11592.0000,-6.05692621E-4,
11594.0000,-5.51976555E-5,
11596.0000,-1.13476661E-3,
11598.0000,-5.84942347E-4,
1.16E04,-8.00965354E-5,
11602.0000,-1.67149235E-3,
11604.0000,1.81351090E-3,
11606.0000,-8.84222754E-5,
11608.0000,1.92322477E-4,
11610.000,-2.73259450E-3,
11612.0000,4.58561059E-4,
11614.0000,-8.65145703E-4,
11616.0000,-1.65288663E-3,
11618.0000,-1.93860009E-3,
11620.000,7.58408802E-4,
11622.0000,-2.46810401E-3,
11624.0000,-5.93211371E-5,
11626.0000,9.97927389E-4,
11628.0000,-4.68712788E-5,
11630.000,4.89802915E-4,
11632.0000,-9.04521148E-4,
11634.0000,-5.84942347E-4,
11636.0000,-6.18126476E-4,
11638.0000,1.00214034E-3,
11640.000,-1.13476661E-3,
11642.0000,-6.22284191E-4,
11644.0000,1.98511290E-4,
11646.0000,-2.45986320E-3,
11648.0000,-8.67243158E-4,
11650.000,-3.48184461E-4,
11652.0000,-1.66738417E-3,
11654.0000,-8.79629923E-4,
11656.0000,7.35489011E-4,
11658.0000,-7.17706353E-5,
11660.000,-8.83785193E-4,
11662.0000,-1.65908865E-3,
11664.0000,-3.33603210E-4,
11666.0000,9.85487248E-4,
11668.0000,1.25436019E-3,
11670.000,-8.60950677E-4,
11672.0000,-1.93034916E-3,
11674.0000,-3.48144822E-4,
11676.0000,4.81505936E-4,
11678.0000,7.08399923E-4,
11680.000,-1.65079301E-3,
11682.0000,-1.65904919E-3,
11684.0000,1.61102012E-4,
11686.0000,-6.14621604E-5,
11688.0000,-8.69301031E-4,
11690.000,1.02296763E-3,
11692.0000,7.18806346E-4,
11694.0000,-9.10773408E-4,
11696.0000,-1.39599887E-3,
11698.0000,-1.37109624E-3,
1.17E04,-1.40635471E-3,
11702.0000,4.46096703E-4,
11704.0000,-8.63048190E-4,
11706.0000,-5.72593999E-5,
11708.0000,-6.07751776E-4,
11710.000,1.01255381E-3,
11712.0000,4.71065490E-4,
11714.0000,-1.42912101E-3,
11716.0000,-1.93445489E-3,
11718.0000,-1.13476661E-3,
11720.000,-1.92407204E-3,
11722.0000,-6.05732203E-4,
11724.0000,-1.39599887E-3,
11726.0000,2.04739874E-4,
11728.0000,-3.22799096E-5,
11730.000,-2.71407352E-3,
11732.0000,7.12570443E-4,
11734.0000,-6.34757162E-4,
11736.0000,4.89802915E-4,
11738.0000,1.26481953E-3,
11740.000,-8.69301031E-4,
11742.0000,1.79256615E-3,
11744.0000,-5.76626102E-4,
11746.0000,-1.40007015E-3,
11748.0000,-1.14718534E-3,
11750.000,1.26263220E-3,
11752.0000,-1.65494089E-3,
11754.0000,-3.28187272E-3,
11756.0000,-6.03593886E-4,
