Labels,MOF 2 O2  420 nm 40 us Delta OD,
18284.0000,-1.13860180E-3,
18288.0000,-5.04783820E-3,
18292.0000,1.44540775E-3,
18296.0000,1.59311108E-4,
1.83E04,9.66460619E-4,
18304.0000,-8.94911820E-4,
18308.0000,-8.96674290E-4,
18312.0000,-1.15493266E-3,
18316.0000,2.22309516E-3,
18320.000,1.47075814E-4,
18324.0000,1.47686398E-4,
18328.0000,1.46414922E-3,
18332.0000,-5.03898738E-3,
18336.0000,-3.52165196E-4,
18340.000,1.60036128E-4,
18344.0000,-6.38069818E-4,
18348.0000,-3.56343371E-4,
18352.0000,1.96889834E-3,
18356.0000,-1.92237215E-3,
18360.000,4.07037296E-4,
18364.0000,9.38652956E-4,
18368.0000,-5.05765062E-3,
18372.0000,-1.15478493E-3,
18376.0000,-2.20307917E-3,
18380.000,-1.28477302E-4,
18384.0000,1.17676798E-3,
18388.0000,-1.66518718E-3,
18392.0000,6.77210395E-4,
18396.0000,1.62653159E-4,
1.84E04,-2.18135235E-3,
18404.0000,-6.87203463E-3,
18408.0000,-2.21958826E-3,
18412.0000,-4.26508533E-3,
18416.0000,1.49837782E-4,
18420.000,-2.72126170E-3,
18424.0000,-1.01915786E-4,
18428.0000,-1.12844899E-3,
18432.0000,-1.66925252E-3,
18436.0000,-6.20045292E-4,
18440.000,-2.20795930E-3,
18444.0000,-1.92884612E-3,
18448.0000,-3.65120679E-4,
18452.0000,-1.15229562E-3,
18456.0000,3.24900169E-3,
18460.000,-8.85028508E-4,
18464.0000,6.67029293E-4,
18468.0000,2.99201347E-3,
18472.0000,4.06646082E-4,
18476.0000,1.94646418E-3,
18480.000,1.70937378E-3,
18484.0000,-1.40029995E-3,
18488.0000,-1.40006130E-3,
18492.0000,-3.75639007E-4,
18496.0000,-1.42088230E-3,
1.85E04,-2.70796707E-3,
18504.0000,-3.76112526E-3,
18508.0000,1.95208192E-3,
18512.0000,1.73595181E-4,
18516.0000,1.71947421E-3,
18520.000,6.82230457E-4,
18524.0000,1.70196465E-4,
18528.0000,-2.71923444E-3,
18532.0000,1.66040700E-4,
18536.0000,-2.43377965E-3,
18540.000,-3.58246354E-4,
18544.0000,1.21688331E-3,
18548.0000,1.17874495E-3,
18552.0000,-3.82856815E-4,
18556.0000,-1.93246058E-3,
18560.000,-3.57873854E-4,
18564.0000,-1.66149996E-3,
18568.0000,-3.61732469E-4,
18572.0000,-3.67902976E-4,
18576.0000,-1.15441787E-3,
18580.000,3.25758220E-3,
18584.0000,-2.70494004E-3,
18588.0000,-8.96985177E-4,
18592.0000,6.71092072E-4,
18596.0000,-1.65017974E-3,
1.86E04,6.53917552E-4,
18604.0000,4.28779190E-3,
18608.0000,9.37811739E-4,
18612.0000,1.63884266E-4,
18616.0000,1.73436740E-4,
18620.000,-2.17867061E-3,
18624.0000,1.35636365E-4,
18628.0000,2.75123469E-3,
18632.0000,-3.49959056E-3,
18636.0000,-1.19161617E-4,
18640.000,6.58988953E-4,
18644.0000,-2.69682449E-3,
18648.0000,-3.88962129E-4,
18652.0000,2.22693873E-3,
18656.0000,1.36254035E-4,
18660.000,1.69841771E-3,
18664.0000,-6.33286370E-4,
18668.0000,-1.68426184E-3,
18672.0000,1.44388690E-3,
18676.0000,1.70645700E-3,
18680.000,-2.19829753E-3,
18684.0000,-3.49338539E-3,
18688.0000,9.21818253E-4,
18692.0000,2.23147427E-3,
18696.0000,1.45554042E-3,
1.87E04,6.90343673E-4,
18704.0000,3.78147559E-3,
18708.0000,1.19989889E-3,
18712.0000,9.28427093E-4,
18716.0000,4.01051831E-4,
18720.000,9.18820093E-4,
18724.0000,-1.38055955E-4,
18728.0000,-1.41070085E-3,
18732.0000,-6.34730386E-4,
18736.0000,-6.40392303E-4,
18740.000,3.98946693E-4,
18744.0000,-1.41355570E-3,
18748.0000,1.68161280E-3,
18752.0000,1.43014142E-4,
18756.0000,-1.16714952E-3,
18760.000,-2.97376420E-3,
18764.0000,-1.94087182E-3,
18768.0000,9.25482891E-4,
18772.0000,-3.67152999E-4,
18776.0000,-6.09437062E-4,
18780.000,-4.02125483E-3,
18784.0000,9.14485427E-4,
18788.0000,4.19354357E-4,
18792.0000,6.55890093E-4,
18796.0000,1.97012490E-3,
1.88E04,-1.28906526E-4,
18804.0000,-6.35337259E-4,
18808.0000,-2.95797689E-3,
18812.0000,-8.94753437E-4,
18816.0000,1.97108462E-3,
18820.000,1.45551725E-3,
18824.0000,-1.67055347E-3,
18828.0000,-9.24910055E-5,
18832.0000,1.71141862E-3,
18836.0000,-1.14227715E-3,
18840.000,-1.07620428E-4,
18844.0000,2.20888108E-3,
18848.0000,1.17376645E-3,
18852.0000,-2.70800572E-3,
18856.0000,-8.92858661E-4,
18860.000,-1.14893948E-3,
18864.0000,-1.65871601E-3,
18868.0000,-1.93857320E-3,
18872.0000,1.55881018E-4,
18876.0000,1.43041892E-4,
18880.000,-1.41270424E-3,
18884.0000,-3.23310471E-3,
18888.0000,-8.92961631E-4,
18892.0000,-6.23673783E-4,
18896.0000,-4.79941443E-3,
1.89E04,-3.23594571E-3,
18904.0000,-1.40839326E-3,
18908.0000,-5.86180203E-3,
18912.0000,4.26280749E-4,
18916.0000,-1.43585366E-3,
18920.000,1.50484557E-4,
18924.0000,-2.96105444E-3,
18928.0000,-9.11234936E-4,
18932.0000,-1.67737808E-3,
18936.0000,-1.67490810E-3,
18940.000,1.95995742E-3,
18944.0000,1.71705603E-3,
18948.0000,-1.91883591E-3,
18952.0000,1.47180268E-4,
18956.0000,-2.71410262E-3,
18960.000,-2.97507131E-3,
18964.0000,-1.41422357E-3,
18968.0000,-2.97191320E-3,
18972.0000,-3.61067330E-4,
18976.0000,-3.69870715E-4,
18980.000,-1.40567159E-3,
18984.0000,-1.65537326E-3,
18988.0000,-6.84373954E-5,
18992.0000,1.95793668E-3,
18996.0000,-1.92127784E-3,
1.9E04,-1.14463782E-3,
19004.0000,-1.40127656E-3,
19008.0000,-2.16660649E-3,
19012.0000,-1.15705177E-3,
19016.0000,-8.72571312E-4,
19020.000,-1.93332043E-3,
19024.0000,-1.41603919E-3,
19028.0000,-2.96969269E-3,
19032.0000,1.68711573E-4,
19036.0000,-1.41551811E-3,
19040.000,3.89496272E-4,
19044.0000,6.53721858E-4,
19048.0000,-1.15835504E-3,
19052.0000,-2.19825888E-3,
19056.0000,-1.13877363E-3,
19060.000,-3.23999836E-3,
19064.0000,-1.66277238E-3,
19068.0000,-1.14481186E-3,
19072.0000,2.52020312E-3,
19076.0000,4.02504578E-3,
19080.000,-1.67005497E-3,
19084.0000,2.22659251E-3,
19088.0000,-9.01121530E-4,
19092.0000,-8.66985793E-5,
19096.0000,9.38580721E-4,
1.91E04,-6.47729205E-4,
19104.0000,-1.66721770E-3,
19108.0000,-1.42114540E-3,
19112.0000,-6.37699733E-4,
19116.0000,9.48413333E-4,
19120.000,4.22905810E-4,
19124.0000,-1.12625756E-4,
19128.0000,6.60128309E-4,
19132.0000,-1.14681563E-4,
19136.0000,4.03371116E-4,
19140.000,-1.41530670E-3,
19144.0000,1.19783240E-3,
19148.0000,-9.13303869E-4,
19152.0000,-1.68719795E-3,
19156.0000,-2.18976266E-3,
19160.000,-2.19079410E-3,
19164.0000,1.19279698E-3,
19168.0000,-2.49978923E-3,
19172.0000,-2.70805974E-3,
19176.0000,-6.45085005E-4,
19180.000,-8.84097826E-4,
19184.0000,1.99344917E-3,
19188.0000,-4.01861360E-3,
19192.0000,-1.39174284E-3,
19196.0000,-2.43901834E-3,
1.92E04,-1.13680423E-3,
19204.0000,1.95845729E-3,
19208.0000,1.46449008E-3,
19212.0000,1.39670374E-4,
19216.0000,-8.82850727E-4,
19220.000,-3.48656834E-3,
19224.0000,1.18140108E-3,
19228.0000,-2.45556724E-3,
19232.0000,-6.28645706E-4,
19236.0000,-1.15884759E-3,
19240.000,-1.14664703E-3,
19244.0000,-1.42494973E-3,
19248.0000,-3.86598258E-4,
19252.0000,-1.64978474E-3,
19256.0000,6.55027980E-4,
19260.000,-6.35203090E-4,
19264.0000,3.94788105E-4,
19268.0000,-2.19428656E-3,
19272.0000,-1.29873719E-4,
19276.0000,6.71076472E-4,
19280.000,-2.45414465E-3,
19284.0000,-6.27369678E-4,
19288.0000,-3.66832654E-4,
19292.0000,1.63310266E-4,
19296.0000,1.45005598E-3,
1.93E04,-1.66240288E-3,
19304.0000,-1.65711727E-3,
19308.0000,-3.75639065E-4,
19312.0000,1.18825608E-3,
19316.0000,-3.54848220E-4,
19320.000,-3.23448004E-3,
19324.0000,9.32231429E-4,
19328.0000,-6.39397127E-4,
19332.0000,1.43521372E-3,
19336.0000,-3.77863325E-4,
19340.000,-5.04634483E-3,
19344.0000,-6.10812567E-4,
19348.0000,-1.68106460E-3,
19352.0000,9.43198800E-4,
19356.0000,9.49281850E-4,
19360.000,1.97009719E-3,
19364.0000,9.30090435E-4,
19368.0000,-1.92400231E-3,
19372.0000,2.21677916E-3,
19376.0000,-2.20442447E-3,
19380.000,-3.90420028E-4,
19384.0000,-1.18788434E-4,
19388.0000,-3.82090046E-4,
19392.0000,6.60009508E-4,
19396.0000,3.52062518E-3,
1.94E04,-4.01039096E-3,
19404.0000,-2.19760649E-3,
19408.0000,-2.97513767E-3,
19412.0000,-6.10360003E-4,
19416.0000,9.11340583E-4,
19420.000,6.48634974E-4,
19424.0000,-1.94508652E-3,
19428.0000,-1.25309583E-4,
19432.0000,1.96979498E-3,
19436.0000,-4.80189174E-3,
19440.000,-1.41960301E-3,
19444.0000,-1.40435924E-3,
19448.0000,-2.19375500E-3,
19452.0000,3.27409897E-3,
19456.0000,1.98305445E-3,
19460.000,-2.21000100E-3,
19464.0000,-2.19574641E-3,
19468.0000,-1.14495447E-3,
19472.0000,-1.66645017E-3,
19476.0000,-3.22174514E-3,
19480.000,-9.01120249E-4,
19484.0000,4.05613333E-4,
19488.0000,-2.98401760E-3,
19492.0000,2.76965974E-3,
19496.0000,-1.45885115E-3,
1.95E04,-6.30876049E-4,
19504.0000,1.17520522E-3,
19508.0000,-6.52242918E-4,
19512.0000,-1.16072607E-3,
19516.0000,1.36224015E-4,
19520.000,3.51949246E-3,
19524.0000,1.45350769E-3,
19528.0000,6.51777955E-4,
19532.0000,1.46700942E-3,
19536.0000,6.78233337E-4,
19540.000,1.37638170E-4,
19544.0000,4.29002655E-4,
19548.0000,3.01679689E-3,
19552.0000,-1.18741627E-4,
19556.0000,-2.46568443E-3,
19560.000,4.11829300E-4,
19564.0000,-1.41148793E-3,
19568.0000,6.57930505E-4,
19572.0000,-1.19743010E-4,
19576.0000,9.23025305E-4,
19580.000,-1.18780248E-4,
19584.0000,-1.66080322E-3,
19588.0000,-1.28431333E-4,
19592.0000,-1.42797397E-3,
19596.0000,2.20466102E-3,
1.96E04,1.72747299E-4,
19604.0000,-1.10202804E-4,
19608.0000,-8.86563794E-4,
19612.0000,-1.07598287E-4,
19616.0000,1.16816885E-3,
19620.000,1.69189379E-3,
19624.0000,1.43606775E-3,
19628.0000,-8.80733365E-4,
19632.0000,-3.20829311E-3,
19636.0000,-3.75171495E-3,
19640.000,-3.96804971E-4,
19644.0000,3.79766640E-3,
19648.0000,3.93380556E-4,
19652.0000,6.85369130E-4,
19656.0000,9.46138112E-4,
19660.000,-3.22116609E-3,
19664.0000,-1.93444244E-3,
19668.0000,-1.42110663E-3,
19672.0000,-3.46436718E-4,
19676.0000,-3.65914719E-4,
19680.000,4.13201371E-4,
19684.0000,4.08624473E-4,
19688.0000,-3.47847957E-3,
19692.0000,-1.92182150E-3,
19696.0000,-1.68106088E-3,
1.97E04,2.21489533E-3,
19704.0000,-1.14870281E-3,
19708.0000,-1.40062778E-3,
19712.0000,-1.94456428E-3,
19716.0000,-1.13855721E-3,
19720.000,1.70971034E-3,
19724.0000,-8.86549533E-4,
19728.0000,-4.01009340E-3,
19732.0000,1.45253015E-3,
19736.0000,1.70567317E-3,
19740.000,-6.15600904E-4,
19744.0000,6.62842242E-4,
19748.0000,-6.34507916E-4,
19752.0000,-1.40342582E-3,
19756.0000,-3.60676117E-4,
19760.000,-3.55322351E-4,
19764.0000,-1.67615502E-3,
19768.0000,1.17088784E-3,
19772.0000,1.18310750E-3,
19776.0000,-2.22422229E-3,
19780.000,1.54535170E-4,
19784.0000,-1.68958213E-3,
19788.0000,-3.22514027E-3,
19792.0000,1.57953633E-4,
19796.0000,-1.15013157E-3,
1.98E04,-2.70496542E-3,
19804.0000,-1.67088560E-3,
19808.0000,3.27132270E-3,
19812.0000,-6.42645580E-4,
19816.0000,-8.84770532E-4,
19820.000,-1.67535699E-3,
19824.0000,-1.93890242E-3,
19828.0000,-3.69158864E-4,
19832.0000,1.38299598E-4,
19836.0000,2.46737851E-3,
19840.000,-3.77849210E-4,
19844.0000,-8.99072969E-4,
19848.0000,-1.14894018E-3,
19852.0000,6.70135429E-4,
19856.0000,-8.97156133E-4,
19860.000,-1.13886071E-3,
19864.0000,1.71179080E-3,
19868.0000,1.17580616E-3,
19872.0000,-1.15435896E-3,
19876.0000,6.87319320E-4,
19880.000,-2.19855877E-3,
19884.0000,-2.16853921E-3,
19888.0000,-1.93856878E-3,
19892.0000,-1.42083946E-3,
19896.0000,9.28968773E-4,
1.99E04,-6.35414675E-4,
19904.0000,9.27022076E-4,
19908.0000,1.17881421E-3,
19912.0000,-8.88563634E-4,
19916.0000,-2.20928947E-3,
19920.000,-2.19148863E-3,
19924.0000,1.19730446E-3,
19928.0000,-1.92397228E-3,
19932.0000,-1.15053204E-3,
19936.0000,-6.20313862E-4,
19940.000,-8.82880471E-4,
19944.0000,9.10199771E-4,
19948.0000,-2.45062518E-3,
19952.0000,-2.97378283E-3,
19956.0000,-1.94953987E-3,
19960.000,-1.68192224E-3,
19964.0000,6.85221166E-4,
19968.0000,-1.22206780E-4,
19972.0000,-3.21300747E-3,
19976.0000,-1.92235492E-3,
19980.000,2.24916846E-3,
19984.0000,1.38959134E-4,
19988.0000,-2.72024400E-3,
19992.0000,1.68708072E-3,
19996.0000,-2.45117722E-3,
2E04,-1.02381389E-4,
20004.0000,-2.96260207E-3,
20008.0000,4.14396258E-4,
20012.0000,4.12836118E-4,
20016.0000,-2.46511470E-3,
20020.000,-3.76922399E-4,
20024.0000,-2.19895574E-3,
20028.0000,-1.22778074E-4,
20032.0000,-2.19112844E-3,
20036.0000,-1.28975749E-4,
20040.000,-2.45782523E-3,
20044.0000,-2.20856816E-3,
20048.0000,-2.44306237E-3,
20052.0000,-1.39061784E-4,
20056.0000,6.66948501E-4,
20060.000,-2.18491047E-3,
20064.0000,1.18772360E-3,
20068.0000,1.43455574E-3,
20072.0000,-1.41246233E-3,
20076.0000,-3.92574148E-4,
20080.000,-1.17744792E-4,
20084.0000,-1.94800645E-3,
20088.0000,1.40292774E-4,
20092.0000,6.61968486E-4,
20096.0000,1.69457518E-4,
2.01E04,-6.42864674E-4,
20104.0000,-2.98188557E-3,
20108.0000,-6.08136877E-4,
20112.0000,-1.94416114E-3,
20116.0000,-2.94121355E-3,
20120.000,-3.23322602E-3,
20124.0000,1.18767063E-3,
20128.0000,-1.23849735E-4,
20132.0000,-2.95570912E-3,
20136.0000,-3.22374864E-3,
20140.000,3.97838739E-4,
20144.0000,6.77098462E-4,
20148.0000,-1.95206981E-3,
20152.0000,3.52069549E-3,
20156.0000,-1.07155392E-4,
20160.000,1.18100422E-3,
20164.0000,-1.92609942E-3,
20168.0000,-1.43586629E-4,
20172.0000,1.17858476E-3,
20176.0000,-1.93619321E-3,
20180.000,1.69726764E-3,
20184.0000,-2.46917200E-3,
20188.0000,1.17163791E-3,
20192.0000,3.28057306E-3,
20196.0000,-3.61275976E-4,
2.02E04,-8.94932833E-4,
20204.0000,-1.02010767E-4,
20208.0000,1.45397789E-3,
20212.0000,-2.96935858E-3,
20216.0000,2.47746659E-3,
20220.000,9.32782132E-4,
20224.0000,6.81174803E-4,
20228.0000,4.13896953E-4,
20232.0000,-4.01544571E-3,
20236.0000,1.78301387E-4,
20240.000,-1.41217187E-3,
20244.0000,6.64146675E-4,
20248.0000,-2.95462296E-3,
20252.0000,1.45687853E-4,
20256.0000,9.38601093E-4,
20260.000,1.71294285E-3,
20264.0000,-3.54877877E-4,
20268.0000,-1.66931306E-3,
20272.0000,-1.16647105E-4,
20276.0000,-8.84730311E-4,
20280.000,-2.45671510E-3,
20284.0000,-1.15221692E-3,
20288.0000,-3.71029630E-4,
20292.0000,-4.02578339E-3,
20296.0000,-2.47761351E-3,
2.03E04,-8.96690588E-4,
20304.0000,3.52216233E-3,
20308.0000,4.15984512E-4,
20312.0000,4.06318926E-4,
20316.0000,-2.19168072E-3,
20320.000,1.97309349E-3,
20324.0000,1.56616108E-4,
20328.0000,-1.14280847E-3,
20332.0000,1.70817156E-3,
20336.0000,-1.12600380E-3,
20340.000,2.74762814E-3,
20344.0000,1.49038548E-4,
20348.0000,-1.14879000E-3,
20352.0000,-2.46084970E-3,
20356.0000,2.20874744E-3,
20360.000,4.13087080E-4,
20364.0000,-3.65547545E-4,
20368.0000,-6.20025909E-4,
20372.0000,-4.02601575E-3,
20376.0000,1.51072833E-4,
20380.000,1.46191253E-3,
20384.0000,1.46457471E-3,
20388.0000,-2.96243303E-3,
20392.0000,6.59111538E-4,
20396.0000,-3.21496953E-3,
2.04E04,3.90864239E-4,
20404.0000,6.58973644E-4,
20408.0000,3.87447799E-4,
20412.0000,2.47154455E-3,
20416.0000,-6.33614894E-4,
20420.000,2.45724688E-3,
20424.0000,-1.41174684E-3,
20428.0000,-6.37946243E-4,
20432.0000,-1.30928078E-4,
20436.0000,2.21480336E-3,
20440.000,-1.93709868E-3,
20444.0000,-3.73374717E-3,
20448.0000,-6.43577951E-4,
20452.0000,-2.46102689E-3,
20456.0000,-2.19038874E-3,
20460.000,-1.14921865E-3,
20464.0000,-2.19969917E-3,
20468.0000,-4.00299532E-3,
20472.0000,-2.45932792E-3,
20476.0000,-6.25203771E-4,
20480.000,-8.61915410E-4,
20484.0000,-2.20003771E-3,
20488.0000,-1.95099378E-3,
20492.0000,-1.15881034E-3,
20496.0000,9.13634954E-4,
2.05E04,-2.96087516E-3,
20504.0000,-1.93909404E-3,
20508.0000,1.21656153E-3,
20512.0000,-6.11156784E-3,
20516.0000,-4.26514493E-3,
20520.000,-1.91882346E-3,
20524.0000,1.45613798E-3,
20528.0000,-1.14284735E-3,
20532.0000,1.72104617E-3,
20536.0000,-1.14464376E-3,
20540.000,3.98836797E-4,
20544.0000,-1.16482237E-3,
20548.0000,1.96797401E-3,
20552.0000,-3.75883514E-3,
20556.0000,-1.65541680E-3,
20560.000,1.17574271E-3,
20564.0000,1.97709468E-3,
20568.0000,-3.21430317E-3,
20572.0000,6.74179988E-4,
20576.0000,4.15108370E-4,
20580.000,1.19976199E-3,
20584.0000,-3.64387000E-4,
20588.0000,-2.94493116E-3,
20592.0000,-2.21070205E-3,
20596.0000,6.58133707E-4,
2.06E04,3.25005478E-3,
20604.0000,-1.41656422E-3,
20608.0000,-2.71314499E-3,
20612.0000,-2.96817580E-3,
20616.0000,-6.31785369E-4,
20620.000,4.22899000E-4,
20624.0000,2.73986207E-3,
20628.0000,-6.38582569E-4,
20632.0000,1.45289593E-3,
20636.0000,-2.45465385E-3,
20640.000,-3.65982851E-4,
20644.0000,2.48600240E-3,
20648.0000,-1.40104617E-3,
20652.0000,6.48983638E-4,
20656.0000,-2.19103042E-3,
20660.000,-1.40564749E-3,
20664.0000,-6.23011438E-4,
20668.0000,-1.66684738E-3,
20672.0000,-1.41534093E-3,
20676.0000,4.08572552E-4,
20680.000,-8.74585356E-4,
20684.0000,-6.26410998E-4,
20688.0000,-1.93940406E-3,
20692.0000,-3.49353720E-3,
20696.0000,-1.15454895E-3,
2.07E04,1.32089350E-4,
20704.0000,-8.78300052E-4,
20708.0000,-1.14875333E-3,
20712.0000,-1.03404251E-4,
20716.0000,-1.67127303E-3,
20720.000,-8.92838812E-4,
20724.0000,1.63300778E-4,
20728.0000,-6.13742508E-4,
20732.0000,6.82313985E-4,
20736.0000,-1.42059464E-3,
20740.000,-1.15493487E-3,
20744.0000,-2.71409471E-3,
20748.0000,-1.66841561E-3,
20752.0000,-1.41451333E-3,
20756.0000,4.05441155E-4,
20760.000,-1.14231452E-3,
20764.0000,2.99502956E-3,
20768.0000,-1.14225630E-4,
20772.0000,-3.21898889E-3,
20776.0000,-1.15248316E-3,
20780.000,-3.21779586E-3,
20784.0000,-2.19929707E-3,
20788.0000,-8.83025525E-4,
20792.0000,-4.78884811E-3,
20796.0000,-6.22641994E-4,
2.08E04,9.39783582E-4,
20804.0000,-1.14280987E-3,
20808.0000,-1.14714319E-3,
20812.0000,4.56400914E-3,
20816.0000,-1.40417984E-3,
20820.000,-1.41882605E-3,
20824.0000,-3.76423798E-3,
20828.0000,-1.15455047E-3,
20832.0000,-2.98241200E-3,
20836.0000,9.26633424E-4,
20840.000,-1.21827215E-4,
20844.0000,2.75063375E-3,
20848.0000,-2.45152856E-3,
20852.0000,-1.41100306E-3,
20856.0000,-1.66314642E-3,
20860.000,3.98507196E-4,
20864.0000,1.97518850E-3,
20868.0000,6.72089343E-4,
20872.0000,9.25509841E-4,
20876.0000,-8.88732029E-4,
20880.000,8.87849717E-4,
20884.0000,1.20404176E-3,
20888.0000,-1.14079274E-3,
20892.0000,1.70686166E-3,
20896.0000,2.25705048E-3,
2.09E04,-2.45065009E-3,
20904.0000,6.60031044E-4,
20908.0000,9.24980559E-4,
20912.0000,-1.42775080E-3,
20916.0000,3.50440689E-3,
20920.000,1.17144058E-3,
20924.0000,-2.17777141E-3,
20928.0000,-4.51391516E-3,
20932.0000,-1.68915628E-3,
20936.0000,-1.09775006E-4,
20940.000,-2.45092739E-3,
20944.0000,-1.92049972E-3,
20948.0000,1.68784498E-3,
20952.0000,-1.92750501E-3,
20956.0000,4.18293232E-4,
20960.000,-4.01858240E-3,
20964.0000,1.21259573E-3,
20968.0000,-6.21214393E-4,
20972.0000,3.53909773E-3,
20976.0000,1.70274184E-3,
20980.000,-3.89818917E-4,
20984.0000,-3.89099441E-4,
20988.0000,1.18806970E-3,
20992.0000,-6.47602370E-4,
20996.0000,-3.48144956E-3,
2.1E04,1.44510902E-3,
21004.0000,3.24744033E-3,
21008.0000,9.53743642E-4,
21012.0000,2.99916812E-3,
21016.0000,-9.00976127E-4,
21020.000,9.19998332E-4,
21024.0000,-9.23250220E-4,
21028.0000,-2.98611913E-3,
21032.0000,1.44008338E-3,
21036.0000,2.21286062E-3,
21040.000,4.06594161E-4,
21044.0000,2.75585335E-3,
21048.0000,-3.83599719E-4,
21052.0000,3.01403692E-3,
21056.0000,-1.43173814E-3,
21060.000,1.96807645E-3,
21064.0000,-1.42059068E-3,
21068.0000,6.63146726E-4,
21072.0000,-6.13287732E-4,
21076.0000,-6.34261582E-4,
21080.000,-1.67161378E-3,
21084.0000,-2.70694681E-3,
21088.0000,-8.93625838E-5,
21092.0000,-2.46102456E-3,
21096.0000,6.67037151E-4,
2.11E04,-3.81732418E-4,
21104.0000,1.48575555E-3,
21108.0000,-1.68189977E-3,
21112.0000,6.76092401E-4,
21116.0000,-8.88581562E-4,
21120.000,1.37628274E-4,
21124.0000,-1.04467523E-4,
21128.0000,-2.70991889E-3,
21132.0000,-1.40597031E-3,
21136.0000,-1.92393363E-3,
21140.000,-1.15841324E-3,
21144.0000,-1.41555897E-3,
21148.0000,-1.15310505E-3,
21152.0000,-6.34335796E-4,
21156.0000,1.71459699E-3,
21160.000,1.96468714E-3,
21164.0000,-3.68968875E-4,
21168.0000,-1.14026805E-3,
21172.0000,9.15373734E-4,
21176.0000,-1.06574051E-4,
21180.000,-1.14651676E-3,
21184.0000,1.61252712E-4,
21188.0000,-6.29127433E-4,
21192.0000,4.85249935E-3,
21196.0000,-1.95735251E-3,
2.12E04,1.68736104E-3,
21204.0000,-1.69204012E-3,
21208.0000,1.19527022E-3,
21212.0000,1.69066712E-3,
21216.0000,1.18885119E-3,
21220.000,1.32201356E-4,
21224.0000,-1.15250295E-3,
21228.0000,2.22269446E-3,
21232.0000,-6.70961745E-4,
21236.0000,-3.26166535E-3,
21240.000,-1.16263633E-3,
21244.0000,2.49190209E-3,
21248.0000,-1.40584435E-3,
21252.0000,-1.91574555E-3,
21256.0000,-1.39675639E-3,
21260.000,-8.88389186E-4,
21264.0000,4.05125087E-4,
21268.0000,4.07823769E-4,
21272.0000,3.99204262E-4,
21276.0000,1.49167536E-4,
21280.000,1.96300331E-3,
21284.0000,-1.16493134E-3,
21288.0000,2.21245643E-3,
21292.0000,-3.73860425E-3,
21296.0000,-1.43076153E-3,
2.13E04,-1.21186458E-4,
21304.0000,-1.67651102E-3,
21308.0000,-1.93250796E-3,
21312.0000,6.65983185E-4,
21316.0000,1.69845438E-3,
21320.000,-3.57103534E-4,
21324.0000,-1.14272581E-4,
21328.0000,9.31693707E-4,
21332.0000,-8.76671169E-4,
21336.0000,-6.39268663E-4,
21340.000,-6.04999601E-4,
21344.0000,-1.67542812E-3,
21348.0000,-1.07585875E-4,
21352.0000,-2.71006371E-3,
21356.0000,-2.72018602E-3,
21360.000,-6.26405759E-4,
21364.0000,-8.84831185E-4,
21368.0000,-1.68345741E-3,
21372.0000,9.29022557E-4,
21376.0000,-1.41523313E-3,
21380.000,-1.13765629E-4,
21384.0000,-3.24133784E-3,
21388.0000,-1.16126111E-3,
21392.0000,-3.67036788E-4,
21396.0000,-8.92923446E-4,
2.14E04,-4.52612666E-3,
21404.0000,-1.66554726E-3,
21408.0000,-3.60269478E-4,
21412.0000,-1.40568125E-3,
21416.0000,-2.71927891E-3,
21420.000,-2.97524361E-3,
21424.0000,1.19175599E-3,
21428.0000,-1.68102607E-3,
21432.0000,1.73543638E-3,
21436.0000,-1.66558288E-3,
21440.000,-2.92390725E-3,
21444.0000,-1.91313366E-3,
21448.0000,-8.66534712E-4,
21452.0000,-9.38709709E-5,
21456.0000,-1.65550585E-3,
21460.000,9.22114123E-4,
21464.0000,1.46368868E-4,
21468.0000,9.36823722E-4,
21472.0000,6.77240605E-4,
21476.0000,-1.41454220E-3,
21480.000,-3.25003779E-3,
21484.0000,9.31074959E-4,
21488.0000,4.02815262E-4,
21492.0000,-1.42182736E-3,
21496.0000,-2.96396692E-3,
2.15E04,1.72128974E-4,
21504.0000,1.45407498E-3,
21508.0000,1.42322446E-4,
21512.0000,-1.13652088E-4,
21516.0000,2.49786628E-3,
21520.000,-1.16093107E-3,
21524.0000,-1.91754126E-3,
21528.0000,3.87969369E-4,
21532.0000,-1.40259869E-3,
21536.0000,-1.40634039E-3,
21540.000,-1.42625335E-3,
21544.0000,-2.71415082E-3,
21548.0000,1.63446501E-4,
21552.0000,-6.31632400E-4,
21556.0000,9.47413326E-4,
21560.000,1.76961534E-4,
21564.0000,-2.69686198E-3,
21568.0000,-8.78691440E-4,
21572.0000,-1.67618878E-3,
21576.0000,-3.82672297E-4,
21580.000,-1.66890107E-3,
21584.0000,-2.71416642E-3,
21588.0000,-1.00840436E-4,
21592.0000,-9.37648365E-5,
21596.0000,-3.74833820E-3,
2.16E04,-1.92954543E-3,
21604.0000,1.20525958E-3,
21608.0000,-2.44396226E-3,
21612.0000,-9.79262841E-5,
21616.0000,-1.14272186E-3,
21620.000,-2.96304142E-3,
21624.0000,-3.00797913E-3,
21628.0000,9.12625401E-4,
21632.0000,-1.93244824E-3,
21636.0000,1.46455911E-3,
21640.000,-6.47149805E-4,
21644.0000,-1.67654187E-3,
21648.0000,-8.76778795E-4,
21652.0000,1.39646421E-4,
21656.0000,-4.03256156E-3,
21660.000,-3.50826373E-3,
21664.0000,-2.72330595E-3,
21668.0000,2.77048466E-3,
21672.0000,-1.13593363E-4,
