Labels,MOF 3 O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

8177.000,-9.20836465E-4,
8178.000,1.18597189E-3,
8179.000,1.39311934E-3,
8180.00,9.82302008E-4,
8181.000,7.88639067E-4,
8182.000,-1.32450869E-3,
8183.000,1.60691189E-3,
8184.000,3.91637877E-4,
8185.000,3.80032725E-4,
8186.000,-7.24631594E-4,
8187.000,1.43285363E-3,
8188.000,-9.37311212E-4,
8189.000,1.42037679E-4,
8190.00,9.95565439E-4,
8191.000,-1.75579847E-3,
8192.000,-7.09815940E-4,
8193.000,-1.94328860E-3,
8194.000,-4.88747726E-4,
8195.000,-2.16521672E-3,
8196.000,-3.05029517E-3,
8197.000,9.90575878E-4,
8198.000,-1.71462516E-3,
8199.000,-2.00579874E-3,
8200.00,1.19759853E-3,
8201.000,5.47075993E-4,
8202.000,6.04969449E-4,
8203.000,5.65310824E-4,
8204.000,-3.25375673E-4,
8205.000,1.19924149E-3,
8206.000,6.08282397E-4,
8207.000,-7.43744313E-5,
8208.000,1.19096367E-3,
8209.000,1.18432892E-3,
8210.00,1.23883656E-4,
8211.000,-2.70873192E-4,
8212.000,3.76753072E-4,
8213.000,-4.90384293E-4,
8214.000,3.61868762E-4,
8215.000,7.75381923E-4,
8216.000,-1.33606803E-3,
8217.000,-6.75149728E-4,
8218.000,-3.80191850E-5,
8219.000,1.40800746E-3,
8220.00,-4.77165770E-4,
8221.000,1.22413901E-3,
8222.000,-1.11195573E-3,
8223.000,-1.57312478E-3,
8224.000,-5.01934439E-4,
8225.000,3.61868762E-4,
8226.000,3.09838541E-3,
8227.000,9.69039043E-4,
8228.000,-2.13897508E-3,
8229.000,-1.12352078E-3,
8230.00,-5.33278799E-4,
8231.000,2.29725498E-3,
8232.000,9.83944163E-4,
8233.000,-1.76235696E-3,
8234.000,1.04028564E-4,
8235.000,-6.44510728E-5,
8236.000,-1.14005082E-3,
8237.000,-2.70873192E-4,
8238.000,-7.22995959E-4,
8239.000,1.01043994E-3,
8240.00,-9.12598800E-4,
8241.000,-1.34263292E-3,
8242.000,-1.56653207E-3,
8243.000,1.21747213E-3,
8244.000,-4.65646444E-4,
8245.000,-9.12567368E-4,
8246.000,-9.35676333E-4,
8247.000,-4.65646444E-4,
8248.000,-1.51714601E-3,
8249.000,-1.77550502E-3,
8250.00,-1.33846814E-4,
8251.000,-2.01530827E-4,
8252.000,-1.10541889E-3,
8253.000,-1.14661863E-3,
8254.000,-8.81281856E-4,
8255.000,-7.60125477E-5,
8256.000,-1.96963619E-3,
8257.000,-9.05996014E-4,
8258.000,-2.59401300E-3,
8259.000,-1.11205003E-3,
8260.00,-4.96128669E-5,
8261.000,-1.12188666E-3,
8262.000,-2.64292117E-4,
8263.000,8.15122912E-4,
8264.000,-2.97290913E-4,
8265.000,3.66819615E-4,
8266.000,-1.12848612E-3,
8267.000,-9.37311212E-4,
8268.000,3.51967174E-4,
8269.000,1.40800746E-3,
8270.00,-4.13271955E-5,
8271.000,-9.25194108E-5,
8272.000,-9.34010022E-4,
8273.000,-4.73892549E-4,
8274.000,1.63180113E-3,
8275.000,1.85235613E-3,
8276.000,-4.83775075E-4,
8277.000,-9.25509084E-5,
8278.000,-1.31954555E-3,
8279.000,3.70099209E-4,
8280.00,2.48161005E-3,
8281.000,3.65179847E-4,
8282.000,-2.97259423E-4,
8283.000,1.03532663E-3,
8284.000,-9.08813527E-5,
8285.000,1.19428115E-3,
8286.000,1.47101085E-3,
8287.000,-1.99755025E-3,
8288.000,-9.37311212E-4,
8289.000,-4.78833826E-4,
8290.00,-7.60440525E-5,
8291.000,-4.50790452E-4,
8292.000,-1.36399153E-3,
8293.000,1.37089373E-4,
8294.000,-2.38051382E-3,
8295.000,-4.67251608E-4,
8296.000,-9.22471343E-4,
8297.000,-8.96123121E-4,
8298.000,-2.81729922E-3,
8299.000,-5.01965871E-4,
8300.00,1.65172562E-4,
8301.000,-1.53692614E-3,
8302.000,-1.10726629E-4,
8303.000,-1.07248139E-3,
8304.000,-1.54838571E-3,
8305.000,1.41960848E-3,
8306.000,-6.98239892E-4,
8307.000,-4.87111160E-4,
8308.000,-2.84098001E-4,
8309.000,1.19428115E-3,
8310.00,1.01211376E-3,
8311.000,1.19260664E-3,
8312.000,1.63533536E-4,
8313.000,5.57013554E-4,
8314.000,3.37083708E-4,
8315.000,4.19769058E-4,
8316.000,3.47016467E-4,
8317.000,-4.59036848E-4,
8318.000,-4.90384293E-4,
8319.000,-6.61207305E-5,
8320.00,-1.10048475E-3,
8321.000,-2.92347540E-4,
8322.000,-8.09583726E-5,
8323.000,9.92249581E-4,
8324.000,-1.53855875E-3,
8325.000,-1.77553645E-3,
8326.000,-4.65614954E-4,
8327.000,1.27192936E-4,
8328.000,3.37052188E-4,
8329.000,-2.81580087E-5,
8330.00,-4.98629932E-4,
8331.000,-9.15868732E-4,
8332.000,-1.80352572E-3,
8333.000,-1.09388481E-3,
8334.000,7.63829623E-4,
8335.000,-8.42660593E-5,
8336.000,5.76857827E-4,
8337.000,3.50327464E-4,
8338.000,5.80170541E-4,
8339.000,1.40301301E-3,
8340.00,2.04820372E-3,
8341.000,1.01043994E-3,
8342.000,-9.35676333E-4,
8343.000,1.84077513E-3,
8344.000,-1.92026456E-3,
8345.000,1.51997505E-4,
8346.000,-4.96993423E-4,
8347.000,-6.86663494E-4,
8348.000,1.56882947E-4,
8349.000,-1.10545033E-3,
8350.00,-6.52026851E-4,
8351.000,-9.40612401E-4,
8352.000,-7.13118818E-4,
8353.000,2.50981376E-3,
8354.000,-5.95050587E-5,
8355.000,-8.59671418E-5,
8356.000,-2.57926085E-3,
8357.000,-4.46351842E-5,
8358.000,-2.75785307E-4,
8359.000,-1.36072503E-3,
8360.00,-6.83423306E-4,
8361.000,-1.12188666E-3,
8362.000,-1.55501021E-3,
8363.000,-1.74258696E-3,
8364.000,-8.09898702E-5,
8365.000,1.39640667E-3,
8366.000,7.93594751E-4,
8367.000,-1.31627871E-3,
8368.000,-4.40907170E-4,
8369.000,-7.52688735E-4,
8370.00,1.20587647E-3,
8371.000,-2.51066725E-4,
8372.000,-9.09297436E-4,
8373.000,-5.95365636E-5,
8374.000,5.73545112E-4,
8375.000,1.84080680E-3,
8376.000,7.85293174E-4,
8377.000,-1.12191809E-3,
8378.000,1.38728297E-4,
8379.000,-5.06875396E-4,
8380.00,3.89997993E-4,
8381.000,-6.77588832E-5,
8382.000,5.70264005E-4,
8383.000,2.16395158E-4,
8384.000,1.56914466E-4,
8385.000,-3.20432649E-4,
8386.000,1.82087312E-3,
8387.000,-5.28892888E-5,
8388.000,3.40363069E-4,
8389.000,3.66882683E-4,
8390.00,-1.55008107E-3,
8391.000,9.97207593E-4,
8392.000,-2.92316050E-4,
8393.000,-9.38977522E-4,
8394.000,1.37981214E-3,
8395.000,2.29392922E-3,
8396.000,7.77023262E-4,
8397.000,-2.70873192E-4,
8398.000,1.63533536E-4,
8399.000,9.83944163E-4,
8400.00,1.38728297E-4,
8401.000,-7.27934414E-4,
8402.000,-1.32121041E-3,
8403.000,5.80170541E-4,
8404.000,-1.52706762E-3,
8405.000,-9.41574617E-5,
8406.000,-1.11198716E-3,
8407.000,-9.91345732E-5,
8408.000,-6.11432333E-5,
8409.000,-5.62286914E-5,
8410.00,3.56917939E-4,
8411.000,-1.11695263E-3,
8412.000,-8.87853559E-4,
8413.000,1.01707201E-3,
8414.000,7.52246066E-4,
8415.000,-5.61971865E-5,
8416.000,-5.12510815E-5,
8417.000,1.86669553E-4,
8418.000,-6.96572650E-4,
8419.000,5.78498410E-4,
8420.00,-7.47719139E-4,
8421.000,5.65247727E-4,
8422.000,-3.81240901E-3,
8423.000,-1.79031573E-3,
8424.000,3.73441901E-4,
8425.000,-1.12358364E-3,
8426.000,-1.77227298E-3,
8427.000,-4.64009790E-4,
8428.000,-1.56157173E-3,
8429.000,1.60223979E-4,
8430.00,7.52214517E-4,
8431.000,3.58557678E-4,
8432.000,-2.87404138E-4,
8433.000,1.15614827E-3,
8434.000,-1.52703619E-3,
8435.000,-1.77057844E-3,
8436.000,-2.54373095E-4,
8437.000,9.60797246E-4,
8438.000,-1.74920843E-3,
8439.000,-1.95646263E-3,
8440.00,-4.98629932E-4,
8441.000,-6.60892256E-5,
8442.000,7.67112244E-4,
8443.000,9.83975711E-4,
8444.000,-6.77588832E-5,
8445.000,7.58842682E-4,
8446.000,1.61894510E-4,
8447.000,1.65204081E-4,
8448.000,1.42627838E-3,
8449.000,-4.70587809E-4,
8450.00,-1.72943796E-3,
8451.000,5.93390141E-4,
8452.000,-7.21297343E-4,
8453.000,9.88902175E-4,
8454.000,1.40468834E-3,
8455.000,-2.84066511E-4,
8456.000,5.75248792E-4,
8457.000,1.21086859E-3,
8458.000,-7.10666645E-5,
8459.000,-1.53526221E-3,
8460.00,1.41300180E-3,
8461.000,3.91637877E-4,
8462.000,5.71873039E-4,
8463.000,5.95062331E-4,
8464.000,3.50327464E-4,
8465.000,1.58373173E-3,
8466.000,-1.31954555E-3,
8467.000,1.47433043E-3,
8468.000,-1.14828406E-3,
8469.000,-4.82138479E-4,
8470.00,-2.87404138E-4,
8471.000,-1.32614211E-3,
8472.000,-4.88747726E-4,
8473.000,1.47017563E-4,
8474.000,-2.82429159E-4,
8475.000,-9.58270030E-5,
8476.000,3.75113246E-4,
8477.000,-6.77588832E-5,
8478.000,3.20529623E-4,
8479.000,-1.54841715E-3,
8480.00,-4.54095338E-4,
8481.000,-1.15815131E-3,
8482.000,-1.34596240E-3,
8483.000,1.42789062E-3,
8484.000,1.35418944E-4,
8485.000,5.50388475E-4,
8486.000,-4.57400165E-4,
8487.000,-1.29815331E-3,
8488.000,5.61279485E-5,
8489.000,8.05210962E-4,
8490.00,-7.14723079E-4,
8491.000,-9.17535101E-4,
8492.000,5.85123897E-4,
8493.000,1.62683579E-3,
8494.000,-4.95813620E-5,
8495.000,3.38754937E-4,
8496.000,-7.03210069E-4,
8497.000,-1.13012036E-3,
8498.000,-2.56010535E-4,
8499.000,9.82302008E-4,
8500.00,-5.41555055E-4,
8501.000,1.76771980E-4,
8502.000,-1.12188666E-3,
8503.000,-5.05238888E-4,
8504.000,1.44945015E-3,
8505.000,-7.19693082E-4,
8506.000,-7.14723079E-4,
8507.000,-1.11038436E-3,
8508.000,1.30439192E-4,
8509.000,-1.14658719E-3,
8510.00,-1.53193413E-3,
8511.000,-4.93688858E-4,
8512.000,9.62407677E-4,
8513.000,-1.77224155E-3,
8514.000,9.90575878E-4,
8515.000,-5.03570947E-4,
8516.000,-1.74754532E-3,
8517.000,-4.80470422E-4,
8518.000,-9.35676333E-4,
8519.000,-3.02234199E-4,
8520.00,-1.29981828E-3,
8521.000,-1.53523078E-3,
8522.000,-1.97948469E-3,
8523.000,-9.12598800E-4,
8524.000,-6.45451597E-4,
8525.000,-4.98629932E-4,
8526.000,1.15617982E-3,
8527.000,5.75217244E-4,
8528.000,-2.17672251E-3,
8529.000,-9.12567368E-4,
8530.00,5.55341481E-4,
8531.000,2.04820372E-3,
8532.000,1.18904041E-4,
8533.000,2.26567639E-3,
8534.000,1.27192936E-4,
8535.000,3.73473420E-4,
8536.000,1.28800297E-4,
8537.000,-2.13728216E-3,
8538.000,-1.17625098E-3,
8539.000,3.81735648E-4,
8540.00,-5.25033800E-4,
8541.000,-1.10871880E-3,
8542.000,-8.81250366E-4,
8543.000,-4.80470422E-4,
8544.000,9.88902175E-4,
8545.000,1.30502231E-4,
8546.000,3.91606358E-4,
8547.000,6.19862112E-4,
8548.000,3.63508530E-4,
8549.000,-1.12848612E-3,
8550.00,2.04984983E-3,
8551.000,1.65669178E-3,
8552.000,-2.77454150E-4,
8553.000,1.47017563E-4,
8554.000,5.60326152E-4,
8555.000,8.00192007E-4,
8556.000,-9.09297436E-4,
8557.000,-4.67283069E-4,
8558.000,-9.34010022E-4,
8559.000,-2.89041433E-4,
8560.00,-1.12025242E-3,
8561.000,-6.44510728E-5,
8562.000,1.42956607E-3,
8563.000,-4.60673502E-4,
8564.000,-1.33603660E-3,
8565.000,-8.73043435E-4,
8566.000,-7.29570049E-4,
8567.000,7.53887347E-4,
8568.000,-3.02234199E-4,
8569.000,1.81720738E-4,
8570.00,-1.33107370E-3,
8571.000,-4.85443132E-4,
8572.000,-9.22471343E-4,
8573.000,5.75185695E-4,
8574.000,-6.11432333E-5,
8575.000,3.76784592E-4,
8576.000,1.19096367E-3,
8577.000,-9.32406576E-4,
8578.000,5.83483314E-4,
8579.000,1.30439192E-4,
8580.00,-1.31957699E-3,
8581.000,-3.12120654E-4,
8582.000,-4.45817364E-4,
8583.000,3.38723388E-4,
8584.000,1.42457138E-3,
8585.000,1.40636368E-3,
8586.000,-7.60440525E-5,
8587.000,9.95565439E-4,
8588.000,-7.32872810E-4,
8589.000,-2.15703412E-3,
8590.00,-7.60125477E-5,
8591.000,-2.72542064E-4,
8592.000,-4.93657368E-4,
8593.000,9.73996823E-4,
8594.000,3.46984947E-4,
8595.000,1.03857962E-3,
8596.000,-4.93657368E-4,
8597.000,-9.02694592E-4,
8598.000,1.22240116E-3,
8599.000,1.20252732E-3,
8600.00,-2.95653619E-4,
8601.000,3.63540050E-4,
8602.000,1.20542900E-4,
8603.000,-4.13271955E-5,
8604.000,3.93277762E-4,
8605.000,1.17608311E-3,
8606.000,-7.43744313E-5,
8607.000,-6.94936840E-4,
8608.000,1.38728297E-4,
8609.000,-1.14825263E-3,
8610.00,-5.12510815E-5,
8611.000,-2.85735325E-4,
8612.000,7.91953353E-4,
8613.000,-7.43744313E-5,
8614.000,1.55243950E-4,
8615.000,5.70200908E-4,
8616.000,-7.14754569E-4,
8617.000,-1.11858686E-3,
8618.000,-5.00069291E-6,
8619.000,-9.01028165E-4,
8620.00,-1.55993912E-3,
8621.000,-1.12191809E-3,
8622.000,-7.06481573E-4,
8623.000,5.73545112E-4,
8624.000,-1.95972458E-3,
8625.000,3.51967174E-4,
8626.000,-4.87111160E-4,
8627.000,-2.54373095E-4,
8628.000,-2.70841701E-4,
8629.000,7.91953353E-4,
8630.00,1.37057854E-4,
8631.000,-1.36405439E-3,
8632.000,-1.09555048E-3,
8633.000,-7.22964469E-4,
8634.000,9.73996823E-4,
8635.000,-9.19201528E-4,
8636.000,1.35418944E-4,
8637.000,-1.53855875E-3,
8638.000,-9.24137712E-4,
8639.000,-4.88747726E-4,
8640.00,5.88405121E-4,
8641.000,1.42037679E-4,
8642.000,-5.03570947E-4,
8643.000,-2.69204320E-4,
8644.000,-6.86694926E-4,
8645.000,-4.29969441E-5,
8646.000,5.53701015E-4,
8647.000,1.48625011E-4,
8648.000,-1.29655120E-3,
8649.000,-6.76817028E-4,
8650.00,-1.13505416E-3,
8651.000,-8.86218506E-4,
8652.000,3.70130729E-4,
8653.000,7.73740583E-4,
8654.000,-2.79122993E-4,
8655.000,-5.78668769E-5,
8656.000,-1.14658719E-3,
8657.000,1.80018615E-4,
8658.000,3.68490932E-4,
8659.000,1.41628936E-3,
8660.00,-4.67283069E-4,
8661.000,-8.81281856E-4,
8662.000,-7.04845821E-4,
8663.000,5.80202090E-4,
8664.000,-2.87404138E-4,
8665.000,-9.09266004E-4,
8666.000,-2.79154483E-4,
8667.000,9.92249581E-4,
8668.000,-4.95813620E-5,
8669.000,1.48625011E-4,
8670.00,1.82258163E-3,
8671.000,-4.62341646E-4,
8672.000,-8.99424602E-4,
8673.000,-6.77588832E-5,
8674.000,-5.45904950E-5,
8675.000,-2.84066511E-4,
8676.000,5.76857827E-4,
8677.000,5.53701015E-4,
8678.000,1.43120985E-3,
8679.000,-6.45140753E-5,
8680.00,-9.74965442E-5,
8681.000,1.45347090E-4,
8682.000,1.86235528E-3,
8683.000,-5.16788627E-4,
8684.000,3.65179847E-4,
8685.000,-2.49397766E-4,
8686.000,-2.31227852E-4,
8687.000,-5.06906887E-4,
8688.000,-7.06450082E-4,
8689.000,1.20587647E-3,
8690.00,-2.18167575E-3,
8691.000,-8.68075178E-4,
8692.000,-8.92432872E-5,
8693.000,-1.51714601E-3,
8694.000,1.27129897E-4,
8695.000,-4.73892549E-4,
8696.000,7.96909153E-4,
8697.000,-1.54019136E-3,
8698.000,1.18767796E-3,
8699.000,3.75113246E-4,
8700.00,1.23852151E-4,
8701.000,2.70098029E-3,
8702.000,-8.42660593E-5,
8703.000,1.66811587E-4,
8704.000,-2.74179416E-4,
8705.000,9.83944163E-4,
8706.000,-2.77485640E-4,
8707.000,-2.64292117E-4,
8708.000,1.23074278E-3,
8709.000,3.71802074E-4,
8710.00,-4.95325367E-4,
8711.000,-2.52704165E-4,
8712.000,6.14908349E-4,
8713.000,-5.95050587E-5,
8714.000,-1.78049435E-3,
8715.000,-2.79154483E-4,
8716.000,-3.96889445E-5,
8717.000,-5.10179845E-4,
8718.000,-5.45589937E-5,
8719.000,-1.15318631E-3,
8720.00,-1.95153814E-3,
8721.000,-2.35422258E-3,
8722.000,-1.33933476E-3,
8723.000,-7.27902923E-4,
8724.000,7.78696151E-4,
8725.000,-1.55993912E-3,
8726.000,-2.85766815E-4,
8727.000,1.66843107E-4,
8728.000,9.70712688E-4,
8729.000,1.43952377E-3,
8730.00,-6.77588832E-5,
8731.000,3.53606913E-4,
8732.000,8.74833495E-5,
8733.000,-1.54185540E-3,
8734.000,-2.87404138E-4,
8735.000,-1.54681597E-3,
8736.000,1.16445695E-3,
8737.000,8.03537958E-4,
8738.000,-1.12364614E-4,
8739.000,5.40482637E-4,
8740.00,8.03506409E-4,
8741.000,-6.89966546E-4,
8742.000,3.40363069E-4,
8743.000,1.23737822E-3,
8744.000,-7.09753018E-4,
8745.000,1.65172562E-4,
8746.000,-9.25194108E-5,
8747.000,-7.16358831E-4,
8748.000,-4.73892549E-4,
8749.000,1.75132911E-4,
8750.00,-1.37061870E-3,
8751.000,-6.44825777E-5,
8752.000,-9.19201528E-4,
8753.000,-9.09297436E-4,
8754.000,-6.80088706E-4,
8755.000,3.37052188E-4,
8756.000,-1.12682057E-3,
8757.000,1.03690580E-3,
8758.000,1.46986044E-4,
8759.000,5.71904588E-4,
8760.00,9.88902175E-4,
8761.000,-5.45589937E-5,
8762.000,-2.77485640E-4,
8763.000,1.17437704E-3,
8764.000,-6.60892256E-5,
8765.000,5.91717951E-4,
8766.000,-8.92432872E-5,
8767.000,1.22407579E-3,
8768.000,-7.32904242E-4,
8769.000,-6.94968330E-4,
8770.00,-7.43744313E-5,
8771.000,1.55275469E-4,
8772.000,1.22739340E-3,
8773.000,7.63829623E-4,
8774.000,3.76784592E-4,
8775.000,2.01999838E-3,
8776.000,1.23567192E-3,
8777.000,2.47660349E-3,
8778.000,8.18437431E-4,
8779.000,-6.81724574E-4,
8780.00,-2.92316050E-4,
8781.000,-1.55008107E-3,
8782.000,-1.13012036E-3,
8783.000,3.66819615E-4,
8784.000,-1.13505416E-3,
8785.000,-1.11858686E-3,
8786.000,-6.98239892E-4,
8787.000,-6.61207305E-5,
8788.000,-1.35249563E-3,
8789.000,-5.21729467E-4,
8790.00,3.38723388E-4,
8791.000,1.86067820E-3,
8792.000,-3.96889445E-5,
8793.000,-1.15321775E-3,
8794.000,-2.82460649E-4,
8795.000,-1.56979705E-3,
8796.000,8.11808393E-4,
8797.000,1.45347090E-4,
8798.000,-2.57763220E-3,
8799.000,-4.57368704E-4,
8800.00,3.30462004E-4,
8801.000,5.66951348E-4,
8802.000,8.00223555E-4,
8803.000,1.00216572E-3,
8804.000,-1.14988675E-3,
8805.000,3.58557678E-4,
8806.000,-1.93177676E-3,
8807.000,-1.14165340E-3,
8808.000,-9.17535101E-4,
8809.000,-1.36238965E-3,
8810.00,-1.94984430E-3,
8811.000,4.04883293E-4,
8812.000,-5.28306642E-4,
8813.000,3.53606913E-4,
8814.000,-1.10541889E-3,
8815.000,1.50327018E-4,
8816.000,-2.52735656E-4,
8817.000,-1.77057844E-3,
8818.000,-1.35089376E-3,
8819.000,-9.05964582E-4,
8820.00,5.78498410E-4,
8821.000,-1.35412894E-3,
8822.000,-1.72617415E-3,
8823.000,-6.98239892E-4,
8824.000,-2.80760345E-4,
8825.000,1.01378758E-3,
8826.000,-9.34041454E-4,
8827.000,-4.77197231E-4,
8828.000,3.53606913E-4,
8829.000,-3.45178763E-4,
8830.00,1.78411050E-4,
8831.000,1.33811554E-4,
8832.000,-1.99262635E-3,
8833.000,3.73441901E-4,
8834.000,1.59862638E-3,
8835.000,-9.09297436E-4,
8836.000,1.38759817E-4,
8837.000,-9.09297436E-4,
8838.000,1.50295498E-4,
8839.000,-2.60985806E-4,
8840.00,-8.26594696E-5,
8841.000,1.35450464E-4,
8842.000,-6.61207305E-5,
8843.000,-5.45274888E-5,
8844.000,-1.31131546E-3,
8845.000,-4.72224434E-4,
8846.000,-2.16364930E-3,
8847.000,-2.18064422E-4,
8848.000,-2.97290913E-4,
8849.000,-1.16145075E-3,
8850.00,-1.96960475E-3,
8851.000,-8.81281856E-4,
8852.000,-7.03178637E-4,
8853.000,-4.85411641E-4,
8854.000,-4.46351842E-5,
8855.000,-1.31957699E-3,
8856.000,-9.08813527E-5,
8857.000,5.66919800E-4,
8858.000,-1.53033284E-3,
8859.000,-8.97758116E-4,
8860.00,-5.61971865E-5,
8861.000,7.37348921E-4,
8862.000,1.46986044E-4,
8863.000,-8.87853559E-4,
8864.000,-1.75416667E-3,
8865.000,1.19759853E-3,
8866.000,7.93594751E-4,
8867.000,3.73441901E-4,
8868.000,-2.82460649E-4,
8869.000,3.40394618E-4,
8870.00,1.82087312E-3,
8871.000,5.53669466E-4,
8872.000,3.63540050E-4,
8873.000,5.93390141E-4,
8874.000,-2.80791835E-4,
8875.000,1.17265197E-4,
8876.000,1.65833649E-3,
8877.000,9.85649414E-4,
8878.000,-6.96604082E-4,
8879.000,-4.82138479E-4,
8880.00,-6.63604180E-4,
8881.000,-2.41501280E-3,
8882.000,-6.61968254E-4,
8883.000,-2.57760077E-3,
8884.000,-2.98793521E-3,
8885.000,-8.59356369E-5,
8886.000,-1.78538938E-3,
8887.000,-1.53859018E-3,
8888.000,-1.32617354E-3,
8889.000,1.45378610E-4,
8890.00,2.05814396E-3,
8891.000,1.25522536E-4,
8892.000,1.01211376E-3,
8893.000,5.83483314E-4,
8894.000,-1.76731497E-3,
8895.000,3.27182701E-4,
8896.000,-9.15868732E-4,
8897.000,-2.79122993E-4,
8898.000,-1.37391663E-3,
8899.000,5.75185695E-4,
8900.00,1.30502231E-4,
8901.000,7.67080637E-4,
8902.000,1.32141126E-4,
8903.000,1.85238780E-3,
8904.000,-5.06875396E-4,
8905.000,-2.67566909E-4,
8906.000,-9.04361019E-4,
8907.000,1.09008011E-4,
8908.000,-6.83423306E-4,
8909.000,-5.13452804E-4,
8910.00,1.02866266E-3,
8911.000,1.32109606E-4,
8912.000,-2.34565872E-4,
8913.000,-1.76728365E-3,
8914.000,1.63676648E-3,
8915.000,5.71904588E-4,
8916.000,1.42125227E-3,
8917.000,8.05179414E-4,
8918.000,-1.77057844E-3,
8919.000,-2.18004547E-3,
8920.00,-1.32450869E-3,
8921.000,1.28831816E-4,
8922.000,1.19759853E-3,
8923.000,-4.46666891E-5,
8924.000,-1.76235696E-3,
8925.000,3.33772856E-4,
8926.000,-7.24631594E-4,
8927.000,-6.11747382E-5,
8928.000,1.55243950E-4,
8929.000,1.39972568E-3,
8930.00,-1.78209459E-3,
8931.000,-2.58746697E-3,
8932.000,-1.12188666E-3,
8933.000,-1.96301797E-3,
8934.000,-1.33440329E-3,
8935.000,-6.83391874E-4,
8936.000,-1.77390466E-3,
8937.000,1.19924149E-3,
8938.000,-6.85059116E-4,
8939.000,3.53606913E-4,
8940.00,-2.84098001E-4,
8941.000,1.43708152E-4,
8942.000,1.76771980E-4,
8943.000,-1.11698406E-3,
8944.000,-6.33905234E-4,
8945.000,1.67158898E-3,
8946.000,7.75413471E-4,
8947.000,3.65179847E-4,
8948.000,-1.56653207E-3,
8949.000,1.18432892E-3,
8950.00,8.05179414E-4,
8951.000,-1.09551905E-3,
8952.000,-1.09718472E-3,
8953.000,-1.55004975E-3,
8954.000,-2.59316905E-4,
8955.000,1.41132646E-3,
8956.000,-1.78372627E-3,
8957.000,-1.97782251E-3,
8958.000,7.82010437E-4,
8959.000,-1.09551905E-3,
8960.00,-9.35707765E-4,
8961.000,-7.01511395E-4,
8962.000,-2.38051382E-3,
8963.000,-1.12682057E-3,
8964.000,-4.96993423E-4,
8965.000,3.63540050E-4,
8966.000,-3.64369014E-3,
8967.000,5.80170541E-4,
8968.000,-1.35089376E-3,
8969.000,1.37089373E-4,
8970.00,1.20423350E-3,
8971.000,3.30493524E-4,
8972.000,-3.03061516E-3,
8973.000,-1.13508559E-3,
8974.000,-8.84583453E-4,
8975.000,-6.91665278E-4,
8976.000,3.50295915E-4,
8977.000,-8.99393111E-4,
8978.000,-1.56160304E-3,
8979.000,3.73441901E-4,
8980.00,-4.78865317E-4,
8981.000,-3.02265689E-4,
8982.000,-1.59120723E-3,
8983.000,-1.74261839E-3,
8984.000,-2.80791835E-4,
8985.000,-1.74261839E-3,
8986.000,-2.67566909E-4,
8987.000,1.19592401E-3,
8988.000,-1.12025242E-3,
8989.000,-7.13087386E-4,
8990.00,-1.10048475E-3,
8991.000,5.48748008E-4,
8992.000,1.43676632E-4,
8993.000,9.92249581E-4,
8994.000,7.72099302E-4,
8995.000,-2.72542064E-4,
8996.000,-9.42204642E-5,
8997.000,1.16777408E-3,
8998.000,-2.57647975E-4,
8999.000,2.28559878E-3,
9000.00,-8.94456636E-4,
9001.000,1.12285656E-4,
9002.000,-9.14233795E-4,
9003.000,3.55278200E-4,
9004.000,5.93390141E-4,
9005.000,1.61023252E-3,
9006.000,1.61190866E-3,
9007.000,1.46986044E-4,
9008.000,-4.96993423E-4,
9009.000,-1.54351944E-3,
9010.00,5.52029000E-4,
9011.000,1.83577579E-3,
9012.000,-2.39478410E-4,
9013.000,3.46984947E-4,
9014.000,-1.75410393E-3,
9015.000,3.47016467E-4,
9016.000,5.57045103E-4,
9017.000,1.20590802E-3,
9018.000,2.26735487E-3,
9019.000,1.16445695E-3,
9020.00,-7.03210069E-4,
9021.000,1.63533536E-4,
9022.000,7.35676149E-4,
9023.000,7.78696151E-4,
9024.000,2.24740175E-3,
9025.000,1.42624683E-3,
9026.000,7.73740583E-4,
9027.000,7.88607460E-4,
9028.000,-1.11035304E-3,
9029.000,-7.01542886E-4,
9030.00,2.04158737E-3,
9031.000,2.66769202E-3,
9032.000,-7.29570049E-4,
9033.000,-4.96128669E-5,
9034.000,-1.52866880E-3,
9035.000,-7.06481573E-4,
9036.000,-2.17183190E-3,
9037.000,-4.88747726E-4,
9038.000,-2.95653619E-4,
9039.000,5.86796086E-4,
9040.00,-1.34099950E-3,
9041.000,-6.60332385E-4,
9042.000,9.72354726E-4,
9043.000,8.18405882E-4,
9044.000,-1.76235696E-3,
9045.000,3.99900455E-4,
9046.000,-1.34589954E-3,
9047.000,-8.26279647E-5,
9048.000,-1.54019136E-3,
9049.000,-8.86187074E-4,
9050.00,-1.13342004E-3,
9051.000,-2.92316050E-4,
9052.000,-9.20836465E-4,
9053.000,-8.99424602E-4,
9054.000,5.83514862E-4,
9055.000,-6.60332385E-4,
9056.000,-1.74920843E-3,
9057.000,-3.15426587E-4,
9058.000,1.41960848E-3,
9059.000,-7.06450082E-4,
9060.00,-1.32944027E-3,
9061.000,-4.93657368E-4,
9062.000,-1.74588209E-3,
9063.000,-1.10211899E-3,
9064.000,-1.00804100E-4,
9065.000,-1.95643120E-3,
9066.000,3.32133175E-4,
9067.000,-4.63049182E-5,
