Labels,MOF 2 430nm 1000 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9.999E005,
Step,100.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

4.589E005,-4.55154768E-5,
4.59E05,-2.05170666E-3,
4.591E005,-4.55651825E-5,
4.592E005,-7.13266490E-4,
4.593E005,6.19579572E-4,
4.594E005,5.27607789E-3,
4.595E005,-4.04261664E-5,
4.596E005,-6.98987860E-4,
4.597E005,-2.72913976E-3,
4.598E005,-7.16801267E-4,
4.599E005,-6.64143031E-3,
4.6E05,-7.09643064E-4,
4.601E005,-2.04045791E-3,
4.602E005,1.95344654E-3,
4.603E005,2.61812494E-3,
4.604E005,1.28727383E-3,
4.605E005,-7.09692773E-4,
4.606E005,-3.78930672E-5,
4.607E005,-2.70918710E-3,
4.608E005,-4.69242549E-3,
4.609E005,-3.78930672E-5,
4.61E05,1.95094338E-3,
4.611E005,-2.04045791E-3,
4.612E005,-4.72152559E-3,
4.613E005,6.60584169E-3,
4.614E005,-4.01508296E-3,
4.615E005,1.95247051E-3,
4.616E005,-3.37889837E-3,
4.617E005,-2.69590481E-3,
4.618E005,2.61502154E-3,
4.619E005,-1.36362365E-3,
4.62E05,2.61654612E-3,
4.621E005,1.95191032E-3,
4.622E005,-7.02528865E-4,
4.623E005,1.95140135E-3,
4.624E005,5.93762659E-3,
4.625E005,-3.40976613E-3,
4.626E005,-4.71179560E-3,
4.627E005,5.27048763E-3,
4.628E005,-2.70918710E-3,
4.629E005,3.93211795E-3,
4.63E05,1.28630549E-3,
4.631E005,-6.00960292E-3,
4.632E005,1.95191032E-3,
4.633E005,-4.06715879E-3,
4.634E005,-2.68931850E-3,
4.635E005,2.61965883E-3,
4.636E005,-2.70918710E-3,
4.637E005,-3.36360605E-3,
4.638E005,3.95342894E-3,
4.639E005,-3.34089133E-3,
4.64E05,-2.01811711E-3,
4.641E005,5.24834730E-3,
4.642E005,-4.81217321E-5,
4.643E005,-4.04969370E-3,
4.644E005,1.95140135E-3,
4.645E005,-4.70209587E-3,
4.646E005,-1.36357406E-3,
4.647E005,-7.16801034E-4,
4.648E005,3.94628150E-3,
4.649E005,2.61193723E-3,
4.65E05,-3.35604441E-3,
4.651E005,6.21111132E-4,
4.652E005,-4.04755338E-5,
4.653E005,-3.36360605E-3,
4.654E005,-3.37889791E-3,
4.655E005,-1.36362365E-3,
4.656E005,-7.02528865E-4,
4.657E005,-6.04467373E-3,
4.658E005,1.95186073E-3,
4.659E005,-1.37275667E-3,
4.66E05,1.95288321E-3,
4.661E005,-1.38194603E-3,
4.662E005,1.28415134E-3,
4.663E005,2.61960924E-3,
4.664E005,-3.37124057E-3,
4.665E005,-1.38194603E-3,
4.666E005,6.19579689E-4,
4.667E005,1.95084454E-3,
4.668E005,2.61807535E-3,
4.669E005,-7.09643064E-4,
4.67E05,-5.38362842E-3,
4.671E005,1.28574460E-3,
4.672E005,6.18043414E-4,
4.673E005,-4.55651825E-5,
4.674E005,-3.37124057E-3,
4.675E005,-1.38656190E-3,
4.676E005,-7.06129998E-4,
4.677E005,-3.78435871E-5,
4.678E005,-3.34084244E-3,
4.679E005,4.60432284E-3,
4.68E05,-1.37280638E-3,
4.681E005,-2.72250175E-3,
4.682E005,-4.30164619E-5,
4.683E005,-2.73584854E-3,
4.684E005,2.60892068E-3,
4.685E005,-5.40520344E-3,
4.686E005,6.19579572E-4,
4.687E005,-4.81215429E-5,
4.688E005,-2.72250175E-3,
4.689E005,3.29291890E-3,
4.69E05,1.95288321E-3,
4.691E005,-4.03233524E-3,
4.692E005,-2.70918710E-3,
4.693E005,7.27508636E-3,
4.694E005,-4.05841228E-3,
4.695E005,-5.06859542E-5,
4.696E005,2.61654612E-3,
4.697E005,-1.38189620E-3,
4.698E005,-2.02371366E-3,
4.699E005,4.60427348E-3,
4.7E05,-3.40201333E-3,
4.701E005,-2.69590481E-3,
4.702E005,-3.37124057E-3,
4.703E005,4.59977053E-3,
4.704E005,1.95038808E-3,
4.705E005,-2.04045791E-3,
4.706E005,-3.39428452E-3,
4.707E005,-1.38656190E-3,
4.708E005,-5.31585829E-5,
4.709E005,-5.40520344E-3,
4.71E05,-1.38194603E-3,
4.711E005,-1.39124168E-3,
4.712E005,-2.01816601E-3,
4.713E005,-4.03238507E-3,
4.714E005,2.61807535E-3,
4.715E005,6.27190690E-4,
4.716E005,-3.78930672E-5,
4.717E005,4.60432284E-3,
4.718E005,-4.71179606E-3,
4.719E005,-2.66317395E-3,
4.72E05,-4.29668289E-5,
4.721E005,3.94984987E-3,
4.722E005,-8.64752289E-3,
4.723E005,6.19579572E-4,
4.724E005,-2.70251115E-3,
4.725E005,1.28579431E-3,
4.726E005,6.15006546E-4,
4.727E005,-5.38362889E-3,
4.728E005,-3.40201333E-3,
4.729E005,7.99428858E-3,
4.73E05,-3.36360605E-3,
4.731E005,1.28676556E-3,
4.732E005,3.27505078E-3,
4.733E005,-6.02127425E-3,
4.734E005,2.62423931E-3,
4.735E005,-1.37734425E-3,
4.736E005,5.28163556E-3,
4.737E005,-2.71583418E-3,
4.738E005,-5.31969126E-3,
4.739E005,-3.34089133E-3,
4.74E05,-3.79423618E-5,
4.741E005,3.95701919E-3,
4.742E005,3.29034263E-3,
4.743E005,3.28016630E-3,
4.744E005,3.28266155E-3,
4.745E005,-2.04045791E-3,
4.746E005,-2.03485973E-3,
4.747E005,3.28006735E-3,
4.748E005,3.94984987E-3,
4.749E005,3.28006735E-3,
4.75E05,4.61806450E-3,
4.751E005,-3.78930672E-5,
4.752E005,1.28518196E-3,
4.753E005,-2.72250175E-3,
4.754E005,6.19629282E-4,
4.755E005,-2.70251115E-3,
4.756E005,-7.13266199E-4,
4.757E005,-5.32582671E-5,
4.758E005,-7.36385211E-3,
4.759E005,-5.40520344E-3,
4.76E05,-4.02369583E-3,
4.761E005,3.29039246E-3,
4.762E005,-4.72157588E-3,
4.763E005,4.62734606E-3,
4.764E005,6.13406068E-4,
4.765E005,-3.36365565E-3,
4.766E005,-5.38357906E-3,
4.767E005,-7.06129998E-4,
4.768E005,-2.74937786E-3,
4.769E005,-5.36213582E-3,
4.77E05,6.21061597E-4,
4.771E005,6.60584169E-3,
4.772E005,-7.06129998E-4,
4.773E005,-4.04261664E-5,
4.774E005,-4.07598075E-3,
4.775E005,-6.69202022E-3,
4.776E005,6.25727116E-4,
4.777E005,-2.71583418E-3,
4.778E005,-2.05165707E-3,
4.779E005,-4.08473145E-3,
4.78E05,1.28833484E-3,
4.781E005,6.13456068E-4,
4.782E005,3.95342894E-3,
4.783E005,-5.31585829E-5,
4.784E005,-7.02528865E-4,
4.785E005,-2.04050727E-3,
4.786E005,-2.04607355E-3,
4.787E005,1.28363364E-3,
4.788E005,-1.39583612E-3,
4.789E005,5.27607789E-3,
4.79E05,-4.01508342E-3,
4.791E005,-6.70476397E-3,
4.792E005,2.62269122E-3,
4.793E005,1.28778047E-3,
4.794E005,-2.70918710E-3,
4.795E005,-4.55649933E-5,
4.796E005,-6.74328208E-3,
4.797E005,1.95130240E-3,
4.798E005,-4.08473052E-3,
4.799E005,3.28521407E-3,
4.8E05,-2.04607355E-3,
4.801E005,-4.80719464E-5,
4.802E005,-1.37739407E-3,
4.803E005,-7.16801267E-4,
4.804E005,-4.55154768E-5,
4.805E005,-1.37280638E-3,
4.806E005,-5.32083286E-5,
4.807E005,-2.68280180E-3,
4.808E005,-7.13216665E-4,
4.809E005,-1.36362365E-3,
4.81E05,5.27048809E-3,
4.811E005,3.28016630E-3,
4.812E005,-4.71179606E-3,
4.813E005,-2.05735676E-3,
4.814E005,-7.16801267E-4,
4.815E005,5.94424317E-3,
4.816E005,-4.01503406E-3,
4.817E005,1.95191032E-3,
4.818E005,2.61802576E-3,
4.819E005,-7.13266490E-4,
4.82E05,-3.37128970E-3,
4.821E005,3.28521407E-3,
4.822E005,-4.55651825E-5,
4.823E005,-4.70209541E-3,
4.824E005,-1.38651195E-3,
4.825E005,3.28521407E-3,
4.826E005,3.96785559E-3,
4.827E005,-1.36362365E-3,
4.828E005,1.28620630E-3,
4.829E005,-4.03233524E-3,
4.83E05,-4.81217321E-5,
4.831E005,-2.06302479E-3,
4.832E005,6.30251889E-4,
4.833E005,-2.04050750E-3,
4.834E005,-4.04755338E-5,
4.835E005,-5.32085214E-5,
4.836E005,4.60437220E-3,
4.837E005,-4.71179560E-3,
4.838E005,-3.38662951E-3,
4.839E005,3.96423228E-3,
4.84E05,-2.02927808E-3,
4.841E005,-2.05170666E-3,
4.842E005,2.61345226E-3,
4.843E005,-5.35151362E-3,
4.844E005,-6.67931372E-3,
4.845E005,-1.37275702E-3,
4.846E005,6.13406068E-4,
4.847E005,-6.95507100E-4,
4.848E005,-2.70913774E-3,
4.849E005,-5.33026690E-3,
4.85E05,-4.67317319E-3,
4.851E005,-2.68936809E-3,
4.852E005,-7.37768784E-3,
4.853E005,-2.02366407E-3,
4.854E005,-4.70209587E-3,
4.855E005,-3.37128970E-3,
4.856E005,2.61350162E-3,
4.857E005,5.96426474E-3,
4.858E005,5.29865967E-3,
4.859E005,-2.78377211E-5,
4.86E05,-2.72255135E-3,
4.861E005,2.62114778E-3,
4.862E005,3.93917831E-3,
4.863E005,-4.04755338E-5,
4.864E005,-3.33330058E-3,
4.865E005,-2.05735699E-3,
4.866E005,-3.53676915E-5,
4.867E005,-4.29670217E-5,
4.868E005,-4.69242549E-3,
4.869E005,-4.70214523E-3,
4.87E05,-7.06080406E-4,
4.871E005,-1.38199585E-3,
4.872E005,1.28630549E-3,
4.873E005,2.61654612E-3,
4.874E005,-2.03485927E-3,
4.875E005,-4.29668289E-5,
4.876E005,-4.01508296E-3,
4.877E005,-5.36218612E-3,
4.878E005,6.24209701E-4,
4.879E005,-2.02922849E-3,
4.88E05,2.61649652E-3,
4.881E005,-4.01513278E-3,
4.882E005,2.61350186E-3,
4.883E005,-7.02528865E-4,
4.884E005,-5.35151362E-3,
4.885E005,-6.98987860E-4,
4.886E005,-4.68278490E-3,
4.887E005,2.61502154E-3,
4.888E005,-7.31250271E-4,
4.889E005,3.97513621E-3,
4.89E05,1.95237121E-3,
4.891E005,-4.04261664E-5,
4.892E005,-6.71754731E-3,
4.893E005,1.28625589E-3,
4.894E005,-5.35151362E-3,
4.895E005,-4.04100120E-3,
4.896E005,-3.37894773E-3,
4.897E005,1.28778047E-3,
4.898E005,-2.68936809E-3,
4.899E005,-1.36367290E-3,
4.9E05,6.21111132E-4,
4.901E005,-2.02371366E-3,
4.902E005,2.62109819E-3,
4.903E005,-4.68273507E-3,
4.904E005,-2.72923941E-3,
4.905E005,-7.02528865E-4,
4.906E005,-5.34087466E-3,
4.907E005,-4.03233524E-3,
4.908E005,6.22638036E-4,
4.909E005,-2.04607355E-3,
4.91E05,-2.70918710E-3,
4.911E005,-2.69590481E-3,
4.912E005,6.13456068E-4,
4.913E005,1.28722435E-3,
4.914E005,5.94424317E-3,
4.915E005,-4.04259772E-5,
4.916E005,1.95242092E-3,
4.917E005,-4.69242549E-3,
4.918E005,-2.68275244E-3,
4.919E005,1.28518196E-3,
4.92E05,-1.36823265E-3,
4.921E005,-3.36360605E-3,
4.922E005,-4.68278397E-3,
4.923E005,-4.01508296E-3,
4.924E005,1.95191032E-3,
4.925E005,6.21111132E-4,
4.926E005,-2.70913728E-3,
4.927E005,-3.36360605E-3,
4.928E005,2.61654612E-3,
4.929E005,-2.01811665E-3,
4.93E05,1.28579431E-3,
4.931E005,6.18093065E-4,
4.932E005,2.61960924E-3,
4.933E005,-6.05645264E-3,
4.934E005,-3.39428452E-3,
4.935E005,-6.66664774E-3,
4.936E005,3.28782410E-3,
4.937E005,-2.02927808E-3,
4.938E005,1.95140135E-3,
4.939E005,-4.03233524E-3,
4.94E05,-3.35604441E-3,
4.941E005,-6.00955402E-3,
4.942E005,1.95293291E-3,
4.943E005,-2.02927808E-3,
4.944E005,3.27757979E-3,
4.945E005,-1.37275702E-3,
4.946E005,2.61350162E-3,
4.947E005,-7.13266490E-4,
4.948E005,-2.69590481E-3,
4.949E005,-1.39124168E-3,
4.95E05,-7.06080638E-4,
4.951E005,6.60584169E-3,
4.952E005,-1.36362365E-3,
4.953E005,-3.41759273E-3,
4.954E005,1.95339671E-3,
4.955E005,-2.04607355E-3,
4.956E005,3.28521407E-3,
4.957E005,1.95242080E-3,
4.958E005,1.95344654E-3,
4.959E005,1.28620630E-3,
4.96E05,6.22638036E-4,
4.961E005,-7.02578109E-4,
4.962E005,6.11900818E-4,
4.963E005,4.61351918E-3,
4.964E005,4.60427348E-3,
4.965E005,-1.37734425E-3,
4.966E005,-2.72918935E-3,
4.967E005,6.24110748E-4,
4.968E005,-7.02578400E-4,
4.969E005,3.28011671E-3,
4.97E05,-4.67317272E-3,
4.971E005,-4.29670217E-5,
4.972E005,3.95706855E-3,
4.973E005,1.28569489E-3,
4.974E005,-1.36367325E-3,
4.975E005,6.24209701E-4,
4.976E005,-4.67317272E-3,
4.977E005,-7.02578109E-4,
4.978E005,1.28782983E-3,
4.979E005,-5.99791855E-3,
4.98E05,-2.00712169E-3,
4.981E005,-2.70918710E-3,
4.982E005,4.60884022E-3,
4.983E005,8.60590581E-3,
4.984E005,3.29809496E-3,
4.985E005,-2.68280180E-3,
4.986E005,-2.03485927E-3,
4.987E005,7.24915881E-3,
4.988E005,3.28006735E-3,
4.989E005,1.28471723E-3,
4.99E05,6.60584169E-3,
4.991E005,2.61654612E-3,
4.992E005,1.95191032E-3,
4.993E005,-5.32083286E-5,
4.994E005,-2.71578482E-3,
4.995E005,-3.54663134E-5,
4.996E005,-7.02528865E-4,
4.997E005,-2.70251115E-3,
4.998E005,1.28518196E-3,
4.999E005,-7.13266490E-4,
5E05,3.27505078E-3,
5.001E005,-1.37734425E-3,
5.002E005,2.61193723E-3,
5.003E005,1.95344654E-3,
5.004E005,3.94623214E-3,
5.005E005,4.62262379E-3,
5.006E005,-7.06129998E-4,
5.007E005,1.28523167E-3,
5.008E005,3.28261196E-3,
5.009E005,3.94272478E-3,
5.01E05,-2.69590481E-3,
5.011E005,3.28016630E-3,
5.012E005,3.28777451E-3,
5.013E005,3.93564254E-3,
5.014E005,1.28625589E-3,
5.015E005,7.95502868E-3,
5.016E005,-4.55651825E-5,
5.017E005,-4.65403730E-3,
5.018E005,-2.05740659E-3,
5.019E005,-2.03485927E-3,
5.02E05,2.61955964E-3,
5.021E005,-3.79425510E-5,
5.022E005,-4.55154768E-5,
5.023E005,-1.39583647E-3,
5.024E005,1.28574460E-3,
5.025E005,3.28016630E-3,
5.026E005,-2.06297473E-3,
5.027E005,-6.99037104E-4,
5.028E005,-1.38656190E-3,
5.029E005,1.28676556E-3,
5.03E05,6.24209701E-4,
5.031E005,-4.30164619E-5,
5.032E005,1.95033883E-3,
5.033E005,-4.70209587E-3,
5.034E005,5.28163556E-3,
5.035E005,-7.09643064E-4,
5.036E005,2.61350162E-3,
5.037E005,-2.03485927E-3,
5.038E005,-4.04755338E-5,
5.039E005,-1.38656155E-3,
5.04E05,2.61198659E-3,
5.041E005,-7.02528865E-4,
5.042E005,-2.70913774E-3,
5.043E005,-2.06870981E-3,
5.044E005,8.59516766E-3,
5.045E005,-3.53676915E-5,
5.046E005,-2.70251115E-3,
5.047E005,3.94984987E-3,
5.048E005,-3.78930672E-5,
5.049E005,9.93675925E-3,
5.05E05,-5.40520344E-3,
5.051E005,-1.37285574E-3,
5.052E005,3.27762915E-3,
5.053E005,-1.38194603E-3,
5.054E005,-6.67936355E-3,
5.055E005,-2.72250175E-3,
5.056E005,-3.35599482E-3,
5.057E005,-2.70918710E-3,
5.058E005,1.94983452E-3,
5.059E005,-5.06859542E-5,
5.06E05,-1.38661149E-3,
5.061E005,5.29295113E-3,
5.062E005,-4.81713287E-5,
5.063E005,-3.39438417E-3,
5.064E005,-7.20346987E-4,
5.065E005,-4.04095137E-3,
5.066E005,-3.34079284E-3,
5.067E005,-2.05735676E-3,
5.068E005,3.28516448E-3,
5.069E005,-4.02374566E-3,
5.07E05,-6.64143031E-3,
5.071E005,-5.38367825E-3,
5.072E005,1.95094338E-3,
5.073E005,4.61347029E-3,
5.074E005,1.95396179E-3,
5.075E005,5.95753687E-3,
5.076E005,6.13356184E-4,
5.077E005,-1.35907787E-3,
5.078E005,2.61350162E-3,
5.079E005,2.62114778E-3,
5.08E05,-4.04755338E-5,
5.081E005,1.95191032E-3,
5.082E005,-7.06080638E-4,
5.083E005,-1.37280603E-3,
5.084E005,6.18043414E-4,
5.085E005,1.95186073E-3,
5.086E005,-4.81215429E-5,
5.087E005,-7.02528574E-4,
5.088E005,-4.04261664E-5,
5.089E005,-3.34840734E-3,
5.09E05,-1.36362365E-3,
5.091E005,2.61955964E-3,
5.092E005,1.28523167E-3,
5.093E005,1.28625589E-3,
5.094E005,-4.30164619E-5,
5.095E005,-3.36360605E-3,
5.096E005,1.28620630E-3,
5.097E005,-4.04100120E-3,
5.098E005,-7.20446580E-4,
5.099E005,2.61797616E-3,
5.1E05,-1.38661149E-3,
5.101E005,-4.70209587E-3,
5.102E005,1.28727383E-3,
5.103E005,1.28574460E-3,
5.104E005,-5.06362849E-5,
5.105E005,-1.37270731E-3,
5.106E005,-7.13216665E-4,
5.107E005,6.19529979E-4,
5.108E005,5.28168492E-3,
5.109E005,6.21111132E-4,
5.11E05,-4.04095137E-3,
5.111E005,6.19629282E-4,
5.112E005,1.28727383E-3,
5.113E005,7.96482340E-3,
5.114E005,-5.36218612E-3,
5.115E005,-6.98938384E-4,
5.116E005,-4.55154768E-5,
5.117E005,-4.04755338E-5,
5.118E005,-7.06080406E-4,
5.119E005,-4.64446470E-3,
5.12E05,-4.80719464E-5,
5.121E005,-4.06710804E-3,
5.122E005,6.19579689E-4,
5.123E005,-4.04974306E-3,
5.124E005,6.59061922E-3,
5.125E005,-2.69590481E-3,
5.126E005,2.61649652E-3,
5.127E005,-3.53676915E-5,
5.128E005,-2.70923693E-3,
5.129E005,-1.39114202E-3,
5.13E05,-4.55154768E-5,
5.131E005,-2.71578436E-3,
5.132E005,-3.28500028E-5,
5.133E005,-2.02927808E-3,
5.134E005,6.18043414E-4,
5.135E005,-7.13266199E-4,
5.136E005,-1.36813370E-3,
5.137E005,-5.34082484E-3,
5.138E005,-2.72918935E-3,
5.139E005,-7.13216665E-4,
5.14E05,-7.02528865E-4,
5.141E005,-7.06129998E-4,
5.142E005,3.27762915E-3,
5.143E005,-3.37124057E-3,
5.144E005,1.95038808E-3,
5.145E005,-1.37280638E-3,
5.146E005,-4.72152652E-3,
5.147E005,-7.02528574E-4,
5.148E005,7.97459856E-3,
5.149E005,6.25727116E-4,
5.15E05,3.27505078E-3,
5.151E005,-2.70251115E-3,
5.152E005,-5.35151362E-3,
5.153E005,-7.06129998E-4,
5.154E005,3.93917831E-3,
5.155E005,-3.40976613E-3,
5.156E005,-4.69242549E-3,
5.157E005,-5.06362849E-5,
5.158E005,6.21111132E-4,
5.159E005,-6.74328208E-3,
5.16E05,-1.38199585E-3,
5.161E005,-7.13216665E-4,
5.162E005,-7.09593645E-4,
5.163E005,2.61807535E-3,
5.164E005,6.16552250E-4,
5.165E005,3.94980051E-3,
5.166E005,-4.80719464E-5,
5.167E005,2.61654612E-3,
5.168E005,1.28625589E-3,
5.169E005,-2.70256051E-3,
5.17E05,3.96790588E-3,
5.171E005,-1.39119208E-3,
5.172E005,1.28523167E-3,
5.173E005,3.93912895E-3,
5.174E005,-2.70256097E-3,
5.175E005,-7.02578109E-4,
5.176E005,6.16502366E-4,
5.177E005,-3.39428452E-3,
5.178E005,1.95140135E-3,
5.179E005,-1.37275667E-3,
5.18E05,-4.07598075E-3,
5.181E005,3.94628197E-3,
5.182E005,2.61965883E-3,
5.183E005,-1.37734425E-3,
5.184E005,-1.36818329E-3,
5.185E005,-4.30164619E-5,
5.186E005,-3.38657945E-3,
5.187E005,3.94628150E-3,
5.188E005,7.27508636E-3,
5.189E005,-7.13216665E-4,
5.19E05,-4.55651825E-5,
5.191E005,1.95288321E-3,
5.192E005,-3.37894773E-3,
5.193E005,-5.33021754E-3,
5.194E005,-3.37894773E-3,
5.195E005,-1.13567943E-2,
5.196E005,-9.36873257E-3,
5.197E005,3.94267496E-3,
5.198E005,-1.36362365E-3,
5.199E005,1.28523167E-3,
5.2E05,6.22638036E-4,
5.201E005,6.25677698E-4,
5.202E005,3.27758002E-3,
5.203E005,-8.67898669E-3,
5.204E005,-1.37275667E-3,
5.205E005,2.62109819E-3,
5.206E005,-4.81713287E-5,
5.207E005,1.28620630E-3,
5.208E005,-4.03233524E-3,
5.209E005,-2.71588424E-3,
5.21E05,-5.37289120E-3,
5.211E005,-5.06859542E-5,
5.212E005,-6.03293115E-3,
5.213E005,-1.37275667E-3,
5.214E005,-4.03233524E-3,
5.215E005,1.95288321E-3,
5.216E005,-7.06030987E-4,
5.217E005,-7.16801267E-4,
5.218E005,-3.37889837E-3,
5.219E005,-2.02376326E-3,
5.22E05,3.96423228E-3,
5.221E005,-4.04755338E-5,
5.222E005,-5.32582671E-5,
5.223E005,2.62729987E-3,
5.224E005,-2.05740659E-3,
5.225E005,-3.37889837E-3,
5.226E005,-4.02369676E-3,
5.227E005,-4.03233524E-3,
5.228E005,-4.74102562E-3,
5.229E005,-3.38657945E-3,
5.23E05,-2.05175625E-3,
5.231E005,-1.39583612E-3,
5.232E005,4.62267362E-3,
5.233E005,1.28727383E-3,
5.234E005,-6.03298098E-3,
5.235E005,4.61346982E-3,
5.236E005,-3.36365565E-3,
5.237E005,-3.36360605E-3,
5.238E005,3.27758002E-3,
5.239E005,-1.36823265E-3,
5.24E05,-4.02369583E-3,
5.241E005,6.21111132E-4,
5.242E005,-6.91938272E-4,
5.243E005,1.95033883E-3,
5.244E005,-2.05735699E-3,
5.245E005,1.28523167E-3,
5.246E005,-4.05841228E-3,
5.247E005,-5.32582671E-5,
5.248E005,-3.37124057E-3,
5.249E005,-4.02374566E-3,
5.25E05,-4.71184542E-3,
5.251E005,-6.03293115E-3,
5.252E005,-1.37275667E-3,
5.253E005,2.61955964E-3,
5.254E005,1.28727383E-3,
5.255E005,1.95344654E-3,
5.256E005,-5.37284091E-3,
5.257E005,6.16502366E-4,
5.258E005,1.95084454E-3,
5.259E005,2.61345226E-3,
5.26E05,-6.03293115E-3,
5.261E005,-4.02369583E-3,
5.262E005,-4.72147623E-3,
5.263E005,6.22638036E-4,
5.264E005,5.27043827E-3,
5.265E005,3.94628150E-3,
5.266E005,-7.27621256E-4,
5.267E005,2.61193723E-3,
5.268E005,6.19629282E-4,
5.269E005,-4.72147623E-3,
5.27E05,-7.06080638E-4,
5.271E005,-1.38194603E-3,
5.272E005,-3.78930672E-5,
5.273E005,-1.37270731E-3,
5.274E005,1.95339671E-3,
5.275E005,6.19579689E-4,
5.276E005,6.18043414E-4,
5.277E005,-6.74323272E-3,
5.278E005,-4.29668289E-5,
5.279E005,-2.72245170E-3,
5.28E05,-1.39119208E-3,
5.281E005,-3.40976613E-3,
5.282E005,-3.36360605E-3,
5.283E005,-7.16801267E-4,
5.284E005,-3.35599482E-3,
5.285E005,-7.36390194E-3,
5.286E005,-8.05155560E-3,
5.287E005,-5.37294010E-3,
5.288E005,1.28833484E-3,
5.289E005,6.21111132E-4,
5.29E05,-2.04607355E-3,
5.291E005,-4.05846210E-3,
5.292E005,3.28777451E-3,
5.293E005,-6.95457682E-4,
5.294E005,-3.37899779E-3,
5.295E005,3.95342894E-3,
5.296E005,-3.34089133E-3,
5.297E005,-5.06362849E-5,
5.298E005,-3.54170988E-5,
5.299E005,-1.37275702E-3,
5.3E05,-4.69242549E-3,
5.301E005,3.93216731E-3,
5.302E005,5.97763201E-3,
5.303E005,-8.64762161E-3,
5.304E005,-7.02528865E-4,
5.305E005,-7.13216665E-4,
5.306E005,-3.35599482E-3,
5.307E005,-4.69242549E-3,
5.308E005,-4.01503406E-3,
5.309E005,2.61497218E-3,
5.31E05,-4.73133614E-3,
5.311E005,-7.13216665E-4,
5.312E005,-4.72152559E-3,
5.313E005,1.28782983E-3,
5.314E005,-1.37729454E-3,
5.315E005,-3.37889791E-3,
5.316E005,6.22638036E-4,
5.317E005,-4.81217321E-5,
5.318E005,-2.69590481E-3,
5.319E005,-7.24053418E-4,
5.32E05,-7.13216665E-4,
5.321E005,-4.04100120E-3,
5.322E005,6.19629282E-4,
5.323E005,-2.71583418E-3,
5.324E005,-1.37734425E-3,
5.325E005,-2.69590481E-3,
5.326E005,-2.70256051E-3,
5.327E005,-1.37734425E-3,
5.328E005,-3.37124057E-3,
5.329E005,-3.33330058E-3,
5.33E05,1.28676556E-3,
5.331E005,-4.04755338E-5,
5.332E005,3.28266155E-3,
5.333E005,-8.05155560E-3,
5.334E005,-6.04467373E-3,
5.335E005,-7.16801267E-4,
5.336E005,-5.31969219E-3,
5.337E005,-7.02528865E-4,
5.338E005,-7.02578109E-4,
5.339E005,-4.55154768E-5,
5.34E05,-7.13266199E-4,
5.341E005,-4.55651825E-5,
5.342E005,-4.30164619E-5,
5.343E005,-3.37889791E-3,
5.344E005,-6.05645264E-3,
5.345E005,-1.37275667E-3,
5.346E005,-3.54170988E-5,
5.347E005,1.95293291E-3,
5.348E005,6.21160783E-4,
5.349E005,-4.04100120E-3,
5.35E05,-2.05175625E-3,
5.351E005,-4.70209587E-3,
5.352E005,-4.04100120E-3,
5.353E005,3.28271114E-3,
5.354E005,-1.37280638E-3,
5.355E005,-1.35459530E-3,
5.356E005,-7.09643064E-4,
5.357E005,-4.69242549E-3,
5.358E005,-5.39439917E-3,
5.359E005,-2.72245170E-3,
5.36E05,-6.00955402E-3,
5.361E005,-7.24003359E-4,
5.362E005,-7.24053418E-4,
5.363E005,-3.37124057E-3,
5.364E005,6.59066858E-3,
5.365E005,-3.54170988E-5,
5.366E005,-4.68283379E-3,
5.367E005,-1.37734425E-3,
5.368E005,3.94272478E-3,
5.369E005,-3.78930672E-5,
5.37E05,-4.68273507E-3,
5.371E005,6.18043414E-4,
5.372E005,-6.69202022E-3,
5.373E005,1.28471723E-3,
5.374E005,-2.03480991E-3,
5.375E005,-2.71578482E-3,
5.376E005,-6.98987860E-4,
5.377E005,-2.04607355E-3,
5.378E005,-6.95457682E-4,
5.379E005,-1.36372237E-3,
5.38E05,5.29295113E-3,
5.381E005,-4.55651825E-5,
5.382E005,1.28625589E-3,
5.383E005,5.27043827E-3,
5.384E005,-2.71583418E-3,
5.385E005,1.95293291E-3,
5.386E005,3.28526367E-3,
5.387E005,-1.35907787E-3,
5.388E005,-5.36218612E-3,
5.389E005,1.95186073E-3,
5.39E05,-7.13216665E-4,
5.391E005,-3.36360605E-3,
5.392E005,-2.69590481E-3,
5.393E005,6.28748152E-4,
5.394E005,-2.04045814E-3,
5.395E005,3.28782434E-3,
5.396E005,-7.13266199E-4,
5.397E005,1.95344654E-3,
5.398E005,-1.39583612E-3,
5.399E005,-4.06710850E-3,
5.4E05,-7.94864725E-3,
5.401E005,-1.36813370E-3,
5.402E005,-6.06826786E-3,
5.403E005,-2.01263535E-3,
5.404E005,2.62109819E-3,
5.405E005,-4.55154768E-5,
5.406E005,4.61356901E-3,
5.407E005,1.28523167E-3,
5.408E005,-2.71583418E-3,
5.409E005,-2.70256097E-3,
5.41E05,5.94429253E-3,
5.411E005,-7.13216665E-4,
5.412E005,-4.06715833E-3,
5.413E005,3.93564254E-3,
5.414E005,-7.02528865E-4,
5.415E005,2.60887155E-3,
5.416E005,3.94984987E-3,
5.417E005,-2.02927808E-3,
5.418E005,-2.05730693E-3,
5.419E005,6.24160224E-4,
5.42E05,1.95242092E-3,
5.421E005,-7.09643064E-4,
5.422E005,-3.37119051E-3,
5.423E005,-2.72918935E-3,
