Labels,MOF 2 420nm 1000 us Delta OD,
5.307E005,-1.36189430E-3,
5.308E005,-4.60877037E-3,
5.309E005,-1.33667397E-3,
5.31E05,2.52468791E-3,
5.311E005,-5.89176925E-5,
5.312E005,5.90716139E-4,
5.313E005,-6.91123540E-4,
5.314E005,3.80915473E-3,
5.315E005,-1.36189465E-3,
5.316E005,-1.98328169E-3,
5.317E005,-3.93759552E-3,
5.318E005,-7.15623668E-4,
5.319E005,-7.03270838E-4,
5.32E05,2.52896990E-3,
5.321E005,1.88047613E-3,
5.322E005,2.52468791E-3,
5.323E005,2.52892147E-3,
5.324E005,-3.31104849E-3,
5.325E005,-1.36703195E-3,
5.326E005,1.23396458E-3,
5.327E005,-5.21974033E-3,
5.328E005,-7.11461413E-4,
5.329E005,-7.03270838E-4,
5.33E05,3.82493576E-3,
5.331E005,3.17076314E-3,
5.332E005,-3.95540148E-3,
5.333E005,-4.62875143E-3,
5.334E005,1.23276014E-3,
5.335E005,5.12168510E-3,
5.336E005,2.52679526E-3,
5.337E005,-3.92870791E-3,
5.338E005,-2.66568991E-3,
5.339E005,-1.37213664E-3,
5.34E05,-4.54967935E-3,
5.341E005,-6.53625652E-3,
5.342E005,5.92964294E-4,
5.343E005,-3.31910700E-3,
5.344E005,5.75518934E-4,
5.345E005,1.88018731E-3,
5.346E005,-5.88696457E-5,
5.347E005,-3.95545037E-3,
5.348E005,-2.67985812E-3,
5.349E005,-2.63075717E-3,
5.35E05,-1.99525617E-3,
5.351E005,-3.95540148E-3,
5.352E005,-6.20495266E-5,
5.353E005,-4.57909238E-3,
5.354E005,-6.99193624E-4,
5.355E005,-2.01330334E-3,
5.356E005,-1.34168856E-3,
5.357E005,-3.29505256E-3,
5.358E005,5.82043431E-4,
5.359E005,-3.91989527E-3,
5.36E05,-1.35176128E-3,
5.361E005,-5.20896353E-3,
5.362E005,-7.81641528E-3,
5.363E005,3.82764987E-3,
5.364E005,-7.03318801E-4,
5.365E005,-7.19749893E-4,
5.366E005,1.22663472E-3,
5.367E005,-1.34173641E-3,
5.368E005,-6.20495266E-5,
5.369E005,3.82764987E-3,
5.37E05,-2.62378505E-3,
5.371E005,-3.94646125E-3,
5.372E005,-6.20495266E-5,
5.373E005,-9.05990321E-3,
5.374E005,3.82498396E-3,
5.375E005,-1.33167498E-3,
5.376E005,-2.63075717E-3,
5.377E005,1.88028370E-3,
5.378E005,1.88023550E-3,
5.379E005,-3.29505256E-3,
5.38E05,-7.83120841E-3,
5.381E005,3.17239366E-3,
5.382E005,-1.33667432E-3,
5.383E005,-3.91101278E-3,
5.384E005,1.23874703E-3,
5.385E005,3.81439971E-3,
5.386E005,1.88004249E-3,
5.387E005,-6.20495266E-5,
5.388E005,-6.51907176E-5,
5.389E005,-2.66569038E-3,
5.39E05,5.82091685E-4,
5.391E005,5.79907442E-4,
5.392E005,-4.57909238E-3,
5.393E005,4.46787616E-3,
5.394E005,-7.03270838E-4,
5.395E005,-3.93759552E-3,
5.396E005,1.23401277E-3,
5.397E005,-2.64471606E-3,
5.398E005,-5.24134282E-3,
5.399E005,-7.15575181E-4,
5.4E05,2.52824277E-3,
5.401E005,-3.31901014E-3,
5.402E005,-1.98328169E-3,
5.403E005,-7.07360159E-4,
5.404E005,1.88047613E-3,
5.405E005,1.88004249E-3,
5.406E005,-3.97341140E-3,
5.407E005,-3.95545037E-3,
5.408E005,-5.89176925E-5,
5.409E005,-6.61367876E-3,
5.41E05,-7.11509841E-4,
5.411E005,-2.66568991E-3,
5.412E005,-4.59884806E-3,
5.413E005,-8.39309022E-3,
5.414E005,-1.35176128E-3,
5.415E005,-1.99525570E-3,
5.416E005,-5.21964394E-3,
5.417E005,5.74518554E-3,
5.418E005,-3.29514896E-3,
5.419E005,-4.58895555E-3,
5.42E05,-3.96441715E-3,
5.421E005,4.47149528E-3,
5.422E005,-6.95176655E-4,
5.423E005,-6.95224793E-4,
5.424E005,3.17746028E-3,
5.425E005,-2.63770227E-3,
5.426E005,-1.35686854E-3,
5.427E005,5.92916389E-4,
5.428E005,-7.15623668E-4,
5.429E005,2.52463995E-3,
5.43E05,1.88071595E-3,
5.431E005,-2.66568991E-3,
5.432E005,-1.35180971E-3,
5.433E005,1.23516552E-3,
5.434E005,-2.64471653E-3,
5.435E005,-7.46705700E-5,
5.436E005,-5.26821423E-5,
5.437E005,-9.17633064E-3,
5.438E005,1.88071595E-3,
5.439E005,5.84269583E-4,
5.44E05,2.52535613E-3,
5.441E005,-7.07408239E-4,
5.442E005,1.23511744E-3,
5.443E005,-7.07360159E-4,
5.444E005,-6.83895560E-5,
5.445E005,-6.20495266E-5,
5.446E005,-1.35176128E-3,
5.447E005,-7.27990642E-4,
5.448E005,1.23636285E-3,
5.449E005,1.23521360E-3,
5.45E05,3.82227777E-3,
5.451E005,-3.94650968E-3,
5.452E005,1.23511744E-3,
5.453E005,5.84269583E-4,
5.454E005,-4.56930697E-3,
5.455E005,-5.57951680E-5,
5.456E005,1.88023550E-3,
5.457E005,1.88047613E-3,
5.458E005,-2.00725347E-3,
5.459E005,-1.33172260E-3,
5.46E05,-7.07360159E-4,
5.461E005,-2.01941887E-3,
5.462E005,-5.88293653E-3,
5.463E005,5.84269583E-4,
5.464E005,2.52896966E-3,
5.465E005,3.82764987E-3,
5.466E005,-3.28716263E-3,
5.467E005,1.88047613E-3,
5.468E005,2.52751797E-3,
5.469E005,5.84269583E-4,
5.47E05,5.82043431E-4,
5.471E005,-2.00730143E-3,
5.472E005,-2.01330287E-3,
5.473E005,-1.35176128E-3,
5.474E005,5.10340324E-3,
5.475E005,-1.35176128E-3,
5.476E005,-6.87082415E-4,
5.477E005,-1.98921189E-3,
5.478E005,1.88052421E-3,
5.479E005,-6.83412945E-5,
5.48E05,-1.35180971E-3,
5.481E005,3.81177338E-3,
5.482E005,-3.28716263E-3,
5.483E005,1.87931443E-3,
5.484E005,5.76168625E-3,
5.485E005,-6.95176655E-4,
5.486E005,3.17407772E-3,
5.487E005,1.23521360E-3,
5.488E005,5.84269583E-4,
5.489E005,7.70672504E-3,
5.49E05,-5.57951680E-5,
5.491E005,-2.00126972E-3,
5.492E005,3.81698599E-3,
5.493E005,-6.99241820E-4,
5.494E005,-7.19056185E-3,
5.495E005,-2.64466810E-3,
5.496E005,3.16566043E-3,
5.497E005,-3.91979935E-3,
5.498E005,3.81962792E-3,
5.499E005,5.75624965E-3,
5.5E05,-1.35686854E-3,
5.501E005,1.87980058E-3,
5.502E005,5.90764277E-4,
5.503E005,1.88095518E-3,
5.504E005,5.77843189E-3,
5.505E005,5.97201579E-4,
5.506E005,-3.27130873E-3,
5.507E005,-2.65165465E-3,
5.508E005,7.05560856E-3,
5.509E005,-2.01335130E-3,
5.51E05,-2.66568991E-3,
5.511E005,4.46792459E-3,
5.512E005,-6.20014107E-5,
5.513E005,-6.99241820E-4,
5.514E005,5.90764277E-4,
5.515E005,-7.11461704E-4,
5.516E005,-7.07408239E-4,
5.517E005,-3.27135623E-3,
5.518E005,-1.34676555E-3,
5.519E005,-2.65165465E-3,
5.52E05,3.16904113E-3,
5.521E005,-1.36698375E-3,
5.522E005,-7.11461704E-4,
5.523E005,-7.07408239E-4,
5.524E005,-3.96441761E-3,
5.525E005,-1.35176128E-3,
5.526E005,2.52901809E-3,
5.527E005,-5.23050176E-3,
5.528E005,2.52751797E-3,
5.529E005,-1.98926008E-3,
5.53E05,1.88023550E-3,
5.531E005,-1.36199093E-3,
5.532E005,-2.62388098E-3,
5.533E005,4.46792459E-3,
5.534E005,5.86440961E-4,
5.535E005,1.88023550E-3,
5.536E005,-3.33515019E-3,
5.537E005,3.82764987E-3,
5.538E005,3.82237439E-3,
5.539E005,-4.95781096E-5,
5.54E05,6.38597365E-3,
5.541E005,5.84269583E-4,
5.542E005,2.52684345E-3,
5.543E005,-3.28716263E-3,
5.544E005,5.74518554E-3,
5.545E005,1.23024348E-3,
5.546E005,2.52679526E-3,
5.547E005,-3.27929598E-3,
5.548E005,-6.82928003E-5,
5.549E005,-3.29505303E-3,
5.55E05,-6.51907176E-5,
5.551E005,-3.95545037E-3,
5.552E005,-7.03270838E-4,
5.553E005,5.86440961E-4,
5.554E005,-2.62383325E-3,
5.555E005,-5.23054972E-3,
5.556E005,5.09891426E-3,
5.557E005,-3.29510099E-3,
5.558E005,-2.00725347E-3,
5.559E005,2.52746954E-3,
5.56E05,-1.11375181E-2,
5.561E005,-7.36329646E-4,
5.562E005,1.23516552E-3,
5.563E005,3.17746028E-3,
5.564E005,3.18091176E-3,
5.565E005,-6.91075751E-4,
5.566E005,-2.02545687E-3,
5.567E005,1.22907653E-3,
5.568E005,5.84269583E-4,
5.569E005,5.95062156E-4,
5.57E05,6.41844794E-3,
5.571E005,-4.95781096E-5,
5.572E005,-7.19749893E-4,
5.573E005,2.52607465E-3,
5.574E005,-5.88696457E-5,
5.575E005,-1.98323349E-3,
5.576E005,4.45350772E-3,
5.577E005,-6.20495266E-5,
5.578E005,-4.55945497E-3,
5.579E005,-5.57954008E-5,
5.58E05,7.02591240E-3,
5.581E005,-7.03319092E-4,
5.582E005,-1.98328169E-3,
5.583E005,-2.65160622E-3,
5.584E005,3.82227800E-3,
5.585E005,5.84221212E-4,
5.586E005,-3.96441715E-3,
5.587E005,1.23150367E-3,
5.588E005,5.82091685E-4,
5.589E005,2.52674706E-3,
5.59E05,-5.27302764E-5,
5.591E005,1.23271183E-3,
5.592E005,-6.99241820E-4,
5.593E005,-1.97133073E-3,
5.594E005,4.45350772E-3,
5.595E005,3.17239366E-3,
5.596E005,-3.95545037E-3,
5.597E005,1.23396458E-3,
5.598E005,1.22668326E-3,
5.599E005,-6.20495266E-5,
5.6E05,-3.30311107E-3,
5.601E005,5.82091685E-4,
5.602E005,5.82091685E-4,
5.603E005,3.17576644E-3,
5.604E005,-5.90656931E-3,
5.605E005,1.88071595E-3,
5.606E005,-6.51422888E-5,
5.607E005,-2.66564172E-3,
5.608E005,-3.92870791E-3,
5.609E005,5.75518934E-4,
5.61E05,-3.94646125E-3,
5.611E005,-1.34173641E-3,
5.612E005,1.23029191E-3,
5.613E005,-2.62388098E-3,
5.614E005,-2.00122152E-3,
5.615E005,-1.33172260E-3,
5.616E005,-6.48540724E-3,
5.617E005,2.52746954E-3,
5.618E005,-7.19701289E-4,
5.619E005,-1.35691697E-3,
5.62E05,-5.26312320E-3,
5.621E005,3.83027527E-3,
5.622E005,1.87999418E-3,
5.623E005,5.88557741E-4,
5.624E005,3.81435174E-3,
5.625E005,-2.64466810E-3,
5.626E005,-7.23888108E-4,
5.627E005,5.76728350E-3,
5.628E005,-1.33667432E-3,
5.629E005,-7.15013084E-5,
5.63E05,5.86440961E-4,
5.631E005,5.88557741E-4,
5.632E005,-7.21824076E-3,
5.633E005,-3.31905833E-3,
5.634E005,1.23271183E-3,
5.635E005,5.92916389E-4,
5.636E005,-7.11509841E-4,
5.637E005,-1.33172306E-3,
5.638E005,5.79955755E-4,
5.639E005,-2.01335130E-3,
5.64E05,-5.58433749E-5,
5.641E005,-7.19701289E-4,
5.642E005,-7.11509841E-4,
5.643E005,-5.89176925E-5,
5.644E005,-3.30301467E-3,
5.645E005,5.90764277E-4,
5.646E005,3.16737220E-3,
5.647E005,-2.64466810E-3,
5.648E005,-2.67273933E-3,
5.649E005,2.52824277E-3,
5.65E05,-2.01325468E-3,
5.651E005,-1.36184623E-3,
5.652E005,-4.58900398E-3,
5.653E005,-7.03318801E-4,
5.654E005,-6.52348716E-3,
5.655E005,-7.07408239E-4,
5.656E005,-7.81641621E-3,
5.657E005,-6.51907176E-5,
5.658E005,1.23511744E-3,
5.659E005,1.23516552E-3,
5.66E05,-5.89659721E-5,
5.661E005,1.23516552E-3,
5.662E005,1.23276014E-3,
5.663E005,-7.28039071E-4,
5.664E005,-2.67980970E-3,
5.665E005,-7.19749543E-4,
5.666E005,5.92916389E-4,
5.667E005,2.52540433E-3,
5.668E005,-3.96441715E-3,
5.669E005,-4.61876998E-3,
5.67E05,1.87950942E-3,
5.671E005,3.81967612E-3,
5.672E005,3.82764987E-3,
5.673E005,1.88114564E-3,
5.674E005,-1.99520774E-3,
5.675E005,-6.83410617E-5,
5.676E005,-2.63070944E-3,
5.677E005,5.90716139E-4,
5.678E005,5.88509545E-4,
5.679E005,6.43155398E-3,
5.68E05,-6.52353559E-3,
5.681E005,1.87931443E-3,
5.682E005,1.23511744E-3,
5.683E005,4.47517354E-3,
5.684E005,5.13558881E-3,
5.685E005,-3.96436825E-3,
5.686E005,-3.28716263E-3,
5.687E005,-1.98921189E-3,
5.688E005,1.23150367E-3,
5.689E005,-3.31109716E-3,
5.69E05,-2.03773240E-3,
5.691E005,2.52896966E-3,
5.692E005,-4.59884806E-3,
5.693E005,-3.29510099E-3,
5.694E005,-3.29505256E-3,
5.695E005,-7.19798147E-4,
5.696E005,-7.19701289E-4,
5.697E005,-2.00122152E-3,
5.698E005,5.86440961E-4,
5.699E005,-2.65875808E-3,
5.7E05,-3.27924779E-3,
5.701E005,1.87950942E-3,
5.702E005,5.84269408E-4,
5.703E005,-2.63770227E-3,
5.704E005,-1.99520774E-3,
5.705E005,-2.02545687E-3,
5.706E005,-7.11509841E-4,
5.707E005,-7.19749893E-4,
5.708E005,-7.15623668E-4,
5.709E005,-1.98328169E-3,
5.71E05,-6.51907176E-5,
5.711E005,-7.19749543E-4,
5.712E005,5.90764277E-4,
5.713E005,-3.31104849E-3,
5.714E005,1.88004249E-3,
5.715E005,-6.83005550E-4,
5.716E005,-7.07360159E-4,
5.717E005,-7.07360159E-4,
5.718E005,1.88100315E-3,
5.719E005,-7.19701289E-4,
5.72E05,5.86440845E-4,
5.721E005,-7.83120841E-3,
5.722E005,2.52612284E-3,
5.723E005,5.92916389E-4,
5.724E005,-6.51907176E-5,
5.725E005,-2.64461967E-3,
5.726E005,-4.59884806E-3,
5.727E005,-3.29510053E-3,
5.728E005,-7.11509841E-4,
5.729E005,1.87975215E-3,
5.73E05,-6.20978826E-5,
5.731E005,-7.11509841E-4,
5.732E005,5.86440961E-4,
5.733E005,3.18081467E-3,
5.734E005,-4.58895555E-3,
5.735E005,4.47154371E-3,
5.736E005,5.82043431E-4,
5.737E005,-1.35180936E-3,
5.738E005,1.23155199E-3,
5.739E005,5.88605937E-4,
5.74E05,1.23271183E-3,
5.741E005,1.88023550E-3,
5.742E005,-4.64355035E-5,
5.743E005,-4.59884806E-3,
5.744E005,5.13090752E-3,
5.745E005,1.88119360E-3,
5.746E005,1.23636285E-3,
5.747E005,5.90764277E-4,
5.748E005,1.23631477E-3,
5.749E005,-1.36194285E-3,
5.75E05,3.82764987E-3,
5.751E005,5.88605762E-4,
5.752E005,-3.93759552E-3,
5.753E005,1.88100315E-3,
5.754E005,-5.24134282E-3,
5.755E005,-3.96441715E-3,
5.756E005,1.23150367E-3,
5.757E005,-1.36184623E-3,
5.758E005,1.23029191E-3,
5.759E005,1.87999418E-3,
5.76E05,3.81967612E-3,
5.761E005,-2.01325468E-3,
5.762E005,3.16899316E-3,
5.763E005,-2.00725300E-3,
5.764E005,-5.26340045E-5,
5.765E005,-1.98921189E-3,
5.766E005,2.52321386E-3,
5.767E005,1.23755669E-3,
5.768E005,-2.00730143E-3,
5.769E005,-4.59889695E-3,
5.77E05,-2.63770227E-3,
5.771E005,3.17234569E-3,
5.772E005,3.81172565E-3,
5.773E005,-5.26340045E-5,
5.774E005,4.46426822E-3,
5.775E005,-1.33172260E-3,
5.776E005,-7.16314372E-3,
5.777E005,-3.28711420E-3,
5.778E005,-7.11509841E-4,
5.779E005,-4.95781096E-5,
5.78E05,-1.36693555E-3,
5.781E005,-1.35180936E-3,
5.782E005,-2.00725347E-3,
5.783E005,-2.00117310E-3,
5.784E005,1.23750872E-3,
5.785E005,4.48246580E-3,
5.786E005,-1.33667432E-3,
5.787E005,1.23276014E-3,
5.788E005,-6.82928003E-5,
5.789E005,-7.19701289E-4,
5.79E05,-7.11461704E-4,
5.791E005,-5.89176925E-5,
5.792E005,1.22785743E-3,
5.793E005,-4.54963185E-3,
5.794E005,5.82043431E-4,
5.795E005,3.82493576E-3,
5.796E005,-2.00126972E-3,
5.797E005,-3.30306310E-3,
5.798E005,1.88023550E-3,
5.799E005,5.82043256E-4,
5.8E05,1.87975215E-3,
5.801E005,-3.94650968E-3,
5.802E005,-2.00730190E-3,
5.803E005,-1.35686854E-3,
5.804E005,1.87980058E-3,
5.805E005,-1.36189465E-3,
5.806E005,5.11251716E-3,
5.807E005,-3.97341140E-3,
5.808E005,-6.83410617E-5,
5.809E005,-5.20891510E-3,
5.81E05,5.86489099E-4,
5.811E005,-3.28716263E-3,
5.812E005,-3.95540148E-3,
5.813E005,1.23271183E-3,
5.814E005,-3.29505303E-3,
5.815E005,-2.01335130E-3,
5.816E005,-2.00730143E-3,
5.817E005,-1.35686854E-3,
5.818E005,-7.28039071E-4,
5.819E005,-7.32154062E-4,
5.82E05,-1.36194285E-3,
5.821E005,5.86440845E-4,
5.822E005,-1.36189430E-3,
5.823E005,1.23155199E-3,
5.824E005,-5.26821423E-5,
5.825E005,-6.52389062E-5,
5.826E005,-2.63075763E-3,
5.827E005,-5.26312320E-3,
5.828E005,3.17571824E-3,
5.829E005,-4.57914080E-3,
5.83E05,-1.34173641E-3,
5.831E005,-2.01937067E-3,
5.832E005,5.92916389E-4,
5.833E005,5.11709414E-3,
5.834E005,-6.52343966E-3,
5.835E005,3.81698599E-3,
5.836E005,5.77764877E-4,
5.837E005,-4.57914080E-3,
5.838E005,1.22917339E-3,
5.839E005,-3.92866042E-3,
5.84E05,-2.65165465E-3,
5.841E005,-7.15575181E-4,
5.842E005,-7.07408239E-4,
5.843E005,3.81967612E-3,
5.844E005,-5.23054972E-3,
5.845E005,5.82043256E-4,
5.846E005,-7.11461704E-4,
5.847E005,5.86392707E-4,
5.848E005,-5.89471124E-3,
5.849E005,-1.37208833E-3,
5.85E05,-6.83005550E-4,
5.851E005,1.88047613E-3,
5.852E005,5.84269583E-4,
5.853E005,-3.29510099E-3,
5.854E005,-4.03690501E-5,
5.855E005,-3.27130873E-3,
5.856E005,-2.66564172E-3,
5.857E005,2.52892147E-3,
5.858E005,-3.94646125E-3,
5.859E005,5.86392707E-4,
5.86E05,5.12628956E-3,
5.861E005,-2.01946753E-3,
5.862E005,-7.17680808E-3,
5.863E005,-7.15623668E-4,
5.864E005,1.88004249E-3,
5.865E005,-2.02550506E-3,
5.866E005,-2.66573858E-3,
5.867E005,-1.98921189E-3,
5.868E005,-3.93759552E-3,
5.869E005,-5.89475967E-3,
5.87E05,6.43155444E-3,
5.871E005,-5.21969236E-3,
5.872E005,-3.27920006E-3,
5.873E005,5.82043431E-4,
5.874E005,-1.35686854E-3,
5.875E005,-1.35176128E-3,
5.876E005,-4.55945497E-3,
5.877E005,2.52535613E-3,
5.878E005,-3.28716263E-3,
5.879E005,-5.89176925E-5,
5.88E05,-5.25221648E-3,
5.881E005,-2.01335130E-3,
5.882E005,-1.34676555E-3,
5.883E005,-5.20891510E-3,
5.884E005,-6.91075751E-4,
5.885E005,1.22790597E-3,
5.886E005,-3.96436919E-3,
5.887E005,-4.57914080E-3,
5.888E005,3.81962792E-3,
5.889E005,-1.33672205E-3,
5.89E05,-2.66564172E-3,
5.891E005,3.17576644E-3,
5.892E005,5.11256512E-3,
5.893E005,-4.55950340E-3,
5.894E005,-2.65866145E-3,
5.895E005,-4.58900398E-3,
5.896E005,-3.30306310E-3,
5.897E005,5.86440961E-4,
5.898E005,-4.65312587E-5,
5.899E005,3.17920768E-3,
5.9E05,-2.01330287E-3,
5.901E005,-3.92870791E-3,
5.902E005,-3.28716263E-3,
5.903E005,-7.03319092E-4,
5.904E005,2.52612284E-3,
5.905E005,-7.03270838E-4,
5.906E005,1.23150367E-3,
5.907E005,3.82764987E-3,
5.908E005,-1.37218519E-3,
5.909E005,2.52679526E-3,
5.91E05,5.82043431E-4,
5.911E005,-2.01937067E-3,
5.912E005,5.11251669E-3,
5.913E005,-4.95781096E-5,
5.914E005,-7.17680808E-3,
5.915E005,-3.28716263E-3,
5.916E005,-6.99241820E-4,
5.917E005,3.17576644E-3,
5.918E005,-6.20495266E-5,
5.919E005,-1.37208833E-3,
5.92E05,1.23155199E-3,
5.921E005,-6.52348716E-3,
5.922E005,-2.67985812E-3,
5.923E005,-6.52343966E-3,
5.924E005,5.82091685E-4,
5.925E005,1.87999418E-3,
5.926E005,-1.34173641E-3,
5.927E005,1.88047613E-3,
5.928E005,1.88023550E-3,
5.929E005,5.77716448E-4,
5.93E05,2.52819434E-3,
5.931E005,-5.21964394E-3,
5.932E005,-7.84590188E-3,
5.933E005,-7.89043773E-3,
5.934E005,5.90764277E-4,
5.935E005,-4.55945497E-3,
5.936E005,5.82091685E-4,
5.937E005,-2.00122152E-3,
5.938E005,3.17071495E-3,
5.939E005,1.23150367E-3,
5.94E05,3.17915925E-3,
5.941E005,5.88557741E-4,
5.942E005,1.87955785E-3,
5.943E005,-4.59884806E-3,
5.944E005,-3.29500460E-3,
5.945E005,5.12628956E-3,
5.946E005,-2.64462014E-3,
5.947E005,-5.30707650E-3,
5.948E005,-3.30306264E-3,
5.949E005,-3.30306310E-3,
5.95E05,-6.91123540E-4,
5.951E005,-3.27924779E-3,
5.952E005,-2.63070944E-3,
5.953E005,-6.49801549E-3,
5.954E005,-3.34328064E-3,
5.955E005,5.10340324E-3,
5.956E005,-7.07408239E-4,
5.957E005,1.88004249E-3,
5.958E005,-3.31104849E-3,
5.959E005,-2.63075717E-3,
5.96E05,1.23155199E-3,
5.961E005,-6.51070802E-3,
5.962E005,-5.25226537E-3,
5.963E005,-6.99241820E-4,
5.964E005,-3.27135692E-3,
5.965E005,-1.35180971E-3,
5.966E005,5.75470272E-4,
5.967E005,-1.35686854E-3,
5.968E005,-7.03270838E-4,
5.969E005,-1.37213664E-3,
5.97E05,-1.36189465E-3,
5.971E005,-3.97341140E-3,
5.972E005,1.88095518E-3,
5.973E005,-3.95540148E-3,
5.974E005,1.23155199E-3,
5.975E005,1.87999418E-3,
5.976E005,1.87950942E-3,
5.977E005,-7.46705700E-5,
5.978E005,-6.99241820E-4,
5.979E005,5.86489099E-4,
5.98E05,-3.95540148E-3,
5.981E005,5.86440961E-4,
5.982E005,-6.99241529E-4,
5.983E005,-7.11509841E-4,
5.984E005,-5.24134282E-3,
5.985E005,-3.97341140E-3,
5.986E005,-1.37720793E-3,
5.987E005,-7.07456551E-4,
5.988E005,1.23750872E-3,
5.989E005,-1.35682046E-3,
5.99E05,3.17741209E-3,
5.991E005,1.23755669E-3,
5.992E005,-4.59884806E-3,
5.993E005,-2.01335130E-3,
5.994E005,2.52751797E-3,
5.995E005,-1.34168856E-3,
5.996E005,-5.23050083E-3,
5.997E005,5.86440961E-4,
5.998E005,-6.20495266E-5,
5.999E005,-1.35686854E-3,
6E05,3.18086334E-3,
6.001E005,-7.19749543E-4,
6.002E005,5.84269583E-4,
6.003E005,-2.65861349E-3,
6.004E005,3.17066698E-3,
6.005E005,5.84269583E-4,
6.006E005,-4.56930697E-3,
6.007E005,5.79955755E-4,
6.008E005,1.23396458E-3,
6.009E005,5.88557741E-4,
6.01E05,-7.15575181E-4,
6.011E005,5.84221212E-4,
6.012E005,-1.34671724E-3,
6.013E005,-2.67273933E-3,
6.014E005,-2.64471606E-3,
6.015E005,-1.98318576E-3,
6.016E005,-3.33515019E-3,
6.017E005,5.88605762E-4,
6.018E005,-3.29505256E-3,
6.019E005,-4.58900398E-3,
6.02E05,-7.15623668E-4,
6.021E005,-4.53021564E-3,
6.022E005,5.10340324E-3,
6.023E005,1.23271195E-3,
6.024E005,5.84269408E-4,
6.025E005,-6.53625652E-3,
6.026E005,3.17071495E-3,
6.027E005,-5.57471940E-5,
6.028E005,-7.13579170E-3,
6.029E005,5.88605762E-4,
6.03E05,2.52607465E-3,
6.031E005,5.86440961E-4,
6.032E005,-3.33510130E-3,
6.033E005,-6.91123540E-4,
6.034E005,1.22912496E-3,
6.035E005,-4.60881833E-3,
6.036E005,3.83300544E-3,
6.037E005,6.38602115E-3,
6.038E005,-7.07360159E-4,
6.039E005,3.17402929E-3,
6.04E05,-2.00730143E-3,
6.041E005,1.88004249E-3,
6.042E005,5.86440961E-4,
6.043E005,-2.63770227E-3,
6.044E005,-7.07360159E-4,
6.045E005,-3.27924779E-3,
6.046E005,-5.26821423E-5,
6.047E005,-7.32202549E-4,
6.048E005,-6.20495266E-5,
6.049E005,-7.11509841E-4,
6.05E05,-7.07408239E-4,
6.051E005,7.03330338E-3,
6.052E005,-2.65861349E-3,
6.053E005,-7.11509841E-4,
6.054E005,-6.51907176E-5,
6.055E005,3.83839337E-3,
6.056E005,-4.62870300E-3,
6.057E005,5.86489099E-4,
6.058E005,-3.96441761E-3,
6.059E005,6.41844794E-3,
6.06E05,1.23391638E-3,
6.061E005,-6.51907176E-5,
6.062E005,3.17746028E-3,
6.063E005,-5.87110082E-3,
6.064E005,-1.35682046E-3,
6.065E005,-1.37720827E-3,
6.066E005,1.23276014E-3,
6.067E005,-3.32714035E-3,
6.068E005,1.22668326E-3,
6.069E005,3.17576644E-3,
6.07E05,5.77843189E-3,
6.071E005,-6.20495266E-5,
6.072E005,5.84221212E-4,
6.073E005,1.23636285E-3,
6.074E005,5.82140114E-4,
6.075E005,1.23396458E-3,
6.076E005,-3.94646125E-3,
6.077E005,-7.28087791E-4,
6.078E005,-7.07408239E-4,
6.079E005,-7.17680808E-3,
6.08E05,-5.89176925E-5,
6.081E005,-6.51907176E-5,
6.082E005,-3.30301467E-3,
6.083E005,-1.36194285E-3,
6.084E005,2.52679526E-3,
6.085E005,-1.37208833E-3,
6.086E005,-5.91846323E-3,
6.087E005,-6.95128518E-4,
6.088E005,5.95014193E-4,
6.089E005,5.84269583E-4,
6.09E05,-5.89176925E-5,
6.091E005,-5.58433749E-5,
6.092E005,-1.35686854E-3,
6.093E005,-3.29510099E-3,
6.094E005,-6.49806298E-3,
6.095E005,-5.57954008E-5,
6.096E005,-2.63075717E-3,
6.097E005,5.86440961E-4,
6.098E005,3.17571824E-3,
6.099E005,-1.33167498E-3,
6.1E05,-6.83412945E-5,
6.101E005,-7.19798147E-4,
6.102E005,1.88071595E-3,
6.103E005,-7.03270838E-4,
6.104E005,-3.94650875E-3,
6.105E005,2.52535613E-3,
6.106E005,-5.93039207E-3,
6.107E005,-5.26821423E-5,
6.108E005,-2.00730143E-3,
6.109E005,3.18252388E-3,
6.11E05,-2.01941933E-3,
6.111E005,3.17239366E-3,
6.112E005,5.88605762E-4,
6.113E005,3.17915925E-3,
6.114E005,-7.15623668E-4,
6.115E005,1.23155199E-3,
6.116E005,-2.01325468E-3,
6.117E005,-3.31104849E-3,
6.118E005,1.23029191E-3,
6.119E005,-3.30301467E-3,
6.12E05,-2.64466763E-3,
6.121E005,-5.20886667E-3,
6.122E005,3.83574399E-3,
6.123E005,5.92868368E-4,
6.124E005,3.82769830E-3,
6.125E005,-5.26340045E-5,
6.126E005,-2.67278752E-3,
6.127E005,5.77847986E-3,
6.128E005,5.10795321E-3,
6.129E005,-3.32714035E-3,
6.13E05,-7.78715266E-3,
6.131E005,2.52969889E-3,
6.132E005,-4.59889602E-3,
6.133E005,5.86392707E-4,
6.134E005,-7.07408239E-4,
6.135E005,1.87950942E-3,
6.136E005,1.88004249E-3,
6.137E005,-7.11558270E-4,
6.138E005,5.81995002E-4,
6.139E005,-1.36184623E-3,
6.14E05,-3.28716263E-3,
6.141E005,-7.19701289E-4,
6.142E005,5.86440961E-4,
6.143E005,-2.65165418E-3,
6.144E005,-3.28716263E-3,
6.145E005,3.82760144E-3,
6.146E005,2.53116386E-3,
6.147E005,5.86392707E-4,
